Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS32622,2.2203,-44.9968,2.363e-18,4.095e-18,9.483e-18,-0.0001,-76.96,0
BottomS32624,2.2207,-44.9970,4.389e-17,3.123e-17,1.204e-17,0.0013,-76.97,0
BottomS32628,2.2240,-44.9946,1.476e-17,1.123e-17,4.598e-18,0.0004,-76.85,1
BottomS32631,2.2249,-44.9830,2.739e-14,1.819e-14,6.038e-15,-0.0002,-76.78,0
BottomS32633,2.2246,-44.9730,3.043e-18,2.553e-18,1.313e-18,-0.0003,-76.65,0
BottomS32634,2.2238,-44.9809,1.416e-18,1.256e-18,7.007e-19,0.0001,-76.75,0
BottomS32636,2.2226,-44.9678,5.994e-18,5.064e-18,2.499e-18,-0.0006,-76.64,0
BottomS32639,2.2253,-44.9706,6.245e-18,5.167e-18,2.551e-18,0.0003,-76.68,0
BottomS32640,2.2243,-44.9705,2.998e-18,2.597e-18,1.437e-18,0.0001,-76.67,0
BottomS32643,2.2262,-44.9684,2.583e-17,1.888e-17,7.585e-18,-0.0005,-76.76,0
BottomS32645,2.2280,-44.9696,2.441e-14,1.670e-14,5.661e-15,-0.0004,-76.66,0
BottomS32647,2.2311,-44.9641,2.013e-16,1.384e-16,4.638e-17,-0.0003,-76.8,0
BottomS32650,2.2302,-44.9582,9.669e-17,6.660e-17,2.345e-17,0.0004,-76.77,0
BottomS32652,2.2366,-44.9662,1.036e-17,8.144e-18,3.500e-18,0.0002,-76.85,1
BottomS32656,2.2370,-44.9694,5.685e-17,4.319e-17,1.822e-17,-0.0005,-76.93,0
BottomS32658,2.2370,-44.9754,1.214e-17,9.184e-18,3.869e-18,0.0001,-77.09,1
BottomS32659,2.2397,-44.9707,1.416e-18,2.578e-18,6.437e-18,0.0007,-77.13,0
BottomS32661,2.2434,-44.9896,1.806e-18,1.517e-18,7.891e-19,0.0001,-77.16,0
BottomS32662,2.2440,-44.9879,1.836e-17,1.399e-17,6.066e-18,0.0001,-77.24,1
BottomS32664,2.2476,-44.9984,5.320e-19,1.007e-18,2.683e-18,-0.0003,-77.34,0
BottomS32703,2.2035,-44.9468,6.763e-20,7.302e-20,6.082e-20,-0.0002,-77.0,0
BottomS32704,2.2046,-44.9403,1.380e-17,1.144e-17,5.813e-18,0.0002,-76.96,0
BottomS32705,2.2007,-44.9300,4.094e-16,2.818e-16,9.760e-17,0.0003,-76.93,0
BottomS32707,2.2052,-44.9206,9.665e-14,7.598e-14,3.376e-14,0.0005,-76.76,1
BottomS32709,2.2043,-44.9061,1.766e-17,1.326e-17,5.453e-18,0.0004,-76.68,0
BottomS32713,2.2092,-44.8992,7.715e-18,6.601e-18,3.427e-18,-0.0001,-76.57,0
BottomS32715,2.2132,-44.8886,2.234e-18,4.487e-18,1.373e-17,-0.0001,-76.56,0
BottomS32718,2.2202,-44.8813,5.328e-18,4.498e-18,2.317e-18,-0.0,-76.68,0
BottomS32719,2.2250,-44.8854,1.276e-17,1.033e-17,4.866e-18,-0.0002,-76.79,0
BottomS32720,2.2276,-44.8940,9.835e-17,6.978e-17,2.533e-17,-0.0007,-76.92,0
BottomS32722,2.2310,-44.9123,1.560e-18,2.567e-18,5.265e-18,-0.0001,-77.03,0
BottomS32751,2.2211,-44.9886,1.202e-14,7.995e-15,2.550e-15,-0.0,-76.96,0
BottomS32758,2.2235,-44.9894,2.891e-18,6.328e-18,2.281e-17,-0.0005,-76.84,0
BottomS32760,2.2281,-44.9955,3.660e-19,3.606e-19,2.570e-19,-0.0002,-76.8,0
BottomS32761,2.2232,-44.9829,9.145e-17,6.577e-17,2.515e-17,-0.0004,-76.81,0
BottomS32766,2.2261,-44.9851,2.326e-18,1.900e-18,9.388e-19,0.0011,-76.79,0
BottomS32767,2.2260,-44.9866,1.231e-18,1.095e-18,6.403e-19,0.0005,-76.74,0
BottomS32770,2.2304,-44.9833,7.973e-18,6.387e-18,2.900e-18,0.0014,-76.74,0
BottomS32771,2.2268,-44.9734,7.788e-18,1.672e-17,5.929e-17,-0.0003,-76.68,0
BottomS32774,2.2222,-44.9658,3.342e-18,2.926e-18,1.578e-18,0.0003,-76.68,0
BottomS32775,2.2273,-44.9882,4.904e-19,4.742e-19,3.232e-19,0.0003,-76.77,0
BottomS32778,2.2279,-44.9666,3.113e-18,4.606e-18,7.321e-18,-0.0005,-76.73,0
BottomS32781,2.2248,-44.9731,1.753e-17,1.432e-17,6.889e-18,0.0002,-76.71,0
BottomS32785,2.2286,-44.9626,1.817e-18,1.662e-18,9.912e-19,-0.0001,-76.69,0
BottomS32786,2.2290,-44.9708,5.066e-18,8.559e-18,1.848e-17,0.0001,-76.73,0
BottomS32788,2.2361,-44.9870,2.135e-17,1.636e-17,6.827e-18,0.0007,-76.84,1
BottomS32789,2.2313,-44.9661,3.941e-19,3.839e-19,2.582e-19,0.0002,-76.82,0
BottomS32792,2.2334,-44.9760,1.405e-18,2.761e-18,7.653e-18,0.0007,-76.83,0
BottomS32794,2.2360,-44.9897,4.811e-18,4.126e-18,2.258e-18,-0.0004,-76.88,0
BottomS32798,2.2399,-44.9862,1.346e-18,3.118e-18,1.278e-17,0.0001,-77.02,0
BottomS32801,2.2414,-44.9911,2.918e-19,3.008e-19,2.251e-19,-0.0001,-77.07,0
BottomS32806,2.2421,-44.9871,3.417e-20,4.138e-20,4.449e-20,0.0003,-77.17,0
BottomS32809,2.2409,-44.9966,3.554e-17,2.592e-17,9.641e-18,0.0002,-77.35,0
BottomS32856,2.2040,-44.9961,3.518e-19,3.403e-19,2.296e-19,-0.0006,-77.53,0
BottomS32860,2.2065,-44.9762,2.266e-17,1.760e-17,7.649e-18,-0.0005,-77.32,1
BottomS32862,2.2059,-44.9730,1.103e-18,9.952e-19,5.955e-19,0.0001,-77.16,0
