Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BottomDG057,-38.5640,-34.5625,2.383e-17,1.988e-17,8.848e-18,73.6876,-996.94
BottomDG058,-38.4027,-34.6005,2.870e-17,2.685e-17,8.842e-18,69.7453,-997.14
BottomDG059,2.0997,8.2757,8.523e-18,7.045e-18,3.129e-18,56.937,-1421.02
BottomDG062,-1.9672,-34.5949,5.155e-17,3.924e-17,1.883e-17,157.6339,-573.61
BottomDG091,10.1379,-7.0239,6.197e-17,4.344e-17,1.475e-17,140.3496,-994.75
BottomDG092,9.9048,-7.0517,2.075e-17,1.705e-17,6.677e-18,55.2551,-989.86
BottomDG093,9.7862,-7.0565,2.967e-17,2.032e-17,9.171e-18,68.497,-988.92
BottomDG094,10.4858,-7.0654,1.501e-17,1.085e-17,4.893e-18,88.5147,-988.12
BottomDG095,9.9316,-7.2437,1.513e-17,1.169e-17,5.366e-18,73.579,-988.16
BottomDG096,10.3802,-6.9583,1.561e-17,1.280e-17,5.836e-18,103.6314,-988.26
BottomDG097,10.3046,-7.2200,1.454e-17,1.270e-17,5.654e-18,111.7114,-987.37
BottomDG098,9.9918,-6.6360,1.954e-17,1.504e-17,6.870e-18,55.8291,-992.42
BottomDG099,9.8179,-7.0373,1.398e-17,1.105e-17,5.209e-18,65.3105,-991.2
BottomDG100,10.4163,-7.1581,1.875e-17,1.533e-17,7.812e-18,61.9062,-992.98
BottomDG101,10.1895,-7.0714,2.070e-17,1.680e-17,7.529e-18,55.7707,-993.93
BottomDG102,10.2941,-7.3103,2.158e-17,1.761e-17,7.596e-18,70.9304,-988.13
BottomDG103,10.0289,-6.8853,1.817e-17,1.656e-17,7.078e-18,72.1857,-987.82
BottomDG104,9.7684,-7.2278,1.761e-17,1.468e-17,7.234e-18,57.1304,-989.03
BottomDG105,10.2344,-7.1061,1.248e-17,1.104e-17,5.479e-18,89.6883,-988.07
BottomDG106,9.8714,-7.2373,1.824e-17,1.681e-17,7.217e-18,62.049,-988.61
BottomDG107,9.8683,-7.0086,2.240e-17,1.761e-17,7.800e-18,62.8345,-993.93
BottomDG108,9.8370,-6.9575,2.178e-17,1.607e-17,6.642e-18,61.4096,-994.74
BottomDG109,10.3257,-7.0797,1.872e-17,1.627e-17,7.331e-18,55.9541,-988.62
BottomDG110,10.0979,-6.9177,2.732e-17,2.252e-17,9.655e-18,55.5086,-988.69
BottomDG111,10.1224,-6.7553,1.979e-17,1.615e-17,7.153e-18,62.574,-987.78
BottomDG192,41.8315,-14.2963,9.301e-18,7.527e-18,3.416e-18,60.1902,-1296.59
BottomDG263,-11.1659,-15.9718,1.241e-17,9.099e-18,4.496e-18,71.6082,-1029.52
BottomDG264,-10.9959,-15.8465,1.869e-17,1.480e-17,6.434e-18,54.2497,-1028.38
BottomDG265,-11.2266,-16.0164,1.716e-17,1.515e-17,6.865e-18,55.3291,-1030.2
BottomDG266,-11.2318,-15.9487,1.998e-17,1.551e-17,6.984e-18,65.4986,-1026.42
BottomDG267,-11.3075,-15.9659,1.774e-17,1.340e-17,6.074e-18,52.4201,-1026.81
BottomDG268,-11.0241,-16.0596,1.824e-17,1.589e-17,7.087e-18,60.3237,-1030.29
BottomDG269,-10.9595,-15.8422,1.657e-17,1.386e-17,7.290e-18,56.0462,-1028.7
BottomDG270,-11.0859,-15.8429,1.918e-17,1.608e-17,7.156e-18,60.7402,-1027.87
BottomDG271,-11.0895,-15.8205,1.825e-17,1.402e-17,6.558e-18,53.4994,-1028.34
BottomDG274,-37.7713,13.2444,8.194e-18,6.661e-18,3.071e-18,71.8663,-1391.36
BottomDG275,-37.6381,13.2557,1.221e-17,9.889e-18,4.463e-18,55.8562,-1391.29
BottomDG276,-37.8174,13.1859,1.256e-17,9.415e-18,4.445e-18,58.885,-1392.18
BottomDG277,-37.6596,13.2965,1.185e-17,1.049e-17,5.346e-18,44.3465,-1391.17
BottomDG278,-37.7874,13.2411,1.696e-17,1.342e-17,5.985e-18,47.1192,-1392.33
BottomDG279,41.2953,-16.0026,4.230e-17,3.504e-17,1.453e-17,101.6687,-710.97
BottomDG280,41.2388,-15.9169,3.809e-17,2.817e-17,1.244e-17,82.5167,-710.27
BottomDG281,41.0019,-15.9759,3.380e-17,2.911e-17,1.260e-17,80.1278,-711.63
BottomDG282,8.8627,-24.3826,4.984e-17,3.216e-17,1.170e-17,184.5237,-1163.46
BottomDG283,8.8915,-24.6865,1.772e-17,1.414e-17,6.797e-18,72.3899,-1169.87
BottomDG284,9.1939,-24.2612,1.658e-17,1.325e-17,5.961e-18,58.7106,-1168.14
BottomDG285,8.7805,-24.2922,1.013e-17,9.774e-18,4.635e-18,58.6491,-1166.35
BottomDG286,8.9105,-24.4132,1.664e-17,1.321e-17,6.012e-18,61.8443,-1168.91
BottomDG287,8.4932,-24.1429,1.784e-17,1.446e-17,6.844e-18,51.3418,-1164.94
BottomDG288,8.4485,-24.5671,1.597e-17,1.423e-17,6.416e-18,66.3863,-1165.79
BottomDG289,9.2233,-24.1650,1.654e-17,1.359e-17,6.120e-18,60.8342,-1161.07
BottomDG290,9.1799,-24.2800,1.864e-17,1.532e-17,7.219e-18,54.5007,-1165.43
BottomDG291,9.0212,-24.3336,1.608e-17,1.531e-17,6.345e-18,66.2146,-1164.39
BottomDG292,8.6503,-24.3376,1.119e-17,9.884e-18,4.153e-18,88.3451,-1160.86
BottomDG293,9.0061,-24.6172,1.799e-17,1.356e-17,6.139e-18,72.1693,-1164.21
BottomDG294,9.0195,-24.4603,1.665e-17,1.402e-17,7.127e-18,68.6382,-1168.65
BottomDG295,9.0411,-24.1837,1.351e-17,1.054e-17,4.607e-18,118.7575,-1161.56
BottomDG296,8.3302,-24.1382,1.261e-17,9.984e-18,4.311e-18,59.7355,-1168.77
BottomDG297,8.8149,-24.6918,1.269e-17,1.087e-17,5.227e-18,110.8526,-1162.42
BottomDG298,8.9735,-24.6592,1.217e-17,1.102e-17,4.878e-18,107.1287,-1169.96
BottomDG299,8.5178,-24.7075,1.478e-17,1.342e-17,5.872e-18,54.0035,-1169.12
BottomDG300,9.3812,-24.4625,1.730e-17,1.424e-17,6.376e-18,62.1664,-1164.75
BottomDG301,8.8270,-24.3765,1.108e-17,9.142e-18,3.901e-18,152.1302,-1163.16
BottomDG302,8.8021,-24.6658,1.121e-17,9.438e-18,4.623e-18,68.1176,-1168.64
BottomDG303,8.6214,-24.6701,1.671e-17,1.399e-17,6.527e-18,56.0325,-1163.7
BottomDG304,8.6272,-24.2001,1.561e-17,1.330e-17,6.466e-18,51.8496,-1167.78
BottomDG305,9.4271,-24.4257,1.888e-17,1.490e-17,6.753e-18,57.6952,-1163.32
BottomDG359,-24.3051,-33.9679,1.919e-17,1.730e-17,7.780e-18,121.5501,-784.26
BottomDG360,-24.1922,-33.7300,2.686e-17,2.317e-17,1.065e-17,84.8777,-785.72
BottomDG361,-24.2800,-33.9856,3.112e-17,2.664e-17,1.216e-17,82.9444,-784.39
BottomDG362,-24.4120,-34.2367,2.637e-17,2.285e-17,1.016e-17,83.4888,-786.8
BottomDG363,-24.4303,-33.8367,2.963e-17,2.350e-17,1.215e-17,87.5602,-785.53
BottomDG381,-2.7395,4.8517,1.810e-17,1.584e-17,7.147e-18,97.0941,-848.09
BottomDG398,8.2887,32.7476,2.690e-16,2.151e-16,6.546e-17,368.0314,-409.31
BottomDG399,7.6895,32.4985,1.027e-16,9.021e-17,3.958e-17,196.1409,-411.52
BottomDG400,8.4168,33.4220,1.116e-16,7.866e-17,3.404e-17,155.5897,-411.26
BottomDG401,8.9860,33.2487,1.117e-16,9.346e-17,3.846e-17,155.4252,-408.02
BottomDG402,8.5214,32.1508,1.081e-16,8.001e-17,3.910e-17,188.402,-410.06
BottomDG403,7.7637,32.6503,1.021e-16,8.314e-17,3.297e-17,150.1257,-409.88
