Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS14267,13.5854,6.1889,2.800e-18,2.322e-18,1.202e-18,0.0001,-129.4,0
BottomS14272,13.5847,6.2065,4.976e-19,4.709e-19,2.932e-19,-0.0004,-129.85,0
BottomS14274,13.5669,6.1846,4.548e-20,5.426e-20,5.524e-20,0.001,-129.51,0
BottomS14276,13.5975,6.2041,1.494e-18,1.291e-18,7.058e-19,0.0002,-129.02,0
BottomS14277,13.5988,6.2096,1.315e-18,3.169e-18,1.416e-17,-0.0003,-130.01,1
BottomS14278,13.5960,6.1669,5.443e-20,6.037e-20,5.408e-20,0.0004,-128.88,0
BottomS14280,13.5969,6.2101,8.685e-19,1.380e-18,2.683e-18,0.0005,-129.1,0
BottomS14282,13.5847,6.2087,2.139e-18,4.924e-18,2.015e-17,0.0007,-129.01,1
BottomS14285,13.5717,6.1919,1.133e-20,1.488e-20,1.847e-20,0.0004,-129.0,0
BottomS14286,13.5812,6.2055,1.376e-20,1.713e-20,1.896e-20,0.0003,-128.88,0
BottomS14287,13.5821,6.1660,2.524e-18,3.887e-18,6.629e-18,-0.0002,-128.27,0
BottomS14288,13.5881,6.1700,5.796e-19,5.501e-19,3.480e-19,0.0001,-129.89,0
BottomS14289,13.5706,6.1714,2.267e-20,2.670e-20,2.574e-20,-0.0003,-128.83,0
BottomS14292,13.5994,6.2219,7.543e-18,6.239e-18,3.048e-18,0.0001,-128.53,0
BottomS14293,13.5696,6.1596,1.550e-18,2.489e-18,4.841e-18,0.0004,-130.05,0
BottomS14296,13.6014,6.2009,8.139e-20,8.730e-20,7.356e-20,0.0001,-128.58,0
BottomS14297,13.5782,6.1840,2.721e-18,2.301e-18,1.154e-18,0.0,-128.84,0
BottomS14299,13.6049,6.2020,9.934e-19,8.940e-19,5.245e-19,0.0005,-129.12,0
BottomS14300,13.5801,6.1905,3.158e-20,3.767e-20,3.792e-20,0.0006,-129.1,0
BottomS14301,13.5825,6.1834,7.460e-20,8.581e-20,8.111e-20,-0.0005,-129.16,0
BottomS14302,13.6041,6.1950,7.406e-19,1.316e-18,3.135e-18,0.0002,-129.11,0
BottomS14303,13.5694,6.1918,1.429e-14,9.719e-15,3.156e-15,-0.0004,-129.48,0
BottomS14307,13.6148,6.2117,9.121e-15,6.466e-15,2.403e-15,0.0001,-128.89,0
BottomS14309,13.5776,6.1900,4.941e-19,4.601e-19,2.993e-19,0.0007,-128.48,0
BottomS14310,13.5422,6.1990,1.416e-19,1.540e-19,1.341e-19,0.0002,-129.91,0
BottomS14311,13.5766,6.1687,1.990e-14,1.355e-14,4.555e-15,0.001,-128.56,0
BottomS14312,13.5506,6.1943,3.818e-20,4.519e-20,4.643e-20,-0.0001,-129.86,0
BottomS14314,13.5690,6.1978,1.252e-20,1.674e-20,2.181e-20,0.0006,-128.34,0
BottomS14316,13.5647,6.1833,4.921e-18,4.109e-18,1.978e-18,-0.0005,-128.25,0
BottomS14319,13.6023,6.2046,2.472e-17,1.799e-17,6.957e-18,-0.0002,-128.22,0
BottomS14325,13.6134,6.2215,2.350e-19,2.290e-19,1.494e-19,0.0002,-129.14,0
BottomS14326,13.5621,6.1929,1.052e-18,9.466e-19,5.600e-19,0.0015,-128.73,0
BottomS14327,13.5578,6.1896,2.181e-20,2.570e-20,2.578e-20,0.0001,-128.93,0
BottomS14328,13.5791,6.1833,1.870e-18,1.655e-18,9.316e-19,0.0006,-129.11,0
BottomS14329,13.5995,6.1945,3.223e-20,3.848e-20,3.779e-20,-0.0003,-128.76,0
BottomS14331,13.5554,6.1776,2.851e-19,2.840e-19,2.030e-19,0.0012,-129.57,0
BottomS14332,13.5847,6.2184,1.586e-18,1.371e-18,7.292e-19,0.0003,-130.13,0
BottomS14333,13.5523,6.1750,1.087e-18,1.940e-18,4.726e-18,-0.0006,-129.57,0
BottomS14334,13.6175,6.1849,4.588e-18,3.819e-18,1.883e-18,-0.0007,-128.2,0
BottomS14336,13.6004,6.1726,1.042e-20,1.323e-20,1.571e-20,0.0001,-129.79,0
BottomS14339,13.5961,6.1811,1.607e-18,3.126e-18,8.852e-18,0.0005,-128.95,0
BottomS14340,13.5668,6.1901,2.047e-19,2.099e-19,1.646e-19,0.0002,-129.66,0
BottomS14342,13.5687,6.1712,7.308e-19,1.313e-18,3.252e-18,-0.0002,-128.89,0
BottomS14343,13.5778,6.1694,9.176e-18,7.162e-18,3.148e-18,0.0008,-129.17,1
BottomS14347,13.5438,6.1894,6.068e-14,4.470e-14,1.752e-14,-0.0003,-129.31,0
BottomS14349,13.5673,6.1975,9.142e-19,7.957e-19,4.340e-19,-0.0003,-128.89,0
BottomS14355,13.5828,6.2063,1.616e-18,2.539e-18,4.564e-18,-0.0,-129.03,0
BottomS14356,13.5883,6.2052,2.499e-20,3.139e-20,3.582e-20,0.0001,-129.38,0
BottomS14357,13.5703,6.2163,8.851e-14,6.812e-14,2.941e-14,0.0,-129.39,1
BottomS14359,13.5880,6.1984,5.780e-19,5.468e-19,3.539e-19,0.0001,-129.3,0
BottomS14363,13.6065,6.1755,9.196e-19,1.434e-18,2.580e-18,0.0004,-128.68,0
BottomS14365,13.5858,6.1920,1.349e-19,1.391e-19,1.096e-19,-0.0007,-128.91,0
BottomS14369,13.5873,6.2135,8.576e-19,7.880e-19,4.826e-19,0.0008,-129.55,0
BottomS14371,13.5263,6.1872,4.366e-17,3.163e-17,1.222e-17,0.0003,-128.52,0
BottomS14372,13.5955,6.1786,7.313e-19,1.389e-18,3.992e-18,-0.0003,-128.72,0
BottomS14376,13.5554,6.1906,8.476e-19,1.626e-18,4.428e-18,-0.0008,-128.51,0
BottomS14378,13.5734,6.2190,8.761e-19,7.537e-19,4.196e-19,0.0007,-130.0,0
BottomS14379,13.5533,6.1789,1.345e-18,1.173e-18,6.574e-19,-0.0004,-128.6,0
BottomS14382,13.5794,6.2120,3.252e-20,3.798e-20,3.796e-20,0.0005,-129.91,0
BottomS14383,13.5886,6.1917,3.567e-18,2.887e-18,1.361e-18,-0.0003,-129.17,0
BottomS14386,13.6035,6.2094,2.570e-18,6.897e-18,3.889e-17,0.0002,-128.92,1
BottomS14387,13.5815,6.2100,5.703e-19,5.493e-19,3.696e-19,0.0006,-129.11,0
BottomS14392,13.5544,6.1939,1.359e-18,1.111e-18,5.365e-19,-0.0002,-129.32,0
BottomS14393,13.5816,6.1991,2.171e-19,2.083e-19,1.408e-19,0.0003,-129.75,0
BottomS14394,13.5966,6.1878,1.141e-18,1.019e-18,6.040e-19,0.0,-128.89,0
BottomS14395,13.5406,6.1995,9.517e-19,1.668e-18,3.859e-18,0.0005,-129.48,0
BottomS14396,13.5823,6.2216,9.388e-20,1.004e-19,8.116e-20,0.0003,-128.29,0
