Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
LeftS051908,-31.4948,20.9663,3.236e-20,3.882e-20,4.119e-20,0.0006,-64.22,0
LeftS051911,-31.4918,20.9269,9.722e-19,1.559e-18,3.014e-18,0.0002,-65.18,0
LeftS051913,-31.5101,20.9649,1.221e-19,1.347e-19,1.173e-19,0.0004,-65.65,0
LeftS051915,-31.4983,20.9646,2.183e-20,2.683e-20,2.957e-20,-0.0006,-64.75,0
LeftS051923,-31.4898,20.9698,1.020e-19,1.051e-19,7.927e-20,0.0003,-63.22,0
LeftS051924,-31.5308,20.9292,1.641e-18,1.410e-18,7.591e-19,0.0006,-66.53,0
LeftS051926,-31.4750,20.9728,1.655e-20,2.170e-20,2.738e-20,-0.0004,-62.73,0
LeftS051942,-31.5059,20.8996,2.164e-18,3.614e-18,7.629e-18,-0.0,-65.52,0
LeftS051947,-31.4913,20.9526,1.416e-20,1.767e-20,1.983e-20,0.0005,-64.95,0
LeftS051948,-31.4939,20.9606,1.761e-18,1.512e-18,8.008e-19,0.0003,-63.22,0
LeftS051949,-31.4981,20.9656,1.983e-20,2.421e-20,2.732e-20,0.0002,-63.62,0
LeftS051954,-31.4441,20.9906,4.409e-20,5.080e-20,4.768e-20,-0.0008,-62.83,0
LeftS051958,-31.4594,20.9719,6.887e-20,7.434e-20,6.402e-20,0.0003,-62.68,0
LeftS051959,-31.4052,21.0527,1.741e-18,2.643e-18,4.401e-18,0.0001,-63.12,0
LeftS051962,-31.5750,20.9066,7.015e-20,7.783e-20,7.172e-20,-0.0006,-66.62,0
LeftS051966,-31.5026,20.9675,1.393e-18,2.280e-18,4.662e-18,-0.0001,-65.01,0
LeftS051972,-31.5513,20.8733,8.102e-19,1.340e-18,2.794e-18,0.0006,-66.18,0
LeftS051982,-31.5036,20.9453,2.116e-20,2.595e-20,2.929e-20,-0.0004,-66.03,0
LeftS051988,-31.4480,20.9664,1.513e-19,1.585e-19,1.277e-19,0.0006,-62.99,0
LeftS051990,-31.4997,20.9695,8.554e-19,7.829e-19,4.813e-19,-0.0002,-64.54,0
LeftS051992,-31.4997,20.9487,1.568e-20,1.902e-20,2.067e-20,0.0001,-65.57,0
LeftS051995,-31.4937,20.9443,6.228e-19,1.358e-18,4.905e-18,0.0008,-65.3,0
LeftS051997,-31.4931,20.9565,7.104e-19,6.912e-19,4.756e-19,-0.0001,-65.86,0
LeftS052002,-31.4963,20.9642,8.908e-20,1.040e-19,1.042e-19,-0.001,-63.62,0
LeftS052003,-31.4932,20.9590,4.200e-19,4.047e-19,2.654e-19,-0.0005,-63.84,0
LeftS052005,-31.4510,20.9987,2.309e-14,1.587e-14,5.462e-15,-0.0006,-63.1,0
LeftS052009,-31.5298,20.9271,6.260e-19,5.903e-19,3.758e-19,-0.0001,-66.57,0
LeftS052012,-31.5005,20.9652,2.872e-19,2.823e-19,2.064e-19,0.0008,-65.03,0
LeftS052013,-31.5096,20.9846,1.026e-20,1.284e-20,1.444e-20,-0.0007,-64.72,0
LeftS052015,-31.4925,20.9622,3.717e-19,5.714e-19,9.799e-19,-0.0007,-64.16,0
LeftS052021,-31.4939,20.9618,2.183e-19,2.196e-19,1.622e-19,0.0,-63.15,0
LeftS052023,-31.5001,20.9580,1.206e-18,2.424e-18,7.029e-18,0.0004,-65.79,0
LeftS052025,-31.4885,20.9562,2.348e-20,2.862e-20,3.164e-20,0.0003,-64.13,0
LeftS052026,-31.4823,20.9605,1.082e-18,9.904e-19,5.842e-19,-0.0002,-63.33,0
LeftS052033,-31.4947,20.9505,3.324e-14,2.327e-14,8.502e-15,0.001,-65.42,0
LeftS052041,-31.4890,21.0192,5.761e-19,8.762e-19,1.575e-18,-0.0001,-64.07,0
LeftS052053,-31.5074,20.9542,1.359e-18,1.191e-18,6.452e-19,-0.0002,-66.52,0
LeftS052055,-31.4657,20.9324,1.812e-18,1.515e-18,7.758e-19,-0.0003,-64.61,0
LeftS052058,-31.4842,20.9687,1.134e-18,2.129e-18,5.688e-18,-0.0009,-63.08,0
LeftS052059,-31.4951,20.9523,1.630e-20,2.151e-20,2.670e-20,0.0,-65.58,0
LeftS052060,-31.4801,20.9750,5.438e-14,4.190e-14,1.822e-14,0.0004,-63.05,1
LeftS052061,-31.4800,20.9580,4.635e-18,8.971e-18,2.612e-17,-0.0004,-63.72,0
LeftS052062,-31.5178,20.9440,2.045e-20,2.474e-20,2.638e-20,0.0009,-66.53,0
LeftS052063,-31.4536,20.9676,3.433e-20,3.970e-20,3.794e-20,-0.0009,-62.89,0
LeftS052064,-31.4849,20.9350,4.935e-20,5.546e-20,4.868e-20,0.0,-64.97,0
LeftS052065,-31.4933,20.9614,6.773e-19,6.380e-19,4.029e-19,0.0001,-63.97,0
LeftS052066,-31.4862,20.9648,2.250e-20,2.671e-20,2.761e-20,-0.0005,-63.34,0
LeftS052067,-31.4973,20.9666,9.333e-19,8.432e-19,5.050e-19,0.0,-64.27,0
LeftS052068,-31.4728,21.0082,9.318e-19,2.099e-18,8.121e-18,-0.0001,-63.55,0
LeftS052075,-31.4899,20.9668,5.580e-20,6.415e-20,6.482e-20,0.0001,-63.72,0
LeftS052076,-31.5005,20.9647,3.022e-14,2.215e-14,8.520e-15,0.0011,-64.99,0
LeftS052080,-31.5009,20.9545,6.260e-20,6.837e-20,5.962e-20,0.0001,-66.26,0
LeftS052086,-31.4842,20.9547,1.395e-19,1.422e-19,1.035e-19,0.001,-64.14,0
LeftS052089,-31.4602,20.9587,6.007e-20,6.841e-20,6.129e-20,-0.0003,-63.34,0
LeftS052090,-31.4863,20.9336,7.746e-19,1.619e-18,5.375e-18,0.0003,-65.03,0
LeftS052092,-31.4878,20.9579,2.114e-19,2.131e-19,1.581e-19,0.0002,-64.13,0
LeftS052093,-31.4835,20.9493,6.198e-20,7.058e-20,6.792e-20,-0.0001,-64.51,0
LeftS052095,-31.4524,21.0174,7.664e-20,8.573e-20,7.735e-20,0.001,-63.28,0
LeftS052097,-31.4834,20.9636,1.160e-18,2.203e-18,6.049e-18,0.0003,-63.07,0
LeftS052101,-31.4853,20.9569,1.724e-18,1.498e-18,8.092e-19,-0.0005,-63.83,0
LeftS052106,-31.5107,20.9033,3.287e-20,3.883e-20,3.893e-20,-0.0001,-65.76,0
LeftS052118,-31.4845,20.9612,1.316e-19,1.427e-19,1.229e-19,0.0004,-63.39,0
LeftS052119,-31.4884,20.9593,2.024e-19,2.199e-19,1.835e-19,0.0003,-63.56,0
LeftS052122,-31.4920,20.9617,4.865e-20,5.539e-20,5.011e-20,0.0001,-63.76,0
LeftS052123,-31.4770,20.9537,2.599e-20,3.239e-20,3.739e-20,0.0001,-63.8,0
LeftS052127,-31.4920,20.9583,1.120e-19,1.193e-19,9.891e-20,-0.0006,-64.13,0
LeftS052138,-31.4926,20.9555,1.995e-20,2.551e-20,2.950e-20,0.0001,-65.75,0
LeftS052139,-31.4996,20.9629,1.346e-20,1.691e-20,1.930e-20,-0.0002,-65.9,0
LeftS052145,-31.5064,20.9521,3.982e-18,8.451e-18,2.901e-17,-0.0004,-66.45,0
LeftS052147,-31.5047,20.9557,1.414e-19,1.469e-19,1.151e-19,0.0006,-66.17,0
LeftS052148,-31.4949,20.9602,4.306e-19,4.176e-19,2.852e-19,-0.0006,-62.96,0
LeftS052150,-31.5031,20.9373,2.446e-19,2.525e-19,2.007e-19,-0.0001,-65.69,0
LeftS052151,-31.5531,20.9306,6.209e-20,7.327e-20,7.505e-20,0.0008,-66.6,0
LeftS052153,-31.4915,20.9735,3.310e-20,3.681e-20,3.338e-20,-0.0,-63.47,0
LeftS052159,-31.4915,20.9790,2.744e-20,3.347e-20,3.450e-20,0.0005,-63.73,0
LeftS052165,-31.4136,21.0348,1.867e-20,2.335e-20,2.705e-20,0.0014,-63.15,0
LeftS052167,-31.5795,20.9768,4.077e-14,2.887e-14,1.046e-14,0.0003,-65.83,0
LeftS052171,-31.5079,20.9585,3.189e-19,3.000e-19,1.966e-19,-0.0001,-66.15,0
LeftS052173,-31.4740,20.9284,6.456e-20,6.987e-20,5.988e-20,0.0009,-64.84,0
LeftS052177,-31.5243,20.9356,5.181e-20,5.884e-20,5.498e-20,-0.0002,-66.63,0
LeftS052179,-31.4849,20.9532,7.738e-20,8.735e-20,7.744e-20,0.0007,-64.19,0
LeftS052181,-31.4842,20.9763,3.676e-14,2.888e-14,1.249e-14,-0.0003,-63.66,1
LeftS052185,-31.4912,20.9429,1.078e-20,1.490e-20,2.170e-20,0.0004,-65.29,0
LeftS052188,-31.4973,20.9636,1.032e-20,1.360e-20,1.758e-20,0.0001,-64.48,0
LeftS052191,-31.4966,20.9405,3.997e-19,3.923e-19,2.731e-19,-0.0001,-65.62,0
LeftS052196,-31.4821,20.9572,1.655e-18,1.351e-18,6.431e-19,-0.0009,-63.49,0
LeftS052197,-31.5022,20.9581,1.196e-18,2.670e-18,1.029e-17,0.0004,-66.03,0
LeftS052201,-31.4915,20.9661,3.357e-19,3.201e-19,2.081e-19,0.0002,-63.53,0
LeftS052203,-31.4087,20.8517,4.071e-20,4.592e-20,4.259e-20,0.0007,-64.75,0
LeftS052209,-31.4835,20.9656,1.695e-20,2.126e-20,2.426e-20,-0.0002,-63.11,0
LeftS052215,-31.4813,20.9519,2.995e-19,2.997e-19,2.156e-19,0.0011,-64.31,0
LeftS052219,-31.4956,20.9583,1.902e-20,2.362e-20,2.610e-20,0.0003,-66.11,0
LeftS052222,-31.4837,20.9603,3.009e-20,3.668e-20,4.075e-20,0.0005,-63.44,0
LeftS052225,-31.4871,21.0273,3.125e-20,3.625e-20,3.593e-20,-0.0003,-63.97,0
LeftS052226,-31.4973,20.9497,1.605e-18,2.823e-18,6.542e-18,-0.0,-65.98,0
LeftS052227,-31.5439,20.9450,1.556e-20,1.963e-20,2.324e-20,0.0005,-66.59,0
LeftS052229,-31.5128,20.9401,1.350e-18,2.953e-18,1.061e-17,-0.0005,-66.16,0
LeftS052231,-31.4608,20.9362,1.686e-19,1.673e-19,1.235e-19,-0.0007,-64.28,0
LeftS052243,-31.4647,20.9936,1.865e-20,2.276e-20,2.513e-20,-0.0005,-63.01,0
LeftS052244,-31.4979,20.9581,2.742e-19,2.632e-19,1.757e-19,-0.0004,-66.25,0
LeftS052247,-31.4929,20.9601,2.185e-20,2.850e-20,3.549e-20,0.0008,-63.37,0
LeftS052248,-31.4747,20.9098,1.504e-20,1.897e-20,2.191e-20,-0.0008,-65.02,0
LeftS052249,-31.4929,20.9674,4.428e-19,4.183e-19,2.647e-19,0.0003,-63.97,0
LeftS052257,-31.4934,20.9326,1.042e-19,1.103e-19,9.202e-20,-0.0002,-65.42,0
LeftS052259,-31.5518,20.9522,3.245e-20,3.938e-20,4.168e-20,-0.0001,-66.32,0
LeftS052264,-31.5015,20.9597,6.720e-19,6.549e-19,4.621e-19,-0.0002,-65.96,0
LeftS052265,-31.5326,20.9417,1.524e-19,1.709e-19,1.597e-19,0.0004,-66.72,0
LeftS052267,-31.4958,20.9604,2.316e-19,2.306e-19,1.613e-19,0.0,-66.2,0
LeftS052269,-31.6131,20.9169,3.188e-20,3.684e-20,3.632e-20,-0.0,-66.68,0
LeftS052273,-31.5300,20.9622,8.148e-19,7.895e-19,5.184e-19,0.0007,-66.31,0
LeftS052280,-31.4839,20.9680,8.119e-19,7.690e-19,5.041e-19,0.0001,-62.96,0
LeftS052281,-31.5191,20.9489,3.967e-18,5.857e-18,9.625e-18,0.0002,-66.72,0
LeftS052283,-31.4858,20.9660,5.235e-19,8.478e-19,1.628e-18,-0.0001,-63.43,0
LeftS052285,-31.5331,21.0217,7.537e-20,8.272e-20,7.272e-20,0.0001,-64.64,0
LeftS052287,-31.4840,20.9621,4.907e-19,4.806e-19,3.184e-19,0.0005,-63.24,0
LeftS052290,-31.5075,20.9575,2.396e-19,2.299e-19,1.498e-19,0.0003,-66.3,0
LeftS052291,-31.4031,20.9771,3.896e-19,3.771e-19,2.545e-19,0.0004,-62.85,0
LeftS052293,-31.5350,20.9428,6.299e-14,4.560e-14,1.728e-14,0.0001,-66.68,0
LeftS052296,-31.4733,20.9558,2.165e-19,2.339e-19,1.948e-19,-0.0001,-63.61,0
LeftS052299,-31.4939,20.9564,1.057e-18,9.503e-19,5.558e-19,0.0006,-65.35,0
LeftS052300,-31.5183,20.9525,3.958e-20,4.528e-20,4.178e-20,-0.0001,-66.74,0
LeftS052301,-31.5225,20.9557,1.845e-18,1.525e-18,7.351e-19,-0.0002,-66.41,0
LeftS052302,-31.5832,20.9555,5.812e-20,6.357e-20,5.469e-20,0.0007,-66.36,0
LeftS052304,-31.4986,20.9661,1.413e-18,1.221e-18,6.721e-19,-0.0004,-64.69,0
LeftS052318,-31.4941,20.9590,6.904e-20,7.741e-20,6.985e-20,0.0008,-64.72,0
LeftS052327,-31.4834,20.9509,2.399e-20,2.837e-20,2.901e-20,0.0002,-64.33,0
LeftS052332,-31.4780,20.9631,4.377e-19,8.159e-19,2.134e-18,-0.0,-62.91,0
LeftS052333,-31.4594,20.9979,4.303e-20,5.010e-20,4.849e-20,0.0003,-63.11,0
LeftS052334,-31.5383,20.9341,1.118e-18,9.962e-19,5.852e-19,0.0003,-66.62,0
LeftS052335,-31.5036,20.9579,4.188e-20,4.755e-20,4.628e-20,0.0001,-65.67,0
LeftS052339,-31.4697,20.9701,9.668e-19,2.091e-18,7.577e-18,0.0003,-62.76,0
LeftS052341,-31.5866,20.9612,2.213e-20,2.738e-20,2.963e-20,0.0005,-66.24,0
LeftS052347,-31.4695,20.9718,2.552e-18,2.225e-18,1.255e-18,0.0002,-62.77,0
LeftS052349,-31.4857,20.9758,8.750e-20,9.002e-20,7.011e-20,0.001,-63.11,0
LeftS052350,-31.5173,20.9635,2.740e-19,2.718e-19,1.939e-19,0.0015,-66.3,0
LeftS052351,-31.5061,20.9697,3.820e-18,3.239e-18,1.636e-18,-0.0002,-65.1,0
LeftS052352,-31.4870,20.9369,6.189e-18,4.969e-18,2.325e-18,0.0001,-65.57,0
LeftS052355,-31.5056,20.9432,5.627e-19,5.168e-19,3.106e-19,-0.0003,-66.16,0
LeftS052357,-31.5151,20.9802,1.031e-19,1.094e-19,8.850e-20,-0.0003,-65.54,0
LeftS052359,-31.5073,20.9313,1.379e-18,1.206e-18,6.469e-19,0.0011,-66.36,0
LeftS052360,-31.5086,20.9466,1.039e-20,1.349e-20,1.664e-20,-0.0002,-66.14,0
LeftS052367,-31.5160,20.9794,6.117e-18,4.866e-18,2.319e-18,0.0003,-65.48,0
LeftS052370,-31.5138,20.9567,1.094e-18,1.761e-18,3.519e-18,0.0003,-66.63,0
LeftS052371,-31.4999,20.9817,3.402e-18,2.718e-18,1.299e-18,0.0002,-63.82,0
LeftS052372,-31.5003,20.9629,7.619e-20,8.152e-20,6.932e-20,0.0001,-64.95,0
LeftS052373,-31.4710,20.9521,4.324e-19,7.868e-19,2.000e-18,-0.001,-63.51,0
LeftS052375,-31.4788,20.9342,3.785e-18,6.430e-18,1.369e-17,0.0003,-65.96,0
LeftS052377,-31.4892,20.9486,3.397e-18,2.698e-18,1.228e-18,0.0007,-65.05,0
LeftS052379,-31.4821,20.9609,8.210e-19,1.368e-18,2.842e-18,-0.0005,-63.23,0
LeftS052381,-31.4942,20.9394,1.297e-19,1.367e-19,1.091e-19,0.0001,-65.57,0
LeftS052382,-31.5390,20.9580,2.119e-14,1.450e-14,4.943e-15,-0.0003,-66.53,0
LeftS052383,-31.5024,20.9445,5.530e-14,4.116e-14,1.647e-14,0.0003,-66.49,0
LeftS052388,-31.5055,20.9393,5.735e-19,1.059e-18,2.674e-18,0.0003,-66.67,0
LeftS052391,-31.4953,20.9777,8.059e-19,1.429e-18,3.468e-18,0.0006,-63.75,0
LeftS052393,-31.5033,20.9676,9.465e-19,2.351e-18,1.125e-17,-0.0001,-64.9,0
LeftS052394,-31.4830,20.9743,2.639e-19,4.227e-19,8.309e-19,-0.0001,-63.05,0
LeftS052398,-31.4876,20.9714,5.855e-18,4.669e-18,2.143e-18,-0.0001,-63.23,0
LeftS052399,-31.5101,20.9519,3.195e-19,3.154e-19,2.247e-19,-0.0004,-66.39,0
LeftS052400,-31.5122,20.9439,1.659e-18,1.473e-18,8.353e-19,-0.0005,-66.72,0
LeftS052401,-31.4901,20.9623,3.802e-19,3.933e-19,3.042e-19,0.0008,-64.12,0
LeftS052404,-31.5115,20.9592,4.096e-18,3.440e-18,1.743e-18,-0.0001,-66.72,0
LeftS052407,-31.4713,20.9710,1.030e-19,1.099e-19,9.249e-20,-0.0004,-63.29,0
LeftS052408,-31.4805,20.9522,5.122e-18,4.178e-18,1.933e-18,0.0004,-63.87,0
LeftS052409,-31.5010,20.9585,1.343e-18,1.935e-18,2.809e-18,-0.0001,-65.5,0
LeftS052415,-31.4645,20.9604,3.215e-20,3.811e-20,3.821e-20,-0.0,-62.84,0
LeftS052420,-31.4921,20.9834,2.515e-20,3.169e-20,3.646e-20,-0.0009,-63.64,0
LeftS052421,-31.4943,20.9680,1.146e-19,1.200e-19,9.841e-20,0.0009,-63.28,0
LeftS052425,-31.5109,20.9747,1.225e-18,2.572e-18,8.552e-18,0.0002,-65.25,0
LeftS052426,-31.5006,20.9651,2.447e-19,2.412e-19,1.733e-19,-0.0002,-65.49,0
LeftS052427,-31.4944,20.9383,2.996e-19,2.956e-19,2.042e-19,-0.0001,-65.67,0
LeftS052428,-31.5038,20.9691,4.044e-20,4.895e-20,5.060e-20,-0.0001,-66.46,0
LeftS052429,-31.4669,20.9745,2.388e-18,1.988e-18,9.958e-19,-0.0001,-62.77,0
LeftS052430,-31.4992,20.9446,9.537e-19,1.995e-18,6.656e-18,-0.0003,-66.48,0
LeftS052431,-31.4921,20.9635,4.338e-19,4.269e-19,2.926e-19,0.0006,-63.65,0
LeftS052433,-31.4833,20.9390,2.860e-18,5.193e-18,1.305e-17,-0.0005,-65.49,0
LeftS052436,-31.5020,20.9606,3.772e-18,3.265e-18,1.786e-18,0.0004,-65.96,0
LeftS052438,-31.5041,20.9718,1.230e-18,1.100e-18,6.436e-19,0.0009,-65.81,0
LeftS052439,-31.5137,20.9685,1.272e-18,1.189e-18,7.476e-19,-0.0007,-66.54,0
LeftS052440,-31.4912,20.9323,3.513e-14,2.990e-14,1.605e-14,-0.0004,-65.72,1
LeftS052441,-31.5048,20.9523,1.416e-18,2.149e-18,3.571e-18,-0.0002,-66.48,0
LeftS052442,-31.4870,20.9576,8.187e-18,6.283e-18,2.671e-18,0.0001,-63.57,1
LeftS052443,-31.5084,20.9445,6.829e-19,8.648e-19,1.003e-18,0.0002,-66.82,0
LeftS052444,-31.4827,20.9558,3.501e-18,2.846e-18,1.394e-18,0.0,-63.93,0
LeftS052445,-31.4830,20.9622,5.429e-14,3.896e-14,1.479e-14,-0.0004,-63.16,0
LeftS052446,-31.4868,20.9422,2.604e-20,3.189e-20,3.560e-20,0.0001,-66.07,0
LeftS052447,-31.5052,20.9761,1.073e-19,1.193e-19,1.081e-19,-0.0009,-64.66,0
LeftS052451,-31.4856,20.9549,1.713e-19,1.848e-19,1.536e-19,0.0002,-63.87,0
LeftS052453,-31.4762,20.9538,7.500e-20,8.789e-20,8.589e-20,0.0003,-63.44,0
LeftS052454,-31.4944,20.9417,2.457e-18,2.113e-18,1.178e-18,-0.0006,-65.69,0
LeftS052455,-31.5052,20.9393,4.518e-18,7.835e-18,1.683e-17,0.0003,-66.43,0
LeftS052456,-31.4706,20.9596,1.948e-19,1.982e-19,1.417e-19,-0.0002,-63.64,0
LeftS052457,-31.5014,20.9585,1.005e-19,1.079e-19,9.199e-20,0.0005,-65.64,0
LeftS052458,-31.4707,20.9365,2.076e-18,1.799e-18,9.591e-19,-0.0003,-64.04,0
LeftS052462,-31.4847,20.9694,2.534e-20,2.866e-20,2.726e-20,0.0003,-63.23,0
LeftS052463,-31.4921,20.9705,4.974e-19,9.262e-19,2.394e-18,-0.0009,-63.35,0
LeftS052464,-31.5243,20.9697,1.910e-17,1.422e-17,5.626e-18,-0.0001,-66.71,0
LeftS052467,-31.4651,20.9460,9.016e-20,9.822e-20,8.639e-20,-0.0005,-63.8,0
LeftS052468,-31.4672,20.9540,5.401e-19,9.700e-19,2.278e-18,-0.0005,-63.19,0
LeftS052471,-31.4917,20.9823,2.557e-20,3.054e-20,3.235e-20,-0.0004,-62.72,0
LeftS052472,-31.4868,20.9588,6.386e-19,1.064e-18,2.147e-18,0.0005,-63.52,0
LeftS052473,-31.4989,20.9448,2.069e-19,3.105e-19,5.276e-19,0.0,-66.29,0
LeftS052475,-31.4913,20.9493,5.614e-19,1.119e-18,3.354e-18,-0.0001,-65.38,0
LeftS052476,-31.5006,20.9299,9.092e-19,8.026e-19,4.593e-19,-0.0009,-65.91,0
LeftS052479,-31.5196,20.9556,4.577e-14,3.433e-14,1.406e-14,-0.0001,-66.5,0
LeftS052482,-31.4983,20.9632,3.601e-19,3.588e-19,2.582e-19,0.0002,-64.92,0
LeftS052483,-31.5092,20.9525,2.655e-18,2.216e-18,1.124e-18,0.001,-66.37,0
LeftS052484,-31.5037,20.9777,1.059e-18,9.526e-19,5.670e-19,0.0001,-64.21,0
