Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
LeftDG0001,33.0305,-32.5409,4.579e-17,3.349e-17,1.245e-17,148.2302,-759.55
LeftDG0002,32.9633,-32.3834,1.851e-17,1.415e-17,6.889e-18,49.9289,-759.95
LeftDG0003,32.9519,-32.2457,1.708e-17,1.361e-17,6.319e-18,75.5715,-758.98
LeftDG0004,32.8307,-32.5546,1.147e-17,9.593e-18,4.142e-18,63.2694,-759.09
LeftDG0005,33.0203,-32.6061,1.633e-17,1.349e-17,5.958e-18,80.4391,-761.64
LeftDG0006,33.2726,-32.4658,1.726e-17,1.424e-17,6.365e-18,51.6472,-758.13
LeftDG0007,33.0531,-32.5714,1.032e-17,9.506e-18,4.514e-18,149.1508,-758.92
LeftDG0008,33.0742,-32.9067,1.691e-17,1.370e-17,6.323e-18,59.8591,-761.44
LeftDG0009,33.0109,-32.2842,1.741e-17,1.299e-17,6.255e-18,67.2987,-761.56
LeftDG0010,33.1384,-32.2950,1.609e-17,1.299e-17,6.454e-18,63.2742,-758.68
LeftDG0011,32.8330,-32.7034,1.779e-17,1.509e-17,6.996e-18,57.3466,-757.73
LeftDG0012,31.0851,3.4787,2.815e-17,2.632e-17,1.086e-17,107.5455,-452.16
LeftDG0013,30.6466,-5.1375,1.325e-17,1.003e-17,4.580e-18,70.2851,-661.73
LeftDG0045,-32.1904,-11.2653,1.384e-17,1.069e-17,4.544e-18,47.9097,-857.71
LeftDG0046,-32.2056,-11.2927,1.460e-17,1.174e-17,6.002e-18,52.6457,-857.09
LeftDG0112,43.5376,-1.2799,1.289e-17,1.062e-17,4.707e-18,100.6231,-638.59
LeftDG0113,43.4969,-1.1540,1.738e-17,1.355e-17,6.908e-18,54.7854,-637.8
LeftDG0114,43.5893,-1.3584,1.692e-17,1.499e-17,6.631e-18,57.632,-637.78
LeftDG0115,43.5142,-1.2618,1.726e-17,1.513e-17,7.169e-18,57.2657,-639.81
LeftDG0116,43.7615,-1.2539,1.697e-17,1.457e-17,6.183e-18,60.1994,-640.11
LeftDG0195,-16.8810,5.5402,2.658e-17,2.035e-17,9.365e-18,64.4299,-596.61
LeftDG0196,-16.9509,5.4560,2.621e-17,2.266e-17,9.352e-18,84.7268,-594.54
LeftDG0197,-17.0187,5.5108,3.742e-17,2.853e-17,1.270e-17,69.7168,-595.45
LeftDG0198,-17.1304,5.4741,2.498e-17,2.263e-17,9.629e-18,87.6512,-596.04
LeftDG0240,27.4922,-35.1056,1.200e-16,8.485e-17,3.169e-17,182.8699,-468.99
LeftDG0241,26.8216,-35.2271,4.043e-17,3.476e-17,1.383e-17,87.1136,-467.4
LeftDG0242,27.1869,-34.6922,3.963e-17,3.220e-17,1.444e-17,93.5839,-468.21
LeftDG0243,27.0763,-35.4007,2.974e-17,2.400e-17,1.103e-17,100.8788,-466.18
LeftDG0244,27.4814,-34.8484,2.662e-17,2.319e-17,8.915e-18,120.0996,-469.81
LeftDG0245,26.9798,-34.5568,2.847e-17,2.252e-17,1.229e-17,129.851,-470.59
LeftDG0246,27.6489,-34.3843,3.929e-17,3.107e-17,1.473e-17,86.3942,-472.99
LeftDG0247,26.6268,-34.8967,4.318e-17,3.410e-17,1.616e-17,99.9205,-475.05
LeftDG0248,27.4057,-35.5666,4.540e-17,3.474e-17,1.674e-17,85.4938,-472.12
LeftDG0249,27.7873,-35.3319,2.811e-17,2.373e-17,1.006e-17,195.7145,-474.51
LeftDG0250,27.6282,-35.8666,4.676e-17,3.903e-17,1.662e-17,93.7048,-471.05
LeftDG0251,27.0983,-34.9736,3.241e-17,2.500e-17,1.188e-17,164.5782,-466.83
LeftDG0252,27.9540,-35.3080,4.728e-17,3.991e-17,1.652e-17,116.073,-466.7
LeftDG0253,28.0597,-35.1253,3.313e-17,2.402e-17,1.097e-17,162.0473,-466.48
LeftDG0254,27.3033,-34.4087,4.579e-17,3.766e-17,1.651e-17,113.0179,-468.29
LeftDG0255,26.8526,-34.1192,4.622e-17,3.476e-17,1.728e-17,103.6229,-473.58
LeftDG0256,27.8044,-35.0133,4.910e-17,3.861e-17,1.757e-17,94.9355,-471.64
LeftDG0257,27.6853,-34.2401,4.347e-17,3.362e-17,1.398e-17,115.2909,-469.76
LeftDG0258,28.1243,-35.2577,4.466e-17,3.832e-17,1.672e-17,109.3791,-469.15
LeftDG0259,27.1471,-35.8202,4.795e-17,3.684e-17,1.510e-17,106.2606,-471.6
LeftDG0285,-18.6180,-1.4928,1.197e-17,1.010e-17,4.377e-18,91.0578,-768.02
LeftDG0286,-18.7046,-1.5218,1.921e-17,1.613e-17,7.774e-18,72.8898,-766.94
LeftDG0287,-18.6695,-1.4854,1.808e-17,1.337e-17,6.744e-18,64.4397,-766.62
LeftDG0288,-18.6743,-1.5358,1.865e-17,1.556e-17,7.515e-18,69.4212,-767.84
LeftDG0289,-18.6020,-1.4602,1.671e-17,1.458e-17,6.747e-18,50.7616,-766.09
LeftDG0427,2.8874,15.5056,1.261e-17,1.023e-17,4.913e-18,70.1426,-729.3
LeftDG0428,-21.8268,12.2094,5.629e-17,4.200e-17,1.424e-17,201.2677,-668.44
LeftDG0429,-21.7947,12.5848,2.095e-17,1.815e-17,8.478e-18,61.7596,-674.14
LeftDG0430,-21.5132,12.1276,1.303e-17,1.153e-17,5.177e-18,76.6814,-673.94
LeftDG0431,-21.8395,12.3644,1.459e-17,1.287e-17,5.319e-18,108.1152,-671.75
LeftDG0432,-21.7965,11.8598,2.056e-17,1.782e-17,7.635e-18,73.1817,-669.36
LeftDG0433,-21.9813,12.2910,1.956e-17,1.644e-17,7.242e-18,62.2449,-671.46
LeftDG0434,-21.7088,12.1915,1.250e-17,1.040e-17,4.694e-18,127.1136,-672.22
LeftDG0435,-21.7509,12.6069,2.149e-17,1.490e-17,7.487e-18,66.7709,-673.76
LeftDG0436,-21.9544,12.3168,1.944e-17,1.676e-17,7.656e-18,85.0185,-673.23
LeftDG0437,-22.0304,11.8619,2.072e-17,1.907e-17,7.875e-18,68.9263,-670.14
LeftDG0438,-21.8846,12.3135,2.846e-17,2.209e-17,9.391e-18,62.9961,-667.59
LeftDG0439,-21.6109,12.1905,1.300e-17,1.005e-17,4.721e-18,74.2381,-670.33
LeftDG0440,-22.1321,12.0178,1.995e-17,1.762e-17,8.935e-18,67.3543,-667.85
LeftDG0441,-21.8989,12.3248,2.128e-17,1.730e-17,8.014e-18,62.179,-667.19
LeftDG0442,-21.7677,12.3375,1.847e-17,1.397e-17,6.986e-18,59.4717,-673.84
LeftDG0443,-21.5512,12.4316,2.031e-17,1.691e-17,8.600e-18,66.0123,-669.57
LeftDG0444,-22.1272,12.2609,1.913e-17,1.485e-17,6.537e-18,57.802,-669.86
LeftDG0445,-21.6908,12.2080,1.263e-17,1.085e-17,5.007e-18,135.7972,-668.58
LeftDG0565,-26.3761,29.2680,3.233e-17,2.718e-17,9.566e-18,131.5809,-846.22
LeftDG0566,-25.9460,29.5620,1.347e-17,1.020e-17,5.136e-18,50.736,-838.32
LeftDG0567,-26.3417,29.0804,1.229e-17,1.089e-17,4.401e-18,60.7997,-844.12
LeftDG0568,-25.7887,28.9776,7.998e-18,7.089e-18,3.009e-18,61.0249,-845.99
LeftDG0569,-26.2018,29.1881,9.118e-18,7.198e-18,3.040e-18,100.1479,-840.04
LeftDG0570,-26.4808,30.1234,1.368e-17,1.075e-17,5.102e-18,55.0712,-837.91
LeftDG0571,-26.7941,30.0333,8.811e-18,7.078e-18,3.667e-18,50.2942,-844.09
LeftDG0572,-27.1070,29.1635,1.279e-17,9.650e-18,4.748e-18,57.2473,-847.83
LeftDG0573,-26.4191,29.5052,1.213e-17,1.071e-17,4.421e-18,44.6557,-838.37
LeftDG0574,-27.1718,29.5612,1.178e-17,1.036e-17,4.459e-18,45.422,-844.21
LeftDG0575,-26.9511,29.5616,1.369e-17,1.081e-17,5.201e-18,63.1751,-840.5
LeftDG0576,-25.6833,29.7622,1.221e-17,1.017e-17,4.815e-18,43.8439,-847.62
LeftDG0577,-26.2612,29.1289,9.207e-18,7.675e-18,3.487e-18,98.585,-845.02
LeftDG0578,-26.5105,30.0019,1.385e-17,1.132e-17,5.154e-18,57.7086,-850.57
LeftDG0579,-26.6570,29.9324,9.175e-18,6.272e-18,3.344e-18,53.2378,-838.79
LeftDG0580,-26.2871,29.1932,8.366e-18,6.688e-18,3.019e-18,118.6183,-843.79
LeftDG0581,-25.9282,28.7096,8.666e-18,6.572e-18,3.610e-18,74.0886,-842.06
LeftDG0582,-26.1141,29.0629,9.403e-18,6.920e-18,3.396e-18,72.7454,-837.73
LeftDG0583,-26.6250,29.0327,1.182e-17,9.918e-18,4.292e-18,46.3192,-847.34
LeftDG0584,-26.1086,28.5060,1.357e-17,1.036e-17,5.018e-18,51.7564,-840.84
LeftDG0585,-26.5571,29.3182,1.315e-17,1.119e-17,4.816e-18,44.6362,-842.17
LeftDG0586,-26.2098,29.5662,8.373e-18,6.960e-18,3.423e-18,69.7113,-836.75
LeftDG0587,-26.7099,29.3447,9.170e-18,8.019e-18,3.353e-18,69.0186,-846.79
LeftDG0588,-26.5861,29.9904,1.176e-17,1.070e-17,4.691e-18,47.9025,-845.24
LeftDG0589,-26.8506,30.0941,1.231e-17,1.039e-17,4.585e-18,46.3315,-836.98
LeftDG0590,-26.1235,28.3784,1.112e-17,1.072e-17,4.871e-18,49.887,-846.27
LeftDG0591,-26.6672,29.6113,9.404e-18,6.932e-18,3.319e-18,51.6626,-838.1
LeftDG0592,-26.4635,28.7663,1.007e-17,7.112e-18,3.541e-18,54.3597,-839.92
LeftDG0593,-26.2802,28.7527,1.282e-17,1.083e-17,5.192e-18,50.15,-835.11
LeftDG0594,-26.5114,30.1120,1.919e-17,1.437e-17,5.717e-18,51.7857,-845.83
LeftDG0595,-26.0560,29.5409,1.352e-17,1.110e-17,5.448e-18,58.8841,-836.18
LeftDG0596,-26.3871,29.0136,1.310e-17,1.022e-17,5.345e-18,61.2754,-840.85
LeftDG0597,-27.1779,29.4324,1.271e-17,1.040e-17,4.911e-18,50.1041,-840.33
LeftDG0598,-25.7533,28.9259,1.272e-17,1.046e-17,4.935e-18,44.3093,-840.02
