Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
LeftDG001,9.2203,12.8655,3.745e-17,2.690e-17,9.544e-18,104.0241,-1335.9
LeftDG002,9.3729,12.9325,1.236e-17,1.046e-17,4.976e-18,54.2992,-1339.05
LeftDG003,9.1966,12.7610,1.295e-17,1.166e-17,5.103e-18,53.1072,-1335.82
LeftDG004,9.2536,12.8143,1.086e-17,1.026e-17,4.442e-18,44.7347,-1338.85
LeftDG005,9.2184,12.7551,1.193e-17,9.409e-18,4.925e-18,50.957,-1336.18
LeftDG006,9.2316,12.7754,1.044e-17,9.352e-18,4.719e-18,48.3709,-1334.44
LeftDG007,9.3141,12.7349,1.146e-17,9.215e-18,4.415e-18,41.5176,-1334.18
LeftDG008,9.3631,13.0002,1.415e-17,1.113e-17,4.960e-18,59.4425,-1335.86
LeftDG009,9.2416,12.9217,8.447e-18,7.315e-18,3.280e-18,48.3175,-1335.62
LeftDG010,9.3388,12.9130,1.185e-17,1.057e-17,4.599e-18,58.4125,-1335.45
LeftDG036,10.3046,-25.9058,2.318e-17,1.958e-17,8.528e-18,128.6962,-884.48
LeftDG037,10.5135,-26.0827,2.924e-17,2.315e-17,1.047e-17,75.4775,-883.92
LeftDG038,10.2303,-25.9717,3.051e-17,2.486e-17,1.095e-17,75.5138,-885.35
LeftDG039,10.1616,-25.9974,2.728e-17,2.348e-17,1.004e-17,81.5589,-883.82
LeftDG040,10.2159,-25.8671,3.134e-17,2.459e-17,1.187e-17,106.3377,-883.35
LeftDG041,10.2071,-26.0668,3.177e-17,2.885e-17,1.233e-17,76.2474,-884.06
LeftDG044,-3.1512,-9.0372,1.134e-17,9.627e-18,4.390e-18,51.5705,-1427.0
LeftDG045,-3.1117,-8.9787,1.007e-17,8.919e-18,3.768e-18,41.9263,-1428.58
LeftDG046,-3.1524,-9.0436,1.209e-17,9.855e-18,4.325e-18,49.8696,-1428.41
LeftDG047,-3.1203,-8.9887,1.070e-17,8.805e-18,4.923e-18,59.0891,-1427.93
LeftDG078,-6.9047,-3.6666,1.137e-17,9.519e-18,4.591e-18,102.3143,-1103.99
LeftDG079,-6.9421,-3.7599,1.734e-17,1.416e-17,6.083e-18,64.3133,-1104.93
LeftDG080,-6.9902,-3.7783,2.594e-17,1.862e-17,7.852e-18,57.8901,-1104.02
LeftDG081,-6.8277,-3.6131,1.882e-17,1.580e-17,8.015e-18,61.8195,-1105.82
LeftDG082,-6.9635,-3.5635,1.181e-17,1.073e-17,4.244e-18,60.539,-1106.09
LeftDG083,-6.9023,-3.7997,1.617e-17,1.320e-17,6.505e-18,53.2003,-1104.14
LeftDG084,-6.9056,-3.6206,1.868e-17,1.502e-17,7.328e-18,61.5348,-1104.52
LeftDG156,-14.4730,23.4268,1.685e-17,1.404e-17,5.942e-18,78.745,-950.47
LeftDG170,1.7023,10.1039,3.091e-17,2.511e-17,1.054e-17,73.6056,-835.72
LeftDG171,1.7145,10.2101,3.132e-17,2.776e-17,1.227e-17,96.5629,-834.64
LeftDG172,1.7658,10.2186,3.245e-17,2.611e-17,1.101e-17,69.3963,-834.14
LeftDG208,-1.1458,-2.9942,6.874e-18,6.041e-18,2.430e-18,71.1528,-1540.74
LeftDG209,-1.1837,-3.0480,9.445e-18,7.632e-18,3.390e-18,44.136,-1541.56
LeftDG210,-1.1323,-2.9988,9.467e-18,7.889e-18,3.570e-18,34.389,-1540.51
LeftDG211,-1.1768,-3.0165,1.037e-17,8.362e-18,3.894e-18,48.4688,-1540.1
LeftDG212,-1.2127,-3.0138,9.814e-18,9.061e-18,3.692e-18,54.8451,-1540.95
LeftDG218,-27.1241,11.1152,7.313e-18,5.772e-18,2.835e-18,71.2456,-1486.9
LeftDG219,-27.1530,11.0813,1.024e-17,8.835e-18,4.573e-18,44.8151,-1488.55
LeftDG220,-27.0192,11.0738,1.071e-17,8.929e-18,3.842e-18,55.6867,-1488.41
LeftDG221,-27.0644,11.1749,1.107e-17,8.680e-18,4.013e-18,40.5832,-1489.07
LeftDG222,-27.0550,11.0578,1.020e-17,7.646e-18,3.782e-18,41.2689,-1487.15
LeftDG308,18.2857,35.7382,2.384e-17,2.088e-17,9.114e-18,135.678,-696.63
LeftDG309,18.3190,35.9814,3.600e-17,3.026e-17,1.241e-17,85.3058,-698.34
LeftDG310,18.4642,35.6247,3.586e-17,3.071e-17,1.372e-17,78.2969,-699.38
LeftDG311,18.4727,35.9383,3.593e-17,3.002e-17,1.428e-17,87.514,-699.19
LeftDG312,18.1817,35.7446,3.924e-17,3.002e-17,1.441e-17,93.4219,-696.79
LeftDG323,12.6198,-25.9567,3.961e-17,2.711e-17,1.019e-17,150.5274,-1241.02
LeftDG324,12.4564,-25.8429,1.444e-17,1.117e-17,4.936e-18,51.4977,-1239.85
LeftDG325,12.6929,-26.1006,1.577e-17,1.291e-17,5.108e-18,55.2999,-1239.14
LeftDG326,12.6270,-26.1978,1.370e-17,1.122e-17,4.835e-18,46.9185,-1243.54
LeftDG327,12.5694,-26.0796,1.100e-17,8.553e-18,4.139e-18,92.6047,-1242.36
LeftDG328,12.7993,-26.0383,1.319e-17,1.079e-17,5.243e-18,50.437,-1241.18
LeftDG329,12.6930,-26.1172,9.357e-18,8.523e-18,4.087e-18,58.1054,-1244.78
LeftDG330,12.4509,-25.8604,1.828e-17,1.523e-17,7.003e-18,48.1807,-1241.06
LeftDG331,12.5978,-26.0385,9.814e-18,8.267e-18,3.813e-18,122.2953,-1244.89
