Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
RightDG018,10.1109,-26.7292,2.938e-17,1.968e-17,7.225e-18,96.3374,-1654.02
RightDG019,10.2335,-26.5373,9.643e-18,8.055e-18,3.868e-18,34.2193,-1654.26
RightDG020,10.0873,-26.5715,9.895e-18,8.626e-18,3.734e-18,52.1875,-1654.07
RightDG021,10.1563,-26.6803,8.930e-18,7.925e-18,3.432e-18,41.1217,-1654.31
RightDG022,10.1067,-26.5176,6.586e-18,5.107e-18,2.490e-18,44.1074,-1654.11
RightDG023,10.0729,-26.4476,9.818e-18,8.129e-18,3.934e-18,47.7302,-1654.19
RightDG024,10.1709,-26.7000,6.896e-18,5.613e-18,2.452e-18,89.1895,-1654.05
RightDG025,10.1724,-26.9847,9.090e-18,7.352e-18,3.493e-18,43.7503,-1653.96
RightDG026,9.8790,-26.6786,9.866e-18,7.667e-18,3.712e-18,40.4871,-1654.24
RightDG027,10.2490,-26.7448,8.773e-18,7.719e-18,3.279e-18,36.5476,-1654.18
RightDG028,9.9746,-26.4871,1.356e-17,1.023e-17,4.642e-18,46.2183,-1653.96
RightDG029,9.9506,-26.7166,6.412e-18,5.254e-18,2.515e-18,50.2713,-1654.02
RightDG030,10.3680,-26.8869,6.227e-18,5.324e-18,2.354e-18,57.1202,-1654.19
RightDG031,10.0635,-26.6376,6.352e-18,5.127e-18,2.422e-18,80.7519,-1654.52
RightDG032,10.0085,-26.4528,1.417e-17,1.022e-17,4.598e-18,40.7553,-1654.31
RightDG033,10.1443,-26.7592,9.713e-18,8.651e-18,4.041e-18,47.3969,-1654.25
RightDG228,-27.5674,-7.7765,3.308e-16,2.865e-16,8.823e-17,538.5833,-410.72
RightDG229,-27.6927,-7.2643,1.272e-16,9.516e-17,4.137e-17,174.7118,-410.3
RightDG230,-27.2426,-7.5945,1.353e-16,1.084e-16,4.510e-17,169.3536,-410.85
RightDG231,-27.3920,-7.3445,1.303e-16,1.009e-16,4.005e-17,148.8844,-410.35
RightDG232,-27.8300,-8.3124,1.282e-16,1.092e-16,5.272e-17,187.7779,-410.55
RightDG233,-27.1073,-8.4634,1.209e-16,1.047e-16,4.551e-17,161.6304,-410.5
RightDG234,-27.4425,-7.5131,1.296e-16,9.757e-17,4.517e-17,184.0916,-410.87
RightDG235,-28.6290,-8.3340,1.363e-16,9.392e-17,4.686e-17,190.2096,-410.69
RightDG236,-28.2537,-8.6030,1.446e-16,1.188e-16,5.347e-17,177.6803,-410.4
RightDG237,-28.1890,-7.7254,8.472e-17,7.748e-17,3.311e-17,271.0877,-410.33
RightDG238,-26.6803,-7.6170,1.247e-16,9.731e-17,4.436e-17,156.0235,-410.65
RightDG239,-28.0613,-7.2287,1.475e-16,1.024e-16,5.312e-17,185.6506,-410.52
