Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
RightS59992,0.7544,0.5563,6.393e-18,1.592e-17,7.685e-17,0.0208,2.03,0
RightS59996,-10.0622,6.6038,1.566e-16,2.952e-16,7.906e-16,0.0279,2.15,0
RightS60004,-9.5046,-2.4263,2.357e-17,1.635e-17,5.796e-18,0.0155,1.92,0
RightS60007,13.9337,-1.5068,2.667e-16,5.284e-16,1.620e-15,0.1075,2.67,0
RightS60018,-27.9976,1.3265,5.519e-14,7.392e-14,1.003e-13,0.0634,2.74,0
RightS60021,41.6335,1.0170,9.063e-09,8.318e-09,4.932e-09,0.0153,1.38,1
RightS60030,-37.4569,-5.7233,5.506e-12,9.213e-12,1.889e-11,0.1316,2.65,0
RightS60036,9.5225,-0.1704,3.293e-20,1.233e-19,1.432e-18,0.0203,1.98,0
RightS60039,10.3197,-10.0428,3.477e-12,4.048e-12,4.036e-12,0.2208,2.92,0
RightS60058,38.0926,-0.1809,1.296e-13,1.533e-13,1.525e-13,0.0541,1.78,0
RightS60069,-25.6886,-0.4321,5.998e-12,1.108e-11,2.924e-11,0.1225,2.89,0
RightS60073,-18.4685,4.7088,7.410e-16,1.318e-15,3.089e-15,0.0497,2.56,0
RightS60076,-4.2197,-1.7609,2.294e-14,2.590e-14,2.489e-14,0.0264,2.13,0
RightS60078,7.0132,-1.1995,7.364e-19,1.803e-18,8.511e-18,0.0196,1.98,0
RightS60099,-12.6943,-7.6352,3.057e-18,8.439e-18,5.096e-17,0.0635,2.79,0
RightS60111,-1.9909,-9.9625,1.304e-17,3.836e-17,2.499e-16,0.068,2.75,0
RightS60112,19.8752,4.8170,1.252e-12,2.413e-12,6.879e-12,0.0431,2.07,0
RightS60114,-4.1514,0.5149,2.137e-18,5.373e-18,2.595e-17,0.0136,1.9,0
RightS60117,-21.2961,0.8563,1.419e-16,2.678e-16,7.376e-16,0.0305,2.15,0
RightS60121,-7.0184,0.6665,1.451e-17,3.375e-17,1.407e-16,0.0369,2.37,0
RightS60124,-34.1274,0.6736,4.842e-19,1.624e-18,1.465e-17,0.0655,2.64,0
RightS60135,-15.6129,-1.7899,1.013e-16,1.872e-16,5.022e-16,0.0213,2.0,0
RightS60136,2.7656,5.5600,1.569e-12,2.569e-12,5.008e-12,0.0445,2.39,0
RightS60165,-18.4885,2.4029,3.519e-15,5.107e-15,8.059e-15,0.0422,2.46,0
RightS60169,-27.1042,-1.0093,5.753e-18,1.209e-17,3.952e-17,0.0163,1.74,0
RightS60178,-16.4501,4.1909,1.039e-12,1.011e-12,6.985e-13,0.0651,2.81,0
RightS60184,-12.5276,1.7088,1.313e-20,4.734e-20,5.037e-19,0.0152,1.88,0
RightS60189,-43.5270,-1.8037,6.436e-15,9.100e-15,1.378e-14,0.0378,2.09,0
RightS60195,-14.1108,7.5346,6.187e-15,9.715e-15,1.806e-14,0.0682,2.81,0
RightS60196,-32.4877,1.0542,7.923e-16,1.277e-15,2.535e-15,0.0315,2.04,0
RightS60198,10.2856,-0.9554,1.927e-15,2.548e-15,3.266e-15,0.015,1.88,0
RightS60222,0.7117,4.4136,1.998e-17,4.841e-17,2.145e-16,0.0309,2.21,0
RightS60226,-35.1487,-0.5442,5.830e-18,1.400e-17,6.168e-17,0.0285,1.93,0
RightS60232,-44.1066,-0.1920,7.274e-16,1.304e-15,3.124e-15,0.0355,2.05,0
RightS60233,-27.1452,-5.0579,5.043e-13,4.800e-13,3.221e-13,0.0511,2.61,0
RightS60234,-19.6975,-9.5812,7.306e-16,1.463e-15,4.495e-15,0.093,2.96,0
RightS60244,-35.3786,0.5877,2.196e-17,4.499e-17,1.438e-16,0.018,1.62,0
RightS60257,-27.6793,-0.4641,3.257e-18,8.190e-18,4.020e-17,0.043,2.42,0
RightS60291,-4.4737,-0.2059,1.042e-18,2.526e-18,1.167e-17,0.0179,1.97,0
RightS60298,-7.5769,-2.6509,1.722e-13,1.720e-13,1.264e-13,0.0287,2.19,0
RightS60305,-28.8960,28.7867,2.785e-16,6.684e-16,2.981e-15,0.1539,2.41,0
RightS60317,-38.9496,5.4317,2.068e-16,1.492e-16,5.385e-17,0.0488,2.44,0
RightS60319,14.0666,-12.3780,2.264e-16,4.461e-16,1.268e-15,0.0615,2.37,0
RightS60323,-5.4169,3.4960,8.364e-16,2.050e-15,9.373e-15,0.2084,3.13,0
RightS60326,-31.3245,6.7502,5.926e-15,8.304e-15,1.178e-14,0.0379,2.24,0
RightS60330,-43.1917,2.4165,4.034e-18,1.113e-17,6.455e-17,0.0582,2.46,0
RightS60332,-8.2733,5.0660,8.937e-18,2.275e-17,1.189e-16,0.0267,2.1,0
RightS60338,-25.6110,-3.7383,1.900e-16,3.445e-16,8.471e-16,0.0297,2.08,0
RightS60349,-8.9894,-0.2651,1.964e-17,1.321e-17,4.516e-18,0.0124,1.85,0
RightS60372,-18.4747,4.0218,1.265e-11,1.020e-11,4.842e-12,0.0416,2.46,0
RightS60383,-33.7794,16.1426,5.093e-13,4.899e-13,3.376e-13,0.0453,2.35,0
RightS60390,-23.8202,-28.6752,3.731e-11,9.049e-11,4.220e-10,0.0836,2.68,1
RightS60404,-28.3751,33.9879,6.508e-12,1.003e-11,1.708e-11,0.1315,2.37,0
RightS60405,-40.0666,27.9705,4.989e-14,6.410e-14,7.481e-14,0.0517,2.29,0
RightS60410,-29.5277,-34.4217,4.136e-17,8.982e-17,3.308e-16,0.0393,2.07,0
RightS60447,-32.1541,-21.2727,8.312e-19,2.433e-18,1.700e-17,0.0339,2.03,0
RightS60448,-15.6151,-2.3877,1.763e-18,5.505e-18,4.158e-17,0.0814,2.96,0
RightS60464,-10.2832,18.7945,1.119e-13,1.448e-13,1.770e-13,0.1464,2.85,0
RightS60467,-14.2441,5.6865,3.914e-12,5.836e-12,9.549e-12,0.0794,2.88,0
RightS60475,23.1022,-36.6531,2.704e-14,3.971e-14,6.309e-14,0.0977,2.09,0
RightS60493,-6.1568,-17.2407,6.768e-08,5.677e-08,2.869e-08,0.0687,2.68,0
RightS60507,-44.4843,-12.6489,1.649e-16,3.365e-16,1.036e-15,0.0353,2.01,0
RightS60514,-16.9033,13.6441,3.877e-12,3.416e-12,1.958e-12,0.062,2.69,0
RightS60519,-24.7070,44.8420,8.575e-16,1.634e-15,4.520e-15,0.0473,2.0,0
RightS60522,28.1367,12.8282,2.909e-11,2.766e-11,1.813e-11,0.2468,2.42,0
RightS60533,-27.0928,-38.3577,2.135e-07,9.336e-07,1.524e-05,0.1052,2.48,0
RightS60611,-44.4820,-0.5805,2.028e-17,4.635e-17,1.902e-16,0.0419,2.21,0
RightS60617,-34.7653,3.4226,1.506e-11,1.218e-11,5.581e-12,0.0529,2.56,0
RightS60632,-37.2875,1.5556,9.259e-18,2.440e-17,1.276e-16,0.0484,2.48,0
RightS60636,-44.9423,0.2217,4.259e-13,4.451e-13,3.533e-13,0.0459,2.32,0
RightS60650,-38.7264,-1.1911,3.392e-13,3.382e-13,2.426e-13,0.043,2.3,0
RightS60657,-40.7722,0.9919,1.857e-16,3.678e-16,1.085e-15,0.0353,2.08,0
RightS60658,-38.8927,-1.6607,5.248e-18,1.218e-17,4.959e-17,0.0411,2.25,0
RightS60659,-42.3046,-4.1144,1.620e-16,3.501e-16,1.207e-15,0.0499,2.4,0
RightS60660,-35.9511,-2.9666,1.281e-15,2.143e-15,4.619e-15,0.0345,2.13,0
RightS60661,-44.4509,3.4703,7.421e-17,1.579e-16,5.548e-16,0.0485,2.36,0
RightS60664,-42.8736,-4.2703,2.392e-19,8.224e-19,8.049e-18,0.0455,2.36,0
RightS60667,-41.3400,-4.7693,5.007e-12,3.867e-12,1.689e-12,0.0403,2.23,0
