Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
FrontDG0099,34.1196,-36.6925,2.252e-17,1.810e-17,7.844e-18,85.9219,806.98
FrontDG0100,34.3158,-36.7090,2.970e-17,2.188e-17,1.032e-17,79.332,807.48
FrontDG0101,34.0927,-36.8505,3.436e-17,2.726e-17,1.170e-17,93.8012,806.16
FrontDG0120,-15.8776,-19.4124,2.917e-17,2.321e-17,8.322e-18,150.9189,1566.77
FrontDG0121,-16.1460,-19.2686,1.015e-17,9.073e-18,4.060e-18,50.7251,1560.97
FrontDG0122,-16.0123,-19.2920,8.027e-18,6.346e-18,3.183e-18,77.517,1557.18
FrontDG0123,-15.5947,-19.1517,1.008e-17,8.441e-18,4.007e-18,55.9222,1563.32
FrontDG0124,-15.6172,-19.3587,8.294e-18,6.988e-18,2.925e-18,65.9738,1563.8
FrontDG0125,-15.7355,-19.9360,1.109e-17,8.195e-18,3.976e-18,56.0973,1564.63
FrontDG0126,-15.9855,-19.5015,1.034e-17,8.640e-18,3.753e-18,44.2586,1559.1
FrontDG0127,-15.9043,-18.9998,6.811e-18,5.885e-18,2.755e-18,52.3201,1563.81
FrontDG0128,-16.0731,-19.1904,6.772e-18,5.662e-18,3.007e-18,60.0421,1560.31
FrontDG0129,-16.0079,-19.5376,1.055e-17,9.479e-18,4.355e-18,41.3627,1566.93
FrontDG0130,-15.9145,-19.1041,8.066e-18,6.580e-18,2.740e-18,62.3665,1560.82
FrontDG0131,-16.1067,-19.2167,7.293e-18,6.101e-18,2.892e-18,58.7548,1566.12
FrontDG0132,-16.0669,-19.9097,1.150e-17,8.728e-18,4.332e-18,45.408,1568.49
FrontDG0133,-15.6242,-19.3672,1.614e-17,1.227e-17,5.126e-18,47.6374,1560.28
FrontDG0134,-15.7312,-19.7542,1.152e-17,9.604e-18,4.853e-18,44.7541,1559.29
FrontDG0135,-16.3263,-19.5809,1.045e-17,8.573e-18,3.215e-18,42.6753,1558.64
FrontDG0136,-15.9709,-19.2514,1.066e-17,8.798e-18,3.842e-18,49.948,1559.84
FrontDG0137,-15.9189,-19.1330,6.891e-18,6.036e-18,2.744e-18,68.7905,1559.27
FrontDG0138,-15.9529,-19.3469,9.677e-18,8.844e-18,3.823e-18,42.5298,1564.01
FrontDG0139,-15.6954,-19.0067,1.047e-17,8.820e-18,4.350e-18,49.8302,1569.11
FrontDG0140,-15.8125,-19.4003,1.028e-17,8.525e-18,4.024e-18,45.5963,1564.4
FrontDG0141,-15.7566,-19.7669,1.475e-17,1.186e-17,5.131e-18,48.0808,1558.13
FrontDG0142,-15.5194,-19.6985,1.124e-17,8.812e-18,4.158e-18,49.0082,1565.89
FrontDG0143,-15.9962,-19.3319,1.042e-17,8.908e-18,4.355e-18,47.373,1568.36
FrontDG0144,-15.7681,-19.7915,6.966e-18,5.876e-18,2.539e-18,55.5619,1568.86
FrontDG0145,-15.9470,-19.7386,7.575e-18,5.802e-18,2.888e-18,66.415,1570.02
FrontDG0146,-16.1577,-19.5623,1.014e-17,9.290e-18,4.298e-18,45.2725,1561.56
FrontDG0147,-16.2451,-19.7581,7.535e-18,5.927e-18,2.799e-18,41.9279,1560.73
FrontDG0148,-16.0674,-19.1792,1.031e-17,9.243e-18,4.037e-18,47.2932,1561.44
FrontDG0149,-15.5001,-19.1505,1.058e-17,9.022e-18,4.214e-18,52.4947,1560.42
FrontDG0150,-15.9868,-19.0448,9.527e-18,8.816e-18,4.130e-18,43.7362,1561.34
FrontDG0151,-15.7470,-19.5845,6.367e-18,5.687e-18,2.582e-18,94.3247,1563.75
FrontDG0152,-15.8787,-19.3100,6.912e-18,6.458e-18,2.980e-18,110.866,1557.7
FrontDG0177,23.9081,9.1157,1.817e-17,1.531e-17,6.892e-18,48.0612,1413.08
FrontDG0178,23.8768,9.0944,1.331e-17,1.171e-17,4.801e-18,57.8777,1411.79
FrontDG0179,23.7873,9.0650,1.306e-17,1.014e-17,4.334e-18,46.3449,1413.26
FrontDG0180,23.8264,9.1485,1.243e-17,1.188e-17,5.404e-18,53.9122,1413.6
FrontDG0315,8.8117,-42.8222,9.215e-18,8.618e-18,3.736e-18,60.2271,1405.53
FrontDG0318,-38.0527,-30.1901,8.191e-18,7.431e-18,3.517e-18,43.1242,1742.33
FrontDG0319,-38.0428,-30.3905,8.652e-18,7.460e-18,3.332e-18,34.7838,1741.49
FrontDG0320,-37.9348,-30.2732,1.276e-17,1.095e-17,4.071e-18,47.381,1742.09
FrontDG0321,-37.9835,-30.2043,9.231e-18,7.906e-18,3.423e-18,52.7327,1741.72
FrontDG0344,-1.5453,13.3601,1.355e-17,1.302e-17,5.765e-18,78.3783,1101.67
FrontDG0345,-3.8570,41.5200,1.329e-17,1.100e-17,4.847e-18,46.6216,1526.28
FrontDG0346,-3.8290,41.5155,1.100e-17,8.706e-18,4.131e-18,37.8117,1526.33
FrontDG0467,8.0698,37.0306,3.054e-17,2.361e-17,9.896e-18,180.0051,745.53
FrontDG0468,7.9185,36.7670,4.410e-17,3.207e-17,1.448e-17,91.6063,743.41
FrontDG0469,7.9997,36.7798,4.110e-17,3.195e-17,1.507e-17,92.8526,745.18
FrontDG0470,8.0116,37.0996,3.990e-17,3.082e-17,1.422e-17,98.9705,741.89
FrontDG0471,7.9302,37.2084,4.245e-17,3.428e-17,1.584e-17,98.6233,742.88
FrontDG0472,8.2519,36.6596,3.245e-17,2.464e-17,1.037e-17,93.5915,743.73
FrontDG0473,8.2351,37.1546,3.009e-17,2.453e-17,1.068e-17,102.1072,743.16
FrontDG0474,16.0593,18.5108,9.567e-18,7.629e-18,3.347e-18,58.5953,1414.72
FrontDG0600,-41.3863,-26.0343,8.789e-17,7.447e-17,3.036e-17,341.9286,379.3
FrontDG0601,-41.5625,-25.8420,1.483e-16,1.187e-16,4.940e-17,190.784,381.98
FrontDG0602,-41.4645,-25.6458,1.341e-16,1.113e-16,4.408e-17,170.9098,382.75
FrontDG0603,-40.9629,-26.5494,1.300e-16,1.148e-16,4.792e-17,186.7209,380.28
FrontDG0604,-42.2623,-26.6453,1.197e-16,1.109e-16,4.717e-17,156.9166,380.41
FrontDG0605,-41.0933,-25.7491,1.414e-16,1.137e-16,4.721e-17,190.0005,381.98
FrontDG0606,-41.0782,-26.0673,1.426e-16,1.080e-16,4.266e-17,172.8473,380.39
FrontDG0618,41.5540,1.0317,1.313e-17,1.026e-17,4.816e-18,126.9445,1133.99
FrontDG0619,41.3318,0.8694,1.884e-17,1.704e-17,6.532e-18,62.9222,1135.45
FrontDG0620,41.8153,0.8961,2.143e-17,1.860e-17,7.937e-18,78.5887,1132.1
FrontDG0621,41.3025,1.0618,2.383e-17,1.756e-17,8.153e-18,63.4771,1135.65
FrontDG0622,41.4960,0.9968,1.867e-17,1.623e-17,7.056e-18,62.0461,1134.91
FrontDG0623,41.3755,1.0488,1.444e-17,1.150e-17,5.174e-18,64.5335,1133.0
FrontDG0624,41.7024,0.9368,1.852e-17,1.447e-17,6.990e-18,61.9384,1133.54
FrontDG0625,41.4070,1.1212,1.826e-17,1.521e-17,6.739e-18,55.8575,1132.73
FrontDG0626,41.8461,1.1285,1.916e-17,1.528e-17,7.743e-18,61.5402,1133.98
FrontDG0650,3.6527,-15.0696,7.937e-18,5.669e-18,3.214e-18,71.3489,1593.16
FrontDG0651,3.6057,-15.1107,1.113e-17,8.629e-18,4.329e-18,52.567,1593.42
FrontDG0652,3.5873,-15.0835,9.355e-18,8.493e-18,3.975e-18,41.5983,1594.21
FrontDG0653,3.7303,-15.0477,7.553e-18,5.618e-18,2.762e-18,40.6342,1595.24
FrontDG0654,3.6669,-15.1222,1.054e-17,8.050e-18,3.605e-18,47.4599,1593.48
FrontDG0655,-35.2250,36.9408,2.621e-17,2.101e-17,9.716e-18,121.1656,841.38
FrontDG0656,-34.9013,37.0482,2.437e-17,1.865e-17,8.480e-18,98.9039,841.81
FrontDG0657,-35.3948,36.9785,3.228e-17,2.744e-17,1.145e-17,91.4824,842.0
FrontDG0658,-35.5969,37.1737,2.942e-17,2.547e-17,1.246e-17,86.7971,842.34
FrontDG0659,-35.4984,36.9368,3.562e-17,2.605e-17,1.100e-17,93.291,839.21
FrontDG0660,-35.2853,37.2711,2.261e-17,1.995e-17,8.800e-18,79.7335,839.52
FrontDG0700,-44.5894,-20.6637,1.091e-17,9.371e-18,4.454e-18,67.8338,1271.97
FrontDG0721,17.4858,-26.4943,5.244e-17,4.395e-17,1.505e-17,214.1058,1092.52
FrontDG0722,17.3500,-26.8342,2.028e-17,1.687e-17,7.440e-18,64.066,1097.51
FrontDG0723,17.4798,-26.8789,2.075e-17,1.644e-17,8.149e-18,80.5878,1094.73
FrontDG0724,17.4368,-26.2398,2.154e-17,1.704e-17,6.909e-18,62.3434,1098.08
FrontDG0725,17.8122,-26.3712,2.044e-17,1.694e-17,7.740e-18,65.7369,1095.05
FrontDG0726,17.4698,-26.7775,1.989e-17,1.588e-17,7.176e-18,62.7663,1093.29
FrontDG0727,17.3944,-26.6043,2.300e-17,1.905e-17,8.216e-18,76.3523,1092.92
FrontDG0728,17.5289,-26.5811,2.117e-17,1.788e-17,8.359e-18,62.1564,1096.41
FrontDG0729,17.2149,-26.3339,2.116e-17,1.802e-17,7.842e-18,73.4458,1092.96
FrontDG0730,17.0971,-26.5235,1.584e-17,1.262e-17,5.469e-18,66.9475,1095.18
FrontDG0731,17.7930,-26.3862,2.072e-17,1.529e-17,7.291e-18,65.0333,1098.34
FrontDG0732,17.6320,-26.1592,2.178e-17,1.804e-17,7.748e-18,67.0123,1095.45
FrontDG0733,17.2459,-26.4258,1.565e-17,1.236e-17,5.551e-18,71.8725,1093.53
FrontDG0821,34.9986,-8.8744,8.221e-18,7.028e-18,2.961e-18,84.4086,1472.08
FrontDG0822,35.0215,-8.9198,1.293e-17,1.087e-17,4.470e-18,52.22,1470.98
FrontDG0823,35.0778,-8.9683,1.109e-17,9.468e-18,4.110e-18,48.9141,1472.09
FrontDG0824,34.9016,-8.8440,1.064e-17,9.938e-18,4.162e-18,40.9736,1472.17
FrontDG0921,28.9817,-25.9965,1.559e-17,1.244e-17,5.799e-18,50.2711,1383.48
FrontDG0922,28.9834,-25.9300,1.109e-17,9.484e-18,3.816e-18,92.7794,1383.18
FrontDG0923,28.9839,-25.9271,1.436e-17,1.072e-17,5.035e-18,45.9719,1381.61
FrontDG0998,44.3671,35.8811,7.819e-18,5.862e-18,2.728e-18,55.8624,1669.67
FrontDG1000,19.9693,26.0699,3.330e-17,2.559e-17,8.146e-18,65.9156,1498.24
FrontDG1001,20.3371,26.3683,1.049e-17,8.758e-18,4.122e-18,54.6307,1494.71
FrontDG1002,19.8962,26.3007,1.129e-17,1.077e-17,4.137e-18,61.0651,1493.34
FrontDG1003,19.7425,25.7346,1.115e-17,1.020e-17,4.343e-18,55.2829,1496.67
FrontDG1004,20.1473,26.1808,1.035e-17,8.978e-18,4.138e-18,43.6445,1499.1
FrontDG1005,19.5594,25.9817,1.816e-17,1.248e-17,5.666e-18,44.094,1498.21
FrontDG1006,19.8084,25.8525,6.912e-18,6.916e-18,3.094e-18,70.7058,1496.41
FrontDG1007,19.6356,26.1370,1.233e-17,1.025e-17,4.722e-18,48.7316,1497.32
FrontDG1008,20.1234,26.0961,1.174e-17,9.003e-18,4.234e-18,41.5198,1496.85
FrontDG1009,20.0771,25.9051,1.103e-17,1.007e-17,4.034e-18,47.4092,1498.42
FrontDG1010,19.8808,26.1801,8.877e-18,7.337e-18,3.284e-18,79.5688,1491.46
FrontDG1011,20.1697,26.3836,1.278e-17,1.013e-17,5.141e-18,43.7216,1495.05
FrontDG1012,19.8414,26.1751,8.286e-18,6.564e-18,2.915e-18,58.3232,1494.05
FrontDG1013,19.7272,26.2391,1.231e-17,1.023e-17,5.059e-18,46.1022,1493.19
FrontDG1014,19.9692,26.3415,8.082e-18,6.819e-18,3.361e-18,50.0186,1492.87
FrontDG1015,19.6452,26.0027,1.187e-17,8.845e-18,3.823e-18,39.7942,1493.69
FrontDG1016,20.1940,25.8804,1.107e-17,9.223e-18,4.448e-18,49.0856,1495.62
FrontDG1017,20.0353,25.9879,7.865e-18,6.939e-18,3.545e-18,96.7394,1498.59
FrontDG1018,20.2163,26.2270,7.729e-18,6.221e-18,3.166e-18,68.0897,1492.8
FrontDG1019,20.2692,25.8988,1.104e-17,9.084e-18,4.302e-18,45.399,1498.74
FrontDG1039,-42.1842,35.0382,6.972e-17,5.375e-17,1.884e-17,211.248,953.04
FrontDG1040,-42.1219,34.5976,2.725e-17,2.272e-17,1.046e-17,73.0185,946.67
FrontDG1041,-41.9556,34.6001,2.627e-17,2.207e-17,9.111e-18,80.7068,950.55
FrontDG1042,-41.3670,34.4059,1.826e-17,1.365e-17,6.550e-18,90.176,947.88
FrontDG1043,-41.4857,35.5649,2.872e-17,2.326e-17,1.071e-17,83.9101,948.76
FrontDG1044,-42.2923,34.1396,2.620e-17,2.064e-17,9.003e-18,69.4524,945.88
FrontDG1045,-42.9801,35.2842,3.042e-17,2.473e-17,1.125e-17,85.4979,947.11
FrontDG1046,-41.8055,35.3030,2.547e-17,2.132e-17,9.604e-18,88.5811,948.81
FrontDG1047,-41.5672,34.1628,3.766e-17,2.659e-17,1.103e-17,74.5462,947.41
FrontDG1048,-41.3580,34.5336,2.662e-17,2.229e-17,9.992e-18,68.646,947.71
FrontDG1049,-42.1672,35.1493,2.086e-17,1.718e-17,7.612e-18,135.0974,946.46
FrontDG1050,-41.9433,34.9353,2.198e-17,1.816e-17,7.050e-18,124.7491,951.01
FrontDG1051,-41.7202,35.0128,2.841e-17,2.452e-17,1.004e-17,73.0927,952.66
FrontDG1052,-42.2847,34.5952,2.120e-17,1.610e-17,7.508e-18,141.9349,952.77
FrontDG1053,-43.0351,35.2817,2.984e-17,2.500e-17,1.065e-17,80.1356,952.84
FrontDG1054,-42.4019,35.0585,1.827e-17,1.473e-17,7.053e-18,96.9131,947.37
FrontDG1055,-43.3782,35.8937,2.674e-17,2.444e-17,1.007e-17,93.8222,951.83
FrontDG1056,-41.7202,34.5282,2.495e-17,2.071e-17,1.004e-17,72.4906,946.56
FrontDG1057,-42.9549,35.6925,1.656e-17,1.463e-17,6.062e-18,93.5222,947.98
FrontDG1058,-42.8714,35.7455,2.737e-17,2.373e-17,9.284e-18,77.766,945.02
FrontDG1059,-41.5435,34.5753,2.983e-17,2.326e-17,1.082e-17,87.7027,947.39
FrontDG1060,-42.9958,35.6791,2.582e-17,1.919e-17,9.167e-18,67.7172,949.04
FrontDG1061,-41.6668,35.3751,2.533e-17,2.087e-17,9.330e-18,66.4966,950.57
FrontDG1062,-41.9477,35.6490,2.497e-17,2.244e-17,1.010e-17,66.3273,942.28
FrontDG1063,-41.8025,34.9955,3.144e-17,2.229e-17,1.036e-17,73.7106,944.32
FrontDG1163,0.2884,28.3295,5.975e-17,4.121e-17,1.511e-17,220.6158,1141.63
FrontDG1164,0.0748,28.4694,1.714e-17,1.613e-17,6.186e-18,47.1979,1141.14
FrontDG1165,-0.0495,28.2243,1.939e-17,1.806e-17,8.170e-18,58.8028,1145.7
FrontDG1166,0.1726,28.2400,1.655e-17,1.673e-17,6.922e-18,62.1098,1141.74
FrontDG1167,0.3686,28.4764,2.052e-17,1.659e-17,8.140e-18,72.4354,1144.45
FrontDG1168,0.0621,28.5204,2.039e-17,1.700e-17,7.943e-18,76.1801,1142.42
FrontDG1169,0.3450,27.8477,2.054e-17,1.590e-17,7.224e-18,77.3267,1141.45
FrontDG1170,0.3197,27.8432,1.315e-17,1.154e-17,4.738e-18,81.4848,1143.06
FrontDG1171,0.0607,28.5814,2.885e-17,2.200e-17,9.767e-18,74.5057,1147.12
FrontDG1172,0.3198,27.9317,2.913e-17,2.072e-17,9.579e-18,64.2855,1148.16
FrontDG1173,0.4972,28.7828,2.115e-17,1.586e-17,7.039e-18,61.3426,1142.95
FrontDG1174,0.1361,28.4286,1.483e-17,1.227e-17,5.768e-18,125.5218,1146.7
FrontDG1175,0.1960,28.6201,2.018e-17,1.592e-17,6.982e-18,60.7482,1141.94
FrontDG1176,0.4625,28.7508,1.984e-17,1.601e-17,7.223e-18,82.5297,1140.35
FrontDG1177,0.3340,28.3130,1.432e-17,1.120e-17,5.037e-18,95.5864,1144.26
FrontDG1178,0.2118,28.7243,1.520e-17,1.319e-17,5.284e-18,78.3999,1145.35
FrontDG1179,0.3172,27.8957,2.129e-17,1.514e-17,8.096e-18,70.9307,1146.95
FrontDG1180,0.1339,28.1348,1.546e-17,1.236e-17,5.388e-18,117.2741,1142.11
FrontDG1181,0.6202,28.2666,1.855e-17,1.650e-17,7.578e-18,77.6167,1142.54
FrontDG1182,0.1521,28.0517,2.205e-17,1.875e-17,8.295e-18,72.1076,1143.5
FrontDG1215,5.8859,18.4495,2.527e-17,1.883e-17,8.581e-18,179.2755,851.76
FrontDG1216,6.0671,18.2709,3.639e-17,3.014e-17,1.326e-17,87.1768,849.95
FrontDG1217,5.9550,18.3209,3.298e-17,2.560e-17,1.179e-17,69.3758,850.1
FrontDG1218,5.7761,18.6059,3.355e-17,2.737e-17,1.355e-17,91.9116,852.6
FrontDG1219,5.9738,18.3608,3.724e-17,3.046e-17,1.394e-17,93.6733,849.71
FrontDG1220,5.7605,18.1969,3.369e-17,2.747e-17,1.309e-17,94.8513,850.6
FrontDG1221,5.9817,18.6186,3.045e-17,2.784e-17,1.226e-17,69.69,850.83
FrontDG1222,5.8409,18.4028,3.130e-17,2.390e-17,1.019e-17,79.5634,853.36
FrontDG1228,-1.8352,24.6562,1.463e-17,1.228e-17,5.874e-18,58.3154,1240.43
FrontDG1229,-1.8890,24.6571,1.618e-17,1.406e-17,6.565e-18,62.1825,1241.06
FrontDG1230,-3.7365,-10.1077,7.297e-17,5.646e-17,2.561e-17,122.4016,602.42
FrontDG1231,-3.5460,-9.9877,8.332e-17,6.387e-17,2.777e-17,139.0394,601.98
FrontDG1232,-3.6389,-10.1867,7.169e-17,5.551e-17,2.389e-17,125.5666,602.04
FrontDG1256,8.2964,-6.8554,3.447e-17,3.091e-17,1.317e-17,85.976,771.64
FrontDG1257,8.0908,-7.0430,2.446e-17,1.926e-17,9.252e-18,80.5556,771.43
FrontDG1258,8.0149,-6.9067,3.605e-17,2.937e-17,1.324e-17,107.6022,773.37
FrontDG1259,8.2566,-6.9080,3.567e-17,3.065e-17,1.274e-17,69.7396,773.16
FrontDG1269,-13.5914,18.8802,1.232e-17,1.024e-17,4.597e-18,49.8853,1400.1
FrontDG1270,-13.5897,18.8892,1.247e-17,9.477e-18,5.009e-18,50.4679,1400.99
FrontDG1271,-13.5529,18.8693,1.182e-17,1.078e-17,4.696e-18,52.3469,1398.97
FrontDG1272,-13.5696,18.8250,1.247e-17,1.014e-17,4.984e-18,41.6323,1399.54
FrontDG1275,-42.6805,19.5692,3.473e-17,2.906e-17,1.253e-17,309.8004,637.28
