Time,NormalisedFlux
0.0,1.0279406319855553
1.0,1.0008323749371626
2.0,0.9868255290103536
3.0,1.0138294796934013
4.0,0.9557115927113153
5.0,0.9932186236532048
6.0,0.9744153036277721
7.0,0.9735861248431591
8.0,0.9492969541834053
9.0,0.9482083961954837
10.0,0.9239235793905288
11.0,0.8896991674773398
12.0,0.9195022601428829
13.0,0.9092162456509654
14.0,0.9741588110639915
15.0,1.0007431982357402
16.0,1.065129882372331
17.0,1.0958735375446484
18.0,1.0613704036409484
19.0,1.0700364817590322
20.0,1.0547673495467598
21.0,1.0436736084130063
22.0,1.060074715767363
23.0,1.0422893047004473
24.0,1.0517120032201173
25.0,1.0438776814009219
26.0,1.0005951042053656
27.0,1.0298314671504671
28.0,1.0000877996619357
29.0,0.9854438182621288
30.0,0.9679920569018423
31.0,0.9927879081209973
32.0,0.9966613042180614
33.0,0.9692294087252343
34.0,0.958810349326343
35.0,0.9563980072542052
36.0,0.9385805603117084
37.0,0.9540660707726958
38.0,0.9439862427212939
39.0,0.9082510260201057
40.0,0.9149251773096031
41.0,0.911048064302583
42.0,0.9992508579033852
43.0,1.0401229170948865
44.0,1.074504550492908
45.0,1.0825537793174016
46.0,1.1022442041457539
47.0,1.0816401532138957
48.0,1.0134583963295927
49.0,1.0118153775619412
50.0,1.040616300321888
51.0,1.0610053602246368
52.0,1.0424235170209937
53.0,1.0011870052632588
54.0,1.0389066957820055
55.0,1.025342307342025
56.0,1.010780480964585
57.0,0.9838566553656135
58.0,0.9934981394974971
59.0,0.966510534465531
60.0,0.9643436918766342
61.0,0.9297238632356397
62.0,0.9497655000512889
63.0,0.9715645819668183
64.0,0.960095610269179
65.0,0.9508659734257446
66.0,0.8906758009962773
67.0,0.8901267953355463
68.0,0.9126789284124158
69.0,0.9340148728732544
70.0,0.9915825102280401
71.0,1.0681322593267557
72.0,1.081789416135043
73.0,1.0976892444958715
74.0,1.0823404362376392
75.0,1.0617026626987638
76.0,1.0578981220701942
77.0,1.024312558257614
78.0,1.0496145369360292
79.0,1.0393487815584759
80.0,1.0289441472480754
81.0,1.032506182902701
82.0,1.0190092693986719
83.0,1.0037937151779706
84.0,1.0112025599586523
85.0,1.0064469965216665
86.0,1.0122662864768477
87.0,1.0253128384837673
88.0,0.9617333607692437
89.0,0.9650141135278105
90.0,0.9436886498886745
91.0,0.9737268518312314
92.0,0.9533604034185771
93.0,0.9244829402441068
94.0,0.8977699566469333
95.0,0.8929254001681199
96.0,0.9070422932880484
97.0,0.913797169424261
98.0,1.0058252618928092
99.0,1.044985857791039
100.0,1.1122024657509115
101.0,1.1133225209299242
102.0,1.0854118529060097
103.0,1.0566941499676146
104.0,1.046065694190093
105.0,1.0763146278886224
106.0,1.0482055939018577
107.0,1.068925194966619
108.0,1.0249023813240106
109.0,1.0360665843113166
110.0,1.0152307349233067
111.0,0.9926029009584113
112.0,1.014885795587347
113.0,1.0076832736855819
114.0,0.9945403364186737
115.0,0.9292644009035805
116.0,0.9562136147323932
117.0,0.9332983260712133
118.0,0.9614377567346398
119.0,0.9707808276312075
120.0,0.9300583513401376
