Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0001 269.7765 128.7606 1.509e-15 1.066e-15 4.096e-16 239.9593 -323.21
DG0002 226.3563 73.7572 8.835e-17 8.507e-17 2.652e-17 42.1613 -1618.56
DG0003 226.3583 73.8377 6.861e-17 6.058e-17 2.688e-17 65.3772 -1619.8
DG0004 226.3699 73.8133 1.090e-16 7.662e-17 3.507e-17 32.7598 -1619.47
DG0005 99.4166 141.9914 2.908e-15 2.606e-15 6.287e-16 385.8683 -407.72
DG0006 98.7476 141.1615 1.406e-15 9.875e-16 4.754e-16 151.7947 -407.64
DG0007 99.1895 141.2481 1.269e-15 9.516e-16 4.586e-16 137.7119 -407.54
DG0008 99.2885 141.0169 1.337e-15 1.223e-15 5.781e-16 163.0579 -408.24
DG0009 100.7945 141.5373 1.408e-15 1.202e-15 6.246e-16 159.1147 -407.28
DG0010 98.5778 141.7133 8.993e-16 8.801e-16 3.138e-16 180.7562 -407.46
DG0011 99.5691 142.2792 1.255e-15 1.043e-15 4.598e-16 130.6314 -407.43
DG0012 99.8966 142.0136 1.450e-15 9.723e-16 4.916e-16 178.2276 -407.0
DG0013 100.4461 141.2567 1.346e-15 9.783e-16 4.463e-16 127.7261 -407.92
DG0014 98.7506 142.0294 1.365e-15 1.247e-15 5.400e-16 202.3247 -407.46
DG0015 98.7577 142.3499 1.175e-15 9.404e-16 4.324e-16 121.9547 -407.34
DG0016 98.5818 141.2694 1.264e-15 9.990e-16 4.092e-16 189.0967 -407.64
DG0017 97.6635 141.8859 8.093e-16 8.230e-16 2.608e-16 196.8216 -407.36
DG0018 99.2173 142.4956 1.921e-15 9.646e-16 5.831e-16 227.1946 -408.29
DG0019 27.1759 100.4669 1.056e-16 6.307e-17 2.652e-17 53.6475 -1190.16
DG0020 189.6601 105.0579 1.405e-16 1.265e-16 4.473e-17 79.4612 -1023.82
DG0021 306.7706 78.7739 1.067e-14 6.868e-15 1.664e-15 802.0767 -285.17
DG0022 306.2374 81.1405 2.660e-15 2.454e-15 1.126e-15 235.1879 -284.69
DG0023 305.9672 77.7025 2.225e-15 1.921e-15 7.573e-16 431.2649 -286.9
DG0024 306.3576 79.4409 2.244e-15 1.486e-15 5.125e-16 499.4723 -285.31
DG0025 308.4668 79.3027 3.241e-15 2.151e-15 1.083e-15 243.5348 -284.33
DG0026 308.8072 79.8444 2.376e-15 2.445e-15 1.146e-15 234.2771 -287.4
DG0027 307.0989 80.2668 3.138e-15 2.968e-15 1.087e-15 249.5841 -288.1
DG0028 306.5796 76.6877 3.091e-15 2.461e-15 1.359e-15 205.81 -285.22
DG0029 305.9732 78.4568 2.114e-15 1.742e-15 8.396e-16 478.9131 -285.63
DG0030 304.6628 79.2209 2.423e-15 2.682e-15 9.464e-16 268.9798 -286.7
DG0031 306.3951 78.7021 3.520e-15 2.599e-15 1.044e-15 310.487 -285.88
DG0032 305.8017 77.1165 3.170e-15 3.022e-15 1.035e-15 228.9615 -285.74
DG0033 305.3545 78.2266 2.488e-15 1.764e-15 7.615e-16 300.6896 -286.63
DG0034 306.1220 79.6959 2.947e-15 1.536e-15 8.088e-16 427.0699 -285.83
DG0035 306.9668 78.0958 1.891e-15 1.348e-15 6.672e-16 437.4827 -287.39
DG0036 306.7951 76.4235 2.455e-15 2.080e-15 9.055e-16 254.2895 -286.67
DG0037 308.3633 79.6779 1.765e-15 1.481e-15 8.633e-16 329.0307 -288.72
DG0038 306.2644 76.5252 1.988e-15 1.691e-15 6.723e-16 258.0334 -287.59
DG0039 306.2793 80.6658 1.964e-15 1.342e-15 6.468e-16 322.9822 -286.53
DG0040 305.0125 78.9355 2.218e-15 1.474e-15 6.575e-16 406.6 -285.03
DG0041 308.7970 79.4037 2.160e-15 1.797e-15 6.567e-16 292.0538 -287.18
DG0042 306.3135 81.0755 2.683e-15 2.299e-15 7.441e-16 188.6502 -286.09
DG0043 307.3861 78.3587 3.367e-15 2.432e-15 8.514e-16 212.9671 -285.5
DG0044 306.7660 80.6320 3.311e-15 2.803e-15 1.125e-15 304.4681 -285.52
DG0045 306.3230 77.6239 2.688e-15 3.225e-15 1.439e-15 248.0427 -286.73
DG0046 306.9603 76.5266 3.679e-15 2.527e-15 9.976e-16 196.7928 -288.29
DG0047 306.4620 78.6376 3.316e-15 2.678e-15 1.154e-15 261.1252 -286.98
DG0048 305.5370 155.5429 9.822e-16 9.765e-16 3.153e-16 338.3391 -377.97
DG0049 305.7906 155.2154 1.423e-15 1.412e-15 4.246e-16 152.8127 -378.35
DG0050 305.3094 155.4185 1.293e-15 1.322e-15 5.368e-16 177.2107 -377.59
DG0051 304.3742 155.6405 1.036e-15 8.294e-16 3.873e-16 200.9674 -377.93
DG0052 305.3732 155.2821 1.342e-15 1.341e-15 3.662e-16 182.8344 -377.78
DG0053 305.3886 155.4967 1.412e-15 1.371e-15 4.336e-16 174.765 -378.2
DG0054 139.6173 64.1780 1.223e-15 9.343e-16 4.678e-16 144.5554 -464.98
DG0055 139.3965 64.0918 1.213e-15 9.063e-16 4.963e-16 188.1227 -464.36
DG0056 139.3481 64.3969 1.424e-15 1.048e-15 3.363e-16 146.1617 -464.64
DG0057 139.6048 64.0831 1.998e-15 1.148e-15 5.666e-16 174.2409 -464.69
DG0058 242.4343 59.2779 2.686e-16 2.337e-16 1.046e-16 234.9129 -719.49
DG0059 242.3476 59.6051 4.651e-16 2.516e-16 1.595e-16 80.745 -720.26
DG0060 242.2857 59.0825 3.634e-16 2.504e-16 1.258e-16 99.4027 -720.41
DG0061 242.5856 59.1500 3.705e-16 3.515e-16 1.559e-16 101.6815 -718.91
DG0062 242.5771 59.1636 3.490e-16 3.400e-16 1.416e-16 68.7456 -720.01
DG0063 242.4021 59.1644 3.242e-16 3.862e-16 1.538e-16 85.7244 -719.92
DG0064 242.1356 59.2784 3.386e-16 2.840e-16 1.575e-16 90.7602 -719.59
DG0065 242.7478 59.1910 5.125e-16 3.424e-16 1.651e-16 92.4454 -720.29
DG0066 242.6452 59.3242 4.749e-16 3.178e-16 1.648e-16 122.8999 -719.85
DG0067 79.8445 73.0908 3.211e-15 2.618e-15 1.007e-15 386.9244 -223.43
DG0068 54.3902 75.1155 2.924e-15 2.782e-15 6.498e-16 239.405 -278.16
DG0069 54.1928 74.7175 3.110e-15 2.161e-15 8.205e-16 269.4801 -278.31
DG0070 54.5041 74.6554 2.914e-15 2.439e-15 9.644e-16 216.97 -278.42
