Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0833 340.1407 20.6751 3.318e-16 2.935e-16 8.071e-17 88.2366 -1316.0
DG0834 339.7191 20.6365 1.35e-16 1.036e-16 4.297e-17 50.7786 -1315.13
DG0835 340.4924 20.5704 1.274e-16 1.019e-16 5.045e-17 50.3578 -1315.68
DG0836 339.8929 20.6795 1.044e-16 5.272e-17 2.657e-17 57.1324 -1315.43
DG0837 340.3677 20.437 1.11e-16 1.155e-16 5.444e-17 52.2609 -1315.37
DG0838 339.3993 20.6628 1.187e-16 9.141e-17 4.408e-17 51.4541 -1316.65
DG0839 340.1955 20.8971 1.328e-16 1.028e-16 5.1e-17 54.4714 -1316.02
DG0840 340.5181 20.6644 1.172e-16 1.184e-16 4.288e-17 54.214 -1315.97
DG0841 340.1082 20.7167 1.339e-16 1.4e-16 5.615e-17 49.0227 -1316.17
DG0842 339.8438 20.8384 1.721e-16 7.832e-17 4.33e-17 52.7409 -1316.24
DG0843 340.2388 20.6223 1.437e-16 1.218e-16 3.85e-17 51.3116 -1316.5
DG0844 340.258 20.7028 1.335e-16 1.072e-16 5.92e-17 55.781 -1315.87
DG3955 330.5751 44.6202 1.285e-16 1.214e-16 3.968e-17 64.7142 -1327.5
DG3956 330.654 44.631 1.62e-16 1.342e-16 5.882e-17 40.4787 -1327.65
DG3957 330.5702 44.5722 1.364e-16 7.098e-17 4.452e-17 64.8845 -1328.0
