Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4084 227.8299 82.8456 1.754e-15 1.177e-15 4.228e-16 307.2802 -528.33
DG4085 227.5787 82.6907 5.355e-16 6.359e-16 3.33e-16 118.0976 -529.42
DG4086 227.6397 82.5379 4.726e-16 6.35e-16 2.848e-16 132.7543 -528.45
DG4087 228.3167 82.9436 8.812e-16 7.065e-16 2.697e-16 144.753 -529.63
DG4088 227.7122 83.3613 8.084e-16 5.429e-16 2.467e-16 132.943 -529.93
DG4089 227.3222 82.993 7.848e-16 3.767e-16 2.892e-16 108.6133 -528.44
DG4090 228.1115 83.0961 8.557e-16 5.758e-16 2.969e-16 126.5501 -527.41
DG4091 228.1002 82.7216 6.578e-16 4.152e-16 2.646e-16 130.7014 -528.59
DG4092 227.2928 82.6489 5.251e-16 4.655e-16 2.324e-16 107.968 -527.74
DG4093 227.6722 82.5747 7.559e-16 6.382e-16 2.346e-16 110.6585 -529.21
DG4094 228.1645 83.0506 9.759e-16 5.513e-16 2.525e-16 124.0498 -528.38
