Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0005 99.4166 141.9914 2.908e-15 2.606e-15 6.287e-16 385.8683 -407.72
DG0006 98.7476 141.1615 1.406e-15 9.875e-16 4.754e-16 151.7947 -407.64
DG0007 99.1895 141.2481 1.269e-15 9.516e-16 4.586e-16 137.7119 -407.54
DG0008 99.2885 141.0169 1.337e-15 1.223e-15 5.781e-16 163.0579 -408.24
DG0009 100.7945 141.5373 1.408e-15 1.202e-15 6.246e-16 159.1147 -407.28
DG0010 98.5778 141.7133 8.993e-16 8.801e-16 3.138e-16 180.7562 -407.46
DG0011 99.5691 142.2792 1.255e-15 1.043e-15 4.598e-16 130.6314 -407.43
DG0012 99.8966 142.0136 1.45e-15 9.723e-16 4.916e-16 178.2276 -407.0
DG0013 100.4461 141.2567 1.346e-15 9.783e-16 4.463e-16 127.7261 -407.92
DG0014 98.7506 142.0294 1.365e-15 1.247e-15 5.4e-16 202.3247 -407.46
DG0015 98.7577 142.3499 1.175e-15 9.404e-16 4.324e-16 121.9547 -407.34
DG0016 98.5818 141.2694 1.264e-15 9.99e-16 4.092e-16 189.0967 -407.64
DG0017 97.6635 141.8859 8.093e-16 8.23e-16 2.608e-16 196.8216 -407.36
DG0018 99.2173 142.4956 1.921e-15 9.646e-16 5.831e-16 227.1946 -408.29
