Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6485 132.6114 104.7309 2.738e-16 2.028e-16 7.438e-17 98.4036 -1497.91
DG6486 132.5746 104.8404 1.027e-16 8.21e-17 4.355e-17 45.8899 -1498.27
DG6487 132.5932 104.7449 1.013e-16 1.06e-16 3.289e-17 48.7073 -1497.81
DG6488 132.5822 104.5909 1.029e-16 8.674e-17 3.081e-17 50.4755 -1495.97
DG6489 132.6228 104.5826 7.745e-17 8.709e-17 3.561e-17 41.3755 -1497.62
DG6490 132.7378 104.6537 7.652e-17 4.805e-17 1.996e-17 82.9456 -1496.76
DG6491 132.7776 104.9863 1.209e-16 1.116e-16 3.931e-17 48.6386 -1495.83
DG6492 132.481 104.7103 1.13e-16 8.229e-17 3.172e-17 46.8711 -1496.41
DG6493 132.7857 104.5361 9.849e-17 7.48e-17 3.478e-17 41.2677 -1497.58
DG6494 132.8358 104.8095 1.132e-16 8.312e-17 3.287e-17 42.1951 -1497.83
DG6495 132.6641 104.6594 6.853e-17 4.596e-17 2.05e-17 91.6349 -1496.52
DG6496 132.6293 104.9799 1.121e-16 8.817e-17 3.558e-17 60.2607 -1496.44
DG6497 132.7454 104.8741 6.929e-17 5.719e-17 2.39e-17 61.2004 -1496.58
DG6498 132.3477 104.6287 8.898e-17 6.674e-17 4.026e-17 36.679 -1497.08
DG6499 132.5601 104.47 1.069e-16 8.849e-17 3.446e-17 48.0283 -1497.84
DG6500 132.7666 104.6289 1.192e-16 7.786e-17 4.034e-17 51.9944 -1498.51
DG6501 132.5267 104.9752 1.097e-16 9.163e-17 3.923e-17 37.2193 -1496.27
