Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0397 196.6885 77.9116 7.801e-15 4.323e-15 1.964e-15 628.2705 -278.24
DG0398 195.6995 78.2317 2.488e-15 2.838e-15 7.521e-16 232.7598 -279.46
DG0399 196.544 77.423 2.255e-15 1.342e-15 1.046e-15 244.248 -279.1
DG0400 197.0466 77.3014 2.452e-15 2.102e-15 7.663e-16 256.0085 -279.14
DG0401 197.3659 78.3805 2.34e-15 1.711e-15 7.389e-16 191.7527 -280.59
DG0402 196.4474 76.8698 2.716e-15 2.034e-15 8.132e-16 201.5223 -279.58
DG0403 196.6383 77.068 3.733e-15 3.061e-15 9.366e-16 203.7272 -280.35
DG0404 195.7148 77.4656 2.078e-15 1.926e-15 9.93e-16 209.1175 -278.67
DG0405 197.0915 77.8942 2.818e-15 2.325e-15 7.74e-16 276.9119 -278.19
DG0406 196.0087 77.6485 2.498e-15 1.964e-15 8.44e-16 247.567 -278.28
DG0407 196.7991 78.6165 1.978e-15 2.036e-15 7.43e-16 254.6017 -279.5
DG0408 196.9259 77.8408 3.468e-15 2.194e-15 8.671e-16 238.8052 -278.7
DG6017 179.921 67.5785 2.193e-15 1.537e-15 8.761e-16 306.064 -262.48
