Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1475 146.2895 130.9348 1.192e-15 6.414e-16 3.346e-16 237.9242 -745.14
DG1476 146.7744 130.8755 3.913e-16 2.94e-16 1.239e-16 78.7917 -744.78
DG1477 146.4633 130.9006 4.555e-16 3.603e-16 1.385e-16 102.1465 -745.7
DG1478 145.962 130.708 3.052e-16 2.865e-16 8.748e-17 106.8401 -744.98
DG1479 146.4679 130.6108 4.466e-16 3.074e-16 1.286e-16 107.7442 -745.67
DG1480 145.7832 131.0404 3.934e-16 2.955e-16 1.089e-16 76.8001 -744.14
DG1481 145.871 130.9562 3.376e-16 2.795e-16 1.4e-16 85.0762 -743.9
DG1482 145.8702 131.2665 4.151e-16 3.24e-16 1.499e-16 101.6071 -744.44
DG1483 146.3091 131.1514 4.471e-16 3.225e-16 1.813e-16 95.194 -746.14
DG1484 146.7474 131.0476 4.452e-16 4.099e-16 1.462e-16 101.4286 -743.75
DG1485 146.763 131.1257 3.143e-16 3.004e-16 1.457e-16 92.6901 -744.88
