Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5807 357.1088 131.4059 2.488e-15 1.663e-15 6.737e-16 291.7414 -493.01
DG5808 356.1045 131.5057 1.13e-15 8.31e-16 3.247e-16 161.1969 -494.27
DG5809 356.2173 131.151 1.11e-15 8.351e-16 4.16e-16 112.1588 -492.99
DG5810 355.9135 130.3977 9.531e-16 6.487e-16 2.844e-16 136.6388 -492.77
DG5811 356.356 131.7412 1.09e-15 1.058e-15 3.644e-16 139.0303 -491.41
DG5812 355.9494 130.3915 1.015e-15 6.838e-16 3.078e-16 132.6317 -491.14
DG5813 356.2243 132.0136 7.799e-16 5.419e-16 2.608e-16 256.9439 -494.13
DG5814 358.3474 132.634 1.117e-15 6.816e-16 3.685e-16 157.4637 -494.21
DG5815 357.2489 132.2277 6.708e-16 2.537e-16 2.484e-16 210.8806 -494.14
DG5816 356.309 130.0204 6.905e-16 6.529e-16 1.985e-16 180.9896 -490.31
DG5817 358.7255 131.364 1.012e-15 8.452e-16 3.141e-16 153.1873 -493.87
DG5818 357.3522 130.7684 4.34e-16 3.439e-16 2.672e-16 183.7919 -490.25
DG5819 357.4068 131.5243 8.812e-16 6.434e-16 2.842e-16 128.9358 -493.65
DG5820 357.6277 131.9416 1.013e-15 6.852e-16 3.601e-16 141.0527 -492.32
DG5821 358.1314 129.6945 9.013e-16 6.283e-16 2.387e-16 133.0533 -491.36
DG5822 356.1696 131.0419 8.524e-16 6.578e-16 3.949e-16 155.3164 -492.73
DG5823 357.3463 130.9293 4.122e-16 3.748e-16 2.3e-16 292.7157 -493.2
DG5824 355.8372 130.3844 8.98e-16 6.412e-16 3.204e-16 124.225 -493.13
DG5825 358.9254 131.6455 1.183e-15 9.234e-16 4.107e-16 161.5707 -494.81
DG5826 358.643 132.8954 7.734e-16 8.464e-16 3.863e-16 115.9984 -493.28
DG5827 355.7628 130.3801 1.118e-15 8.344e-16 3.8e-16 141.1158 -493.1
DG5828 357.1717 132.4359 8.178e-16 6.964e-16 3.086e-16 107.6808 -493.8
DG5829 358.6133 131.1818 7.139e-16 3.362e-16 1.759e-16 191.7234 -490.85
DG5830 354.6821 131.2667 8.488e-16 6.74e-16 3.088e-16 117.9477 -491.92
DG5831 358.2358 132.8282 1.17e-15 6.565e-16 3.85e-16 143.8732 -490.95
DG5832 356.8254 130.2638 8.469e-16 5.812e-16 2.816e-16 125.7551 -492.16
DG5833 357.7536 131.1814 4.85e-16 4.57e-16 2.245e-16 240.8877 -493.12
DG5834 356.0629 130.3306 5.577e-16 7.973e-16 3.641e-16 123.6298 -493.68
DG5835 357.9482 130.6554 8.089e-16 6.833e-16 2.915e-16 135.4821 -493.78
DG5836 357.9643 132.385 5.113e-16 4.15e-16 2.364e-16 215.3656 -491.61
DG5837 355.963 133.0195 7.492e-16 6.795e-16 3.353e-16 118.3829 -493.81
DG5838 357.5658 131.8126 1.245e-15 5.591e-16 3.007e-16 154.6887 -491.87
DG5839 355.99 131.9584 5.059e-16 4.334e-16 2.164e-16 191.5249 -493.69
DG5840 356.6157 130.7634 7.341e-16 5.462e-16 2.475e-16 277.2637 -492.53
DG5841 358.5055 131.0242 9.683e-16 8.457e-16 3.204e-16 164.1446 -494.28
