Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2398 77.1749 149.9902 1.39e-16 1.147e-16 3.107e-17 150.8257 -1646.02
DG2399 76.9665 150.079 5.779e-17 6.411e-17 2.824e-17 33.7464 -1645.7
DG2400 77.2301 150.0214 6.592e-17 6.459e-17 3.836e-17 40.6781 -1646.71
DG2401 77.1097 149.9441 5.532e-17 4.818e-17 2.398e-17 37.1223 -1646.7
DG2402 77.0171 149.844 6.369e-17 5.961e-17 2.573e-17 46.0186 -1645.74
DG2403 77.2013 149.984 8.768e-17 8.072e-17 3.016e-17 41.8259 -1645.57
DG2404 76.9777 150.0275 5.206e-17 3.971e-17 1.744e-17 73.4137 -1646.17
DG2405 77.3788 150.1462 7.365e-17 5.662e-17 2.327e-17 30.2458 -1645.54
DG2406 76.9891 149.8945 8.161e-17 6.299e-17 2.293e-17 32.179 -1645.73
DG2407 77.1113 149.8555 1.021e-16 9.243e-17 2.779e-17 36.9687 -1646.69
DG2408 77.2936 149.7839 8.881e-17 7.391e-17 2.727e-17 41.0362 -1645.63
DG2409 77.1102 149.9981 5.419e-17 4.257e-17 1.798e-17 45.5576 -1645.17
DG2410 76.8106 149.9055 5.761e-17 2.888e-17 1.652e-17 45.1822 -1645.69
