Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3214 329.1457 89.0727 8.523e-17 8.309e-17 3.693e-17 37.5527 -1559.43
DG3215 329.2359 89.0974 1.015e-16 7.229e-17 3.577e-17 41.4813 -1559.8
DG3216 329.217 89.1032 1.009e-16 7.106e-17 3.763e-17 44.1971 -1559.31
DG6580 302.129 43.6106 6.428e-17 4.158e-17 1.866e-17 92.7346 -1564.43
DG6581 302.0338 43.5839 8.723e-17 7.853e-17 4.433e-17 51.3515 -1564.08
DG6582 302.0264 43.5708 1.089e-16 6.105e-17 3.767e-17 36.1873 -1562.93
DG6583 302.0989 43.5079 1.044e-16 9.796e-17 4.021e-17 47.9587 -1563.42
DG6584 302.0887 43.5896 8.181e-17 8.508e-17 3.031e-17 61.6982 -1563.04
DG6585 302.2611 43.5548 1.199e-16 7.505e-17 3.016e-17 54.7372 -1564.05
DG6586 302.1699 43.5891 8.03e-17 6.817e-17 2.903e-17 43.1245 -1563.73
