Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2846 68.7682 153.4803 1.195e-14 7.627e-15 3.912e-15 1093.4093 -206.22
DG2847 71.9459 151.8434 5.116e-15 3.773e-15 1.867e-15 344.1765 -205.78
DG2848 69.1002 153.7586 4.179e-15 3.093e-15 1.162e-15 524.6677 -206.05
DG2849 70.4381 154.1679 4.395e-15 4.242e-15 1.819e-15 321.1111 -206.25
DG2850 70.6488 152.1726 4.659e-15 3.734e-15 1.816e-15 264.5108 -205.92
DG2851 67.1302 154.7999 5.339e-15 4.881e-15 1.988e-15 428.1127 -206.39
DG2852 70.2445 154.029 5.483e-15 4.551e-15 1.748e-15 363.2544 -205.79
DG2853 69.5035 153.744 4.369e-15 3.028e-15 1.794e-15 317.929 -205.35
DG2854 70.4981 152.5768 6.331e-15 4.954e-15 1.385e-15 396.0014 -206.83
DG2855 67.4918 153.2373 6.847e-15 3.201e-15 2.139e-15 445.5158 -206.82
DG2856 64.7019 153.927 4.82e-15 4.817e-15 1.804e-15 373.9315 -206.15
DG2857 67.8337 155.3073 4.198e-15 4.365e-15 1.235e-15 269.6169 -206.86
DG2858 65.5935 154.0222 5.465e-15 5.303e-15 1.761e-15 352.4309 -206.1
DG2859 66.3279 153.5978 6.384e-15 3.455e-15 1.722e-15 268.8137 -206.43
