Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3972 227.8429 151.8099 1.078e-15 8.61e-16 2.282e-16 227.8417 -724.38
DG3973 227.1822 151.9494 6.488e-16 3.688e-16 1.6e-16 73.845 -723.85
DG3974 228.4436 151.8882 3.753e-16 2.899e-16 1.282e-16 80.8145 -723.77
DG3975 227.6895 151.9704 2.402e-16 2.928e-16 9.893e-17 148.3517 -723.75
DG3976 227.4827 151.6522 4.032e-16 2.829e-16 1.611e-16 95.2684 -724.72
DG3977 227.0712 151.7966 3.376e-16 2.685e-16 1.195e-16 73.6663 -723.26
DG3978 227.1507 151.9454 3.982e-16 2.637e-16 1.301e-16 108.2081 -724.3
DG3979 227.2571 151.9576 3.464e-16 1.7e-16 9.681e-17 91.683 -723.63
DG3980 228.6178 151.8322 3.305e-16 3.828e-16 1.232e-16 78.7105 -723.72
DG3981 228.0858 151.6062 4.501e-16 2.85e-16 1.12e-16 99.0769 -723.68
