Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1733 118.1377 90.6965 6.904e-15 5.385e-15 2.125e-15 772.9153 -241.89
DG1734 116.5185 90.8103 2.521e-15 1.981e-15 1.018e-15 411.1778 -241.62
DG1735 116.175 90.199 4.084e-15 3.381e-15 1.581e-15 240.6101 -240.84
DG1736 119.4756 91.2964 4.359e-15 3.54e-15 1.332e-15 331.7008 -241.63
DG1737 120.0575 90.1753 4.503e-15 2.72e-15 1.442e-15 353.0622 -239.37
DG1738 117.4599 88.2363 4.493e-15 3.437e-15 1.062e-15 283.7299 -239.46
DG1739 117.434 89.3456 4.473e-15 3.098e-15 1.461e-15 342.6521 -241.47
DG1740 117.9365 89.3355 2.53e-15 2.135e-15 1.046e-15 523.6939 -243.32
DG1741 117.9823 90.8641 3.196e-15 2.333e-15 1.248e-15 405.9125 -241.47
DG1742 117.4895 90.29 2.392e-15 1.85e-15 8.621e-16 321.1132 -238.81
DG1743 117.8865 92.5574 4.496e-15 3.401e-15 1.696e-15 329.5411 -241.35
DG1744 116.9464 90.5168 4.905e-15 3.36e-15 1.621e-15 345.0684 -240.09
DG1745 117.2899 90.8955 3.929e-15 3.04e-15 1.598e-15 247.4084 -242.67
DG1746 118.4238 91.5902 4.18e-15 3.223e-15 1.31e-15 261.694 -241.73
DG1747 119.7766 91.8758 4.393e-15 2.963e-15 1.4e-15 257.8892 -241.89
DG1748 115.5368 91.6288 3.519e-15 2.926e-15 1.567e-15 302.0587 -240.73
DG1749 118.958 89.3353 5.6e-15 3.135e-15 1.304e-15 336.0741 -240.35
DG1750 117.7357 90.8143 3.265e-15 2.363e-15 7.517e-16 695.9819 -240.49
DG1751 118.7246 89.5823 3.528e-15 1.996e-15 1.242e-15 498.3349 -240.51
DG1752 117.3496 91.6904 2.437e-15 2.114e-15 9.206e-16 357.9814 -241.74
DG1753 119.3907 89.4846 3.623e-15 3.632e-15 1.41e-15 300.2461 -240.65
DG1754 119.3099 90.2342 3.365e-15 2.601e-15 8.824e-16 491.5041 -240.22
DG1755 118.7438 91.0204 1.473e-15 2.278e-15 1.146e-15 589.674 -243.09
DG5486 126.4026 101.4204 3.086e-15 2.843e-15 1.25e-15 317.0006 -219.82
