Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5117 270.0288 42.2943 4.818e-16 4.167e-16 1.173e-16 263.8134 -1117.18
DG5118 270.5623 42.2283 2.517e-16 1.857e-16 6.108e-17 48.7203 -1114.98
DG5119 270.5707 41.9362 1.174e-16 1.069e-16 4.743e-17 80.1011 -1115.77
DG5120 269.5866 42.7049 1.308e-16 1.693e-16 7.692e-17 69.1031 -1115.26
DG5121 269.287 42.2815 1.564e-16 1.858e-16 7.553e-17 63.3809 -1115.66
DG5122 270.3916 42.1564 2.187e-16 1.495e-16 4.467e-17 110.9835 -1116.13
DG5123 270.0788 41.8968 2.666e-16 1.617e-16 6e-17 55.0803 -1114.63
DG5124 269.4837 42.4744 3.023e-16 1.656e-16 7.638e-17 77.8255 -1115.32
DG5125 270.6475 42.6184 1.614e-16 1.339e-16 5.835e-17 69.7871 -1115.87
DG5126 270.51 42.2566 1.542e-16 1.138e-16 4.636e-17 101.8284 -1116.07
DG5127 270.0092 42.1841 1.841e-16 1.738e-16 7.274e-17 62.9272 -1116.47
DG5128 269.6511 42.1849 1.982e-16 1.385e-16 7.269e-17 76.8342 -1114.81
DG5129 270.6052 42.3332 1.263e-16 1.054e-16 5.329e-17 83.877 -1115.84
DG5130 269.5893 42.5727 1.615e-16 1.411e-16 7.668e-17 62.9586 -1117.14
DG5131 270.0619 42.0628 1.53e-16 9.509e-17 5.744e-17 97.7147 -1115.15
DG5132 270.1867 41.7044 1.125e-16 1.256e-16 5.663e-17 62.6901 -1115.33
DG5133 269.7753 42.2779 1.312e-16 1.029e-16 4.733e-17 123.2114 -1115.97
DG5134 270.2959 42.3547 1.517e-16 1.357e-16 5.641e-17 57.6597 -1115.3
DG5135 269.7267 42.5168 1.857e-16 1.518e-16 7.179e-17 53.6294 -1115.2
DG5136 270.7035 42.5429 2.098e-16 1.469e-16 5.857e-17 51.6939 -1117.29
DG5137 270.0914 42.8955 2.25e-16 1.986e-16 7.356e-17 72.8134 -1117.1
DG5138 270.1153 42.6553 1.771e-16 1.343e-16 7.412e-17 54.6335 -1115.99
DG5139 269.9363 42.5104 1.552e-16 1.097e-16 5.157e-17 64.496 -1116.56
