Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0596 267.4361 97.4541 4.56e-16 4.212e-16 1.601e-16 211.5107 -601.87
DG0597 267.1676 97.2605 7.306e-16 6.064e-16 2.648e-16 131.8924 -602.12
DG0598 267.7685 97.5215 6.566e-16 5.447e-16 2.2e-16 100.9474 -602.33
DG0599 267.2662 97.6549 6.595e-16 4.756e-16 2.325e-16 109.4232 -602.81
DG0600 267.6745 97.3046 6.077e-16 4.435e-16 1.986e-16 108.6884 -602.44
DG0601 267.7047 97.4149 8.717e-16 5.488e-16 3.141e-16 111.2035 -602.2
DG0668 268.1999 70.1862 3.889e-16 3.726e-16 1.861e-16 125.2722 -619.39
DG0669 268.2017 70.2856 5.539e-16 4.565e-16 2.364e-16 95.278 -619.55
DG0671 268.3103 70.3271 4.352e-16 3.878e-16 1.988e-16 99.5245 -619.16
DG6568 278.8631 105.8759 3.913e-16 3.268e-16 1.656e-16 110.7876 -607.7
