Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0509 183.0301 117.0409 1.473e-16 1.761e-16 7.395e-17 110.9905 -915.36
DG0510 182.9338 116.9876 1.925e-16 1.975e-16 9.353e-17 64.7937 -914.84
DG0511 183.0413 116.9314 2.055e-16 1.398e-16 9.533e-17 72.542 -914.93
DG0512 183.0789 117.1004 3.353e-16 1.604e-16 9.596e-17 65.4259 -915.49
DG0513 183.0425 117.0813 3.803e-16 2.121e-16 9.116e-17 68.3353 -915.88
DG5953 192.5311 119.1666 2.637e-16 1.411e-16 6.721e-17 186.7623 -892.0
DG5954 192.3482 119.0426 1.829e-16 1.528e-16 6.125e-17 81.1937 -891.87
DG5955 192.6244 119.2663 1.876e-16 2.142e-16 1.085e-16 75.5758 -890.6
DG5956 192.4871 119.1703 2.426e-16 2.438e-16 9.44e-17 73.1233 -891.87
DG5957 192.4196 119.1944 3.735e-16 2.981e-16 9.648e-17 73.3489 -890.63
DG5958 192.2693 119.1831 2.657e-16 2.152e-16 9.076e-17 68.5547 -891.65
DG5959 192.6533 119.0546 2.23e-16 2.226e-16 1.103e-16 90.6898 -891.15
DG5960 192.4781 119.2287 3.004e-16 2.449e-16 9.538e-17 71.804 -890.56
