Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0499 65.1976 55.8119 8.332e-17 8.286e-17 2.506e-17 65.3152 -1231.11
DG0500 65.1777 55.7675 7.584e-17 1.012e-16 2.341e-17 43.6272 -1230.66
DG0501 65.3623 55.7903 1.447e-16 1.104e-16 5.203e-17 59.1855 -1231.33
DG2667 51.5672 81.6264 1.162e-16 9.412e-17 3.712e-17 127.6892 -1233.05
DG2668 51.5557 81.5303 1.609e-16 8.19e-17 5.327e-17 52.8281 -1234.53
DG2669 51.6276 81.5574 9.766e-17 1.112e-16 3.346e-17 52.4188 -1232.5
DG2670 51.5464 81.622 1.091e-16 9.612e-17 4.247e-17 60.9022 -1234.45
DG2671 51.4509 81.6078 1.221e-16 1.092e-16 4.583e-17 51.0076 -1234.15
DG2672 51.4477 81.4748 1.334e-16 1.214e-16 5.974e-17 45.5682 -1233.44
DG2673 51.5694 81.6801 1.903e-16 1.641e-16 5.452e-17 65.9011 -1232.14
