Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2257 218.2951 109.8603 5.433e-16 4.032e-16 1.021e-16 125.634 -1061.99
DG2258 218.474 109.838 1.292e-16 1.187e-16 4.385e-17 78.8651 -1061.67
DG2259 218.332 109.8797 1.664e-16 1.602e-16 6.001e-17 57.4992 -1062.57
DG2260 218.2699 109.8332 1.722e-16 1.521e-16 4.74e-17 61.3913 -1062.16
DG2261 218.2298 109.5758 2.499e-16 1.647e-16 7.154e-17 66.2629 -1060.42
DG2262 218.4047 110.0217 1.998e-16 1.184e-16 3.73e-17 68.7868 -1061.45
DG2263 218.4232 109.6702 2.326e-16 1.465e-16 7.901e-17 77.5726 -1060.35
DG2264 218.1667 110.037 2.212e-16 1.456e-16 5.408e-17 57.5732 -1060.37
DG2265 218.0241 110.0061 1.322e-16 1.608e-16 7.706e-17 52.1523 -1060.38
DG2266 218.4868 110.0523 1.725e-16 1.16e-16 6.288e-17 64.5124 -1060.63
DG2267 218.0642 110.0364 1.779e-16 1.091e-16 7.032e-17 53.469 -1060.82
