Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4845 3.9824 158.788 1.805e-15 1.377e-15 4.872e-16 276.8614 -544.32
DG4846 1.8698 159.0533 8.097e-16 4.239e-16 3.103e-16 127.5271 -544.09
DG4847 4.7574 159.1557 8.729e-16 3.988e-16 2.372e-16 100.6502 -545.09
DG4848 5.9117 158.282 6.445e-16 5.823e-16 2.443e-16 139.8623 -544.63
DG4849 5.4202 158.6708 7.403e-16 5.111e-16 2.706e-16 116.0499 -544.01
DG4850 3.314 159.2529 3.361e-16 3.697e-16 1.147e-16 178.0422 -544.09
DG4851 4.3345 158.9063 7.151e-16 6.604e-16 2.719e-16 106.9416 -544.29
DG4852 4.7264 159.1265 8.876e-16 5.065e-16 2.083e-16 127.9642 -544.76
DG4853 3.5338 158.5419 7.858e-16 4.848e-16 2.191e-16 127.9272 -544.29
DG4854 3.5252 159.2839 8.878e-16 5.369e-16 2.746e-16 119.6225 -544.15
DG4855 3.5384 158.3 8.822e-16 7.381e-16 2.781e-16 117.1869 -544.34
DG4856 5.43 159.0862 6.499e-16 4.916e-16 2.83e-16 144.5106 -544.97
DG4857 5.2553 158.341 4.639e-16 4.562e-16 1.934e-16 150.1053 -544.6
DG4858 4.8566 159.2118 6.476e-16 4.809e-16 2.364e-16 116.514 -544.76
DG4859 3.2819 158.1557 6.399e-16 6.435e-16 3.107e-16 130.5506 -544.75
DG4860 3.5297 158.9732 1.079e-15 6.235e-16 3.629e-16 153.4563 -544.31
