Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2824 198.6489 111.975 4.033e-15 2.034e-15 1.022e-15 622.4997 -463.57
DG2825 198.2537 111.9351 7.601e-16 6.18e-16 3.708e-16 278.0937 -463.51
DG2826 198.5262 112.0959 1.556e-15 7.024e-16 5.375e-16 161.8822 -464.7
DG2827 199.3245 111.6482 1.177e-15 1.173e-15 3.144e-16 141.4308 -464.81
DG2828 198.7114 111.7066 1.202e-15 7.776e-16 5.092e-16 157.5093 -464.7
DG2829 197.6647 111.9886 1.517e-15 1.099e-15 5.001e-16 178.5718 -465.13
DG2830 197.7789 111.7609 7.539e-16 8.317e-16 3.385e-16 160.9138 -465.53
DG2831 198.6212 111.844 1.122e-15 1.283e-15 6.058e-16 150.9224 -464.63
DG2832 197.9401 111.5815 8.297e-16 6.451e-16 3.969e-16 254.4925 -463.73
DG2833 198.0163 111.1897 1.107e-15 9.195e-16 4.854e-16 163.2367 -465.6
DG2834 198.6949 112.7812 1.399e-15 1.095e-15 4.835e-16 132.993 -464.27
DG2835 199.5948 111.1638 1.048e-15 1.023e-15 3.595e-16 137.8214 -464.36
DG2836 198.8483 112.3595 1.077e-15 7.45e-16 3.777e-16 151.2075 -465.63
DG2837 198.9267 111.6034 1.378e-15 1.518e-15 5.21e-16 153.5721 -463.26
DG2838 198.4752 110.7719 1.443e-15 9.271e-16 4.686e-16 137.4122 -465.79
DG2839 199.3227 112.4152 1.282e-15 1.029e-15 4.824e-16 193.8489 -465.41
DG2840 197.9221 112.7433 1.15e-15 7.612e-16 3.842e-16 169.2119 -465.15
