Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2302 76.6548 78.9368 2.038e-15 1.532e-15 4.164e-16 378.1424 -562.01
DG2303 77.3389 79.8853 8.555e-16 4.993e-16 2.96e-16 111.3122 -560.34
DG2304 76.1611 78.5562 5.179e-16 4.515e-16 2.351e-16 188.5436 -560.01
DG2305 77.4062 79.6795 6.605e-16 4.488e-16 2.212e-16 148.8012 -560.1
DG2306 77.4763 79.0699 8.67e-16 7.754e-16 2.98e-16 106.0921 -559.61
DG2307 76.5288 78.2954 8.728e-16 6.403e-16 2.298e-16 108.4095 -563.08
DG2308 77.5648 79.3869 9.409e-16 7.617e-16 3.394e-16 138.1179 -561.54
DG2309 75.9491 78.9144 7.554e-16 6.339e-16 3.523e-16 122.5541 -560.34
DG2310 76.5663 79.3508 8.87e-16 8.294e-16 2.362e-16 126.0899 -562.19
DG2311 77.0581 79.5278 8.977e-16 7.283e-16 2.382e-16 124.8302 -560.43
DG2312 75.5834 78.4842 6.437e-16 5.006e-16 2.326e-16 121.637 -560.56
DG2313 75.9112 78.4831 5.626e-16 3.616e-16 1.58e-16 160.3132 -562.19
DG2314 76.2046 78.6076 7.523e-16 6.834e-16 2.73e-16 135.2131 -562.3
DG2315 77.2548 78.1886 5.556e-16 6.149e-16 2.234e-16 122.589 -559.66
DG2316 77.6866 79.1542 1.263e-15 3.822e-16 3.275e-16 134.2157 -559.19
DG2317 77.5878 79.6698 8.668e-16 7.289e-16 2.875e-16 87.3511 -560.59
DG2318 76.215 79.0655 9.337e-16 7.292e-16 2.928e-16 134.5551 -560.81
DG2319 77.0154 79.3913 1.082e-15 7.891e-16 3.757e-16 131.9619 -559.69
DG2320 76.8344 78.9824 7.511e-16 7.254e-16 2.462e-16 125.7612 -561.48
DG2321 76.2352 79.025 1.068e-15 7.638e-16 3.261e-16 131.0387 -561.08
DG2322 76.7913 78.7396 3.995e-16 4.799e-16 1.841e-16 259.5334 -559.41
DG2323 77.0696 79.8065 5.949e-16 4.499e-16 2.067e-16 160.0112 -560.55
