Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2540 166.189 36.8634 9.219e-16 9.793e-16 3.065e-16 180.0813 -412.93
DG5039 170.7604 52.9246 1.055e-15 4.31e-16 3.279e-16 560.4599 -414.18
DG5040 170.529 52.8922 1.112e-15 1.208e-15 4.029e-16 158.2675 -412.05
DG5041 171.2425 53.0988 1.984e-15 1.126e-15 5.201e-16 163.3113 -414.24
DG5042 170.3563 52.4139 1.554e-15 1.271e-15 5.294e-16 184.1802 -413.71
DG5043 170.4002 52.782 1.208e-15 1.039e-15 3.718e-16 219.1209 -413.77
DG5044 170.5969 52.8708 8.955e-16 6.959e-16 4.34e-16 364.5663 -412.31
DG5045 170.708 52.8033 1.069e-15 8.45e-16 3.719e-16 193.2021 -414.3
DG5046 171.4412 53.0657 1.083e-15 1.192e-15 4.487e-16 170.0303 -413.02
DG5047 170.6794 53.0603 8.845e-16 9.371e-16 4.003e-16 143.5848 -413.4
DG6738 184.1914 68.537 1.17e-15 6.908e-16 3.615e-16 173.0223 -399.5
DG6739 184.3882 68.3913 1.229e-15 9.075e-16 5.232e-16 155.0186 -399.26
DG6740 184.1385 68.545 1.617e-15 1.154e-15 5.076e-16 167.2665 -399.72
DG6741 184.1596 68.4196 7.644e-16 7.446e-16 3.382e-16 234.2033 -399.18
