Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4581 234.5817 96.8909 7.243e-16 6.261e-16 2.322e-16 172.037 -777.71
DG4582 234.1901 96.4801 3.485e-16 2.017e-16 1.143e-16 89.192 -774.99
DG4583 234.2604 96.2784 2.1e-16 3.049e-16 1.241e-16 80.4467 -775.79
DG4584 234.5956 96.4678 2.856e-16 1.629e-16 8.031e-17 75.0114 -775.53
DG4585 234.2536 96.5464 2.306e-16 2.257e-16 9.201e-17 59.1749 -775.87
DG4586 234.2774 96.9248 2.784e-16 1.331e-16 9.27e-17 68.2784 -775.1
DG4587 234.9866 97.115 2.834e-16 1.977e-16 9.017e-17 70.4643 -776.76
DG4588 234.9081 96.9447 3.315e-16 2.211e-16 1.227e-16 97.174 -776.03
DG4589 234.822 97.4142 2.676e-16 2.572e-16 9.787e-17 80.0665 -776.31
DG4590 234.4705 96.8818 2.429e-16 2.281e-16 1.212e-16 92.5437 -777.09
DG4591 234.8016 96.6941 1.53e-16 1.395e-16 7.682e-17 111.2997 -777.03
DG4592 234.9229 96.9324 2.827e-16 1.532e-16 8.27e-17 77.1423 -774.39
DG4593 234.0846 96.5778 2.95e-16 2.445e-16 1.068e-16 68.8888 -776.47
DG4594 234.16 97.1602 2.136e-16 1.698e-16 6.882e-17 86.1227 -775.67
DG4595 234.6531 96.5484 3.331e-16 1.722e-16 1.135e-16 89.0367 -777.18
DG4596 234.5889 97.3711 3.726e-16 2.555e-16 1.159e-16 88.4153 -777.3
DG4597 234.389 96.9102 4.016e-16 2.646e-16 9.765e-17 92.6247 -776.39
DG4598 234.2194 96.5094 2.159e-16 1.502e-16 7.118e-17 75.7307 -775.53
DG4599 234.7023 96.5593 2.155e-16 1.811e-16 4.068e-17 140.1845 -777.25
DG4600 235.0123 96.6474 2.755e-16 2.133e-16 1.259e-16 69.0645 -777.65
DG4601 235.0585 96.6263 2.798e-16 2.552e-16 7.904e-17 93.6866 -777.53
