Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1921 188.2733 28.7401 6.196e-15 5.319e-15 1.773e-15 499.0139 -279.82
DG1922 189.7998 26.7365 3.027e-15 2.628e-15 8.463e-16 219.372 -279.47
DG1923 185.0051 29.141 4.051e-15 2.763e-15 1.054e-15 249.4848 -279.8
DG1924 186.7637 27.7263 3.072e-15 2.253e-15 7.282e-16 223.6936 -281.55
DG1925 184.6171 28.2568 2.613e-15 1.796e-15 9.182e-16 182.9734 -281.13
DG1926 188.6297 27.8838 1.837e-15 2.379e-15 1.191e-15 267.9345 -281.91
DG1927 186.0008 29.5495 3.578e-15 2.066e-15 9.8e-16 195.9667 -279.83
DG1928 189.3181 30.3287 2.681e-15 1.39e-15 5.671e-16 250.3515 -280.58
DG1929 186.9542 28.9723 1.756e-15 1.36e-15 8.658e-16 303.991 -279.43
DG1930 189.4924 30.0625 2.956e-15 2.42e-15 1.148e-15 269.9153 -280.75
DG1931 189.3168 28.4834 3.483e-15 2.131e-15 1.186e-15 227.7961 -279.98
DG1932 187.1008 27.5456 2.791e-15 2.434e-15 8.247e-16 252.6688 -279.71
DG1933 191.3656 27.025 1.383e-15 1.565e-15 7.102e-16 327.7505 -281.38
DG1934 189.3642 28.3738 1.903e-15 1.729e-15 7.898e-16 300.2201 -280.52
DG1935 188.2514 28.3707 2.277e-15 1.514e-15 7.164e-16 631.9931 -279.92
DG1936 187.7681 29.8097 3.607e-15 2.184e-15 1.106e-15 249.1209 -281.44
DG1937 186.7501 28.8617 2.912e-15 1.892e-15 9.93e-16 201.956 -280.66
DG1938 190.0699 28.6527 3.422e-15 2.384e-15 6.002e-16 223.9485 -280.62
DG1939 190.3622 29.1431 2.766e-15 2.592e-15 9.953e-16 260.2872 -281.25
DG1940 188.5363 28.3064 2.656e-15 1.849e-15 8.89e-16 231.1063 -280.97
DG1941 188.2471 26.8744 2.643e-15 1.759e-15 7.029e-16 209.6875 -280.25
DG1942 184.8382 28.9468 3.212e-15 2.354e-15 9.971e-16 240.0474 -280.63
