Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1732 342.854 77.2352 4.857e-16 3.073e-16 1.762e-16 128.7668 -587.31
DG4107 342.9057 82.0975 1.215e-15 7.22e-16 4.153e-16 349.6665 -607.07
DG4108 343.0251 82.0127 4.248e-16 4.506e-16 1.72e-16 93.4712 -606.4
DG4109 342.8051 82.2921 6.896e-16 3.49e-16 2.11e-16 99.6303 -606.91
DG4110 342.7302 82.199 6.927e-16 6.766e-16 2.625e-16 116.6002 -607.36
DG4111 343.0032 82.3314 5.58e-16 4.515e-16 1.482e-16 105.4454 -606.22
DG4112 342.9326 82.2703 4.914e-16 2.96e-16 1.781e-16 126.5174 -607.64
DG4113 342.8914 81.9298 5.739e-16 5.668e-16 1.708e-16 100.0842 -607.19
DG4114 342.7408 81.9506 6.49e-16 6.225e-16 1.977e-16 103.7726 -606.23
DG4115 342.6156 82.1708 6.698e-16 4.93e-16 1.953e-16 108.2072 -607.19
DG4116 343.2632 82.3242 6.548e-16 5.032e-16 1.838e-16 94.0917 -607.08
DG4117 342.5508 82.0543 4.936e-16 4.324e-16 2.097e-16 103.6048 -607.69
