Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1145 156.575 81.5958 8.087e-17 7.328e-17 3.542e-17 51.8034 -1259.34
DG1210 204.624 55.1736 1.37e-16 1.033e-16 5.324e-17 59.7584 -1239.11
DG1211 204.5965 55.1165 1.602e-16 6.827e-17 4.8e-17 52.4824 -1239.03
DG1212 204.5988 55.0495 1.401e-16 1.218e-16 5.332e-17 55.7011 -1239.05
DG1213 204.6726 55.0924 1.629e-16 1.399e-16 6.058e-17 51.7135 -1238.68
DG3953 163.3446 89.2252 1.344e-16 9.438e-17 7.183e-17 46.4878 -1211.0
DG3954 163.4019 89.2185 1.587e-16 1.314e-16 5.155e-17 52.3032 -1211.18
DG6376 172.9622 67.411 3.677e-16 2.369e-16 8.905e-17 186.3843 -1236.26
DG6377 172.9129 67.623 1.592e-16 9.411e-17 5.467e-17 62.9954 -1238.03
DG6378 173.2138 67.3853 1.983e-16 1.548e-16 5.141e-17 49.6551 -1238.08
DG6379 172.7675 67.5339 1.582e-16 1.253e-16 4.643e-17 53.6456 -1236.87
DG6380 173.0187 67.4308 1.484e-16 1.325e-16 6.206e-17 56.7952 -1238.11
DG6381 172.8284 67.2788 1.528e-16 1.063e-16 4.26e-17 44.8809 -1237.97
DG6382 173.1173 67.2418 1.174e-16 1.587e-16 5.626e-17 57.9776 -1237.03
DG6383 172.723 67.4059 1.548e-16 1.128e-16 4.578e-17 59.5604 -1236.22
DG6384 173.1105 67.2154 1.367e-16 1.256e-16 6.128e-17 51.7546 -1236.52
DG6385 172.8603 67.2842 1.664e-16 1.283e-16 6.53e-17 59.9293 -1236.65
DG6386 173.0768 67.2255 1.309e-16 1.218e-16 5.224e-17 51.0431 -1237.43
DG6387 173.1698 67.5587 1.605e-16 1.084e-16 5.677e-17 50.8392 -1237.97
DG6388 173.0948 67.4193 9.824e-17 6.467e-17 2.938e-17 104.6566 -1236.15
