Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5192 218.6709 55.175 1.161e-15 5.946e-16 2.984e-16 282.9214 -701.05
DG5193 218.6859 54.7807 3.661e-16 3.18e-16 1.557e-16 108.8033 -699.91
DG5194 217.9055 55.3248 4.852e-16 3.59e-16 1.548e-16 78.0476 -702.26
DG5195 219.104 55.3174 3.382e-16 3.318e-16 1.589e-16 80.0705 -700.19
DG5196 218.3065 54.7648 3.629e-16 3.413e-16 1.444e-16 70.1202 -701.31
DG5197 218.221 54.8655 3.318e-16 3.025e-16 1.346e-16 83.2361 -700.63
DG5198 218.9478 55.2263 4.566e-16 3.709e-16 1.796e-16 108.9704 -702.33
DG5199 218.6888 55.0787 3.984e-16 3.214e-16 1.628e-16 80.6871 -701.0
DG5200 218.7271 55.4827 2.128e-16 1.782e-16 9.389e-17 101.3729 -700.24
DG5201 218.7767 55.5886 4.001e-16 2.595e-16 1.184e-16 89.0747 -701.7
DG5202 218.6052 55.0371 3.546e-16 2.822e-16 1.523e-16 79.1557 -700.92
DG5203 218.4592 55.1039 4.415e-16 3.628e-16 1.676e-16 83.6151 -702.22
DG5204 219.0566 55.0085 3.689e-16 3.147e-16 1.224e-16 80.492 -701.49
DG5205 218.436 54.932 4e-16 3.93e-16 1.021e-16 77.7494 -702.16
