Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0152 331.4621 147.053 3.553e-16 2.458e-16 1.002e-16 125.5878 -1182.97
DG0153 331.6549 146.9418 1.567e-16 1.005e-16 4.369e-17 44.9074 -1182.33
DG0154 331.4383 147.1901 1.74e-16 1.41e-16 6.328e-17 62.9951 -1183.34
DG0155 331.6902 146.932 1.741e-16 1.38e-16 7.322e-17 57.9959 -1182.35
DG0156 331.3007 147.077 1.644e-16 1.325e-16 6.159e-17 59.7942 -1182.39
DG0157 331.3449 147.0383 1.084e-16 8.138e-17 3.212e-17 65.6048 -1182.79
DG0158 331.0965 146.9059 1.521e-16 1.119e-16 4.49e-17 47.5785 -1182.22
DG0159 331.5001 147.0665 9.938e-17 7.85e-17 4.207e-17 60.3196 -1182.69
DG0160 331.2385 146.9606 1.456e-16 1.189e-16 4.757e-17 57.9398 -1182.71
DG0161 331.4095 147.2072 1.344e-16 9.753e-17 4.661e-17 48.2141 -1182.43
