Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3792 87.9139 32.8706 2.363e-16 1.732e-16 6.772e-17 108.3712 -1372.83
DG3793 88.0578 32.7777 1.145e-16 8.405e-17 3.31e-17 36.0833 -1371.07
DG3794 88.0612 33.0334 1.08e-16 8.683e-17 4.599e-17 48.648 -1373.1
DG3795 88.1744 32.7527 1.256e-16 8.854e-17 5.306e-17 40.8048 -1371.75
DG3796 87.7532 32.8723 1.086e-16 6.736e-17 2.555e-17 42.8596 -1372.33
DG3797 88.2261 32.814 9.15e-17 1.173e-16 3.793e-17 47.9738 -1373.02
DG3798 87.8872 32.8204 7.836e-17 6.436e-17 2.294e-17 81.669 -1372.61
DG3799 87.9972 32.8164 6.059e-17 5.243e-17 2.904e-17 100.0537 -1372.55
DG3800 87.755 32.8342 1.29e-16 8.248e-17 3.214e-17 37.7016 -1371.61
DG3801 87.8379 32.9428 1.037e-16 7.899e-17 4.454e-17 41.9186 -1373.3
DG3802 87.5332 32.7228 1.117e-16 6.164e-17 2.454e-17 42.723 -1372.51
DG3803 87.9289 32.7889 1.004e-16 7.018e-17 3.844e-17 41.2965 -1371.97
DG3804 87.6419 33.0366 1.085e-16 7.8e-17 4.319e-17 49.1976 -1373.22
