Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3343 244.3946 134.2155 2.849e-16 2.585e-16 9.958e-17 150.0369 -1099.91
DG3344 244.3602 134.203 2.112e-16 1.387e-16 7.66e-17 55.2252 -1099.93
DG3345 244.1801 134.2271 2.105e-16 1.415e-16 7.04e-17 53.8015 -1099.31
DG3346 244.4413 134.1805 1.836e-16 1.457e-16 3.792e-17 131.9854 -1100.5
DG3347 244.0917 133.9569 1.53e-16 1.228e-16 4.752e-17 52.1529 -1098.92
DG3348 244.4323 134.3385 8.359e-17 8.63e-17 4.689e-17 104.0414 -1099.45
DG3349 244.4051 134.1893 1.926e-16 1.14e-16 6.316e-17 50.7971 -1099.19
DG3350 244.6159 134.4809 1.945e-16 1.244e-16 7.08e-17 64.0056 -1100.37
DG3351 244.3459 134.0432 2.108e-16 1.81e-16 7.623e-17 61.1263 -1099.24
DG3352 244.5558 134.4304 1.846e-16 9.865e-17 5.795e-17 47.9107 -1099.52
DG3353 244.5937 134.1838 1.443e-16 1.243e-16 4.889e-17 48.7993 -1100.07
DG3354 244.6041 134.3352 1.764e-16 9.077e-17 7.87e-17 60.7734 -1099.03
DG3355 244.5283 134.3819 1.898e-16 1.621e-16 6.602e-17 58.0738 -1099.7
