Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4822 285.263 44.8045 1.063e-15 8.416e-16 4.517e-16 189.0665 -340.87
DG6645 297.9882 41.0131 3.385e-15 3.076e-15 9.766e-16 489.1115 -357.71
DG6646 298.4159 41.1973 1.476e-15 1.27e-15 5.398e-16 150.6628 -356.97
DG6647 298.0046 40.2347 2.199e-15 1.622e-15 8.818e-16 206.2967 -357.8
DG6648 297.4544 40.2257 1.364e-15 1.153e-15 6.05e-16 158.7964 -357.08
DG6649 296.9029 41.2421 1.127e-15 1.373e-15 5.381e-16 184.6785 -359.25
DG6650 296.79 40.9664 1.365e-15 1.199e-15 4.357e-16 226.8591 -356.57
DG6651 298.1212 40.6613 2.575e-15 1.293e-15 6.862e-16 173.1323 -357.92
DG6652 299.0353 41.306 1.36e-15 8.143e-16 3.773e-16 163.2227 -357.07
DG6653 297.7106 41.5765 1.237e-15 1.143e-15 6.07e-16 188.179 -356.89
DG6654 297.3714 40.4568 1.291e-15 1.294e-15 5.403e-16 189.9708 -356.74
DG6655 297.4216 41.3106 1.494e-15 1.227e-15 4.749e-16 204.2127 -358.31
DG6656 297.6413 41.5687 1.882e-15 1.353e-15 3.996e-16 163.106 -357.37
