Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4906 81.239 103.8524 5.862e-15 4.199e-15 2.259e-15 380.3814 -260.78
DG4907 80.2741 104.665 3.85e-15 2.693e-15 1.187e-15 286.5503 -259.97
DG4908 81.3928 103.1689 2.882e-15 2.181e-15 9.431e-16 204.8485 -258.86
DG4909 81.9419 103.2125 3.839e-15 2.21e-15 1.075e-15 252.2285 -260.02
DG4910 80.9264 103.8216 2.757e-15 2.233e-15 1.084e-15 299.0169 -260.11
DG4911 80.0006 102.9138 4.471e-15 2.635e-15 8.993e-16 233.1418 -259.61
DG4912 80.7681 102.5825 2.353e-15 1.723e-15 9.693e-16 228.1924 -261.0
DG4913 82.5863 103.5029 2.92e-15 2.123e-15 1.018e-15 212.1759 -260.09
DG4914 81.638 104.4345 2.487e-15 2.141e-15 1.112e-15 299.6844 -259.96
DG4915 80.41 103.4699 3.085e-15 2.175e-15 8.83e-16 283.9161 -259.22
DG4916 80.3078 102.9128 3.392e-15 2.44e-15 7.69e-16 255.7824 -258.71
DG4917 81.4109 105.28 3.092e-15 2.248e-15 9.853e-16 251.8866 -259.77
DG4918 80.1894 103.8374 3.022e-15 2.502e-15 6.942e-16 194.726 -260.5
DG4919 80.5601 104.2646 1.923e-15 1.591e-15 6.891e-16 224.3324 -258.82
