Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0518 140.6335 117.4834 9.341e-15 7.13e-15 2.878e-15 822.6633 -251.03
DG0519 140.9074 117.3927 3.205e-15 2.397e-15 8.553e-16 709.4689 -251.92
DG0520 140.762 116.6213 4.407e-15 2.989e-15 1.334e-15 266.7925 -253.93
DG0521 140.9214 117.3305 3.706e-15 2.673e-15 1.521e-15 247.0441 -253.2
DG0522 141.6987 117.0081 2.66e-15 3.456e-15 1.91e-15 283.7628 -252.17
DG0523 140.6851 118.0468 4.153e-15 4.35e-15 1.692e-15 253.0568 -253.77
DG0524 140.4878 117.5889 4.354e-15 3.23e-15 9.985e-16 256.5109 -252.67
DG0525 141.0343 117.4735 4.403e-15 3.052e-15 1.469e-15 252.5015 -253.76
DG0526 141.1156 117.7765 4.14e-15 2.98e-15 1.155e-15 258.985 -251.44
DG0527 140.5798 117.5948 2.284e-15 2.159e-15 8.829e-16 689.2406 -250.9
