Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3092 334.3423 144.7462 1.378e-14 9.011e-15 4.192e-15 651.895 -201.51
DG3093 333.252 145.8505 6.337e-15 4.915e-15 2.325e-15 413.3745 -201.86
DG3094 334.37 145.3094 4.816e-15 4.923e-15 2.065e-15 466.0438 -202.27
DG3095 334.1085 145.6004 4.875e-15 2.194e-15 1.631e-15 613.0102 -202.02
DG3096 334.1643 144.1076 6.222e-15 5.803e-15 2.284e-15 383.1776 -203.11
DG3097 334.012 143.8538 6.498e-15 6.502e-15 2.978e-15 313.9794 -201.25
DG3098 334.2079 143.9961 6.556e-15 5.891e-15 1.844e-15 369.4914 -202.23
DG3099 332.7005 145.5154 4.6e-15 2.991e-15 1.527e-15 315.752 -202.74
DG3100 333.9516 145.7921 5.238e-15 3.645e-15 2.128e-15 427.8679 -201.84
DG3101 331.6276 145.3736 5.484e-15 5.159e-15 2.136e-15 380.2964 -203.32
DG3102 334.8759 143.179 6.717e-15 5.058e-15 2.457e-15 381.7088 -202.1
DG3103 334.3692 143.63 6.663e-15 6.803e-15 2.101e-15 385.3977 -202.04
DG3104 333.1639 143.6318 5.434e-15 4.289e-15 1.425e-15 318.7977 -202.63
DG6169 355.4074 127.0709 4.001e-15 2.977e-15 1.646e-15 349.4484 -200.86
