Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1192 132.4233 153.2739 6.351e-16 3.902e-16 1.752e-16 201.7714 -942.9
DG1193 132.4882 153.3997 2.381e-16 2.146e-16 9.359e-17 66.0131 -943.59
DG1194 132.3002 153.4577 3.444e-16 1.946e-16 6.853e-17 79.3564 -942.43
DG1195 131.6139 153.2735 2.062e-16 1.253e-16 5.394e-17 129.197 -942.57
DG1196 132.4739 153.1214 1.612e-16 8.801e-17 6.194e-17 161.3119 -942.75
DG1197 132.4963 153.6819 4.375e-16 2.263e-16 9.34e-17 66.7201 -942.85
DG1198 132.1749 153.5612 1.809e-16 2.354e-16 9.792e-17 74.3286 -943.95
DG1199 132.2007 153.136 2.153e-16 2.267e-16 1.077e-16 74.9423 -943.34
DG1200 133.2961 153.5716 3.137e-16 2.762e-16 1.071e-16 85.1886 -942.85
DG1201 133.113 153.4788 3.052e-16 1.752e-16 1.138e-16 65.33 -942.95
DG1202 132.2241 152.8744 3.981e-16 2.173e-16 6.971e-17 81.0813 -943.86
DG1203 131.6263 153.1522 2.292e-16 2.049e-16 8.513e-17 69.2233 -943.42
DG1204 133.0625 153.5517 1.499e-16 1.187e-16 4.415e-17 83.8736 -943.84
DG1205 131.976 153.554 2.96e-16 1.757e-16 9.62e-17 78.2338 -943.53
DG1206 132.8165 152.9196 2.423e-16 1.836e-16 9.499e-17 70.2781 -941.64
DG1207 132.1366 153.6651 2.653e-16 2.178e-16 9.392e-17 69.626 -943.71
DG1208 132.2886 153.0823 2.564e-16 1.763e-16 1.01e-16 86.2301 -943.63
DG1209 132.8564 152.7144 2.615e-16 2.749e-16 8.269e-17 79.8004 -943.94
