Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3129 213.6314 97.8463 1.06e-15 8.171e-16 2.867e-16 246.0917 -713.43
DG3130 213.1026 98.1475 3.444e-16 2.895e-16 9.12e-17 82.6039 -714.17
DG3131 214.4066 97.9953 2.388e-16 2.433e-16 9.07e-17 98.0063 -714.06
DG3132 214.3598 97.1039 4.005e-16 3.789e-16 1.039e-16 97.5208 -711.21
DG3133 213.7822 96.7953 2.756e-16 2.069e-16 9.691e-17 116.5428 -716.65
DG3134 213.9904 96.6137 4.551e-16 3.471e-16 1.226e-16 78.2819 -716.37
DG3135 213.1491 97.2307 3.567e-16 3.594e-16 1.362e-16 84.4155 -715.22
DG3136 213.9215 97.1947 2.366e-16 2.455e-16 1.092e-16 128.1297 -714.91
DG3137 212.9331 98.3817 3.063e-16 3.624e-16 1.918e-16 91.3871 -711.78
DG3138 214.469 97.1135 5.018e-16 4.315e-16 1.761e-16 76.989 -713.62
DG3139 213.8269 96.8926 2.513e-16 2.486e-16 1.172e-16 154.2891 -714.27
DG3140 213.9889 98.3187 2.349e-16 2.314e-16 1.134e-16 129.0942 -711.87
DG3141 213.4316 98.5772 3.241e-16 1.355e-16 1.18e-16 149.1954 -712.61
DG3142 213.6178 98.781 2.713e-16 1.449e-16 9.08e-17 119.0291 -713.62
DG3143 213.5541 99.0506 5.047e-16 2.979e-16 1.22e-16 70.1943 -711.58
DG3144 213.8078 96.8056 3.946e-16 3.219e-16 1.323e-16 111.58 -716.59
DG3145 213.4311 96.9357 3.768e-16 3.55e-16 1.335e-16 73.5009 -716.22
DG3146 214.8795 97.3463 5.786e-16 4.522e-16 1.395e-16 92.113 -712.92
DG3147 213.3792 97.3659 3.811e-16 3.918e-16 1.476e-16 96.6447 -714.24
DG3148 213.7845 97.9358 3.354e-16 2.015e-16 9.897e-17 239.8599 -711.39
DG3149 213.6786 96.9863 2.451e-16 1.629e-16 1.481e-16 148.6324 -711.78
DG3150 214.0401 97.8741 3.358e-16 2.567e-16 1.413e-16 89.7508 -715.22
DG3151 213.5203 98.4282 2.657e-16 2.408e-16 1.241e-16 96.2376 -713.07
DG3152 214.6198 96.9707 4.36e-16 3.196e-16 1.372e-16 88.1565 -712.61
DG3153 212.4052 97.6546 4.398e-16 4.037e-16 1.314e-16 96.3395 -714.08
DG3154 212.8717 98.7648 5.273e-16 3.536e-16 1.144e-16 104.3182 -715.71
DG3155 213.225 98.1096 2.025e-16 1.822e-16 1.1e-16 172.8939 -714.21
DG3156 214.4385 98.3714 5.018e-16 2.68e-16 1.687e-16 96.5298 -713.39
DG3157 212.5279 97.3558 5.737e-16 3.718e-16 1.691e-16 91.4659 -711.57
DG3158 213.9208 98.643 3.876e-16 4.606e-16 1.675e-16 113.9862 -712.73
DG3159 214.2508 97.652 3.741e-16 3.324e-16 1.393e-16 104.9836 -713.58
DG3160 212.9083 97.673 3.93e-16 3.584e-16 1.55e-16 85.2051 -712.23
DG3161 213.9667 97.2098 4.307e-16 3.336e-16 1.092e-16 78.2528 -713.97
DG3162 212.7803 98.3931 2.658e-16 1.815e-16 9.582e-17 115.8198 -715.3
DG3163 213.9481 98.5959 3.075e-16 2.662e-16 9.283e-17 136.4059 -712.01
DG3164 212.9639 97.2187 4.722e-16 2.72e-16 2.026e-16 101.6055 -715.03
DG3165 213.4132 97.0846 4.834e-16 4.594e-16 1.543e-16 96.1957 -715.02
DG3166 214.2443 97.4985 3.857e-16 2.645e-16 1.313e-16 158.7085 -712.17
DG3167 213.2848 98.2977 5.133e-16 3.152e-16 1.757e-16 112.0271 -711.41
DG3168 213.5175 96.9822 4.57e-16 2.693e-16 1.488e-16 90.4789 -713.45
