Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0461 266.0349 106.4402 6.063e-16 3.43e-16 2.034e-16 263.5705 -529.99
DG0462 265.9549 106.5324 5.246e-16 2.688e-16 2.057e-16 264.6552 -528.55
DG0463 266.0942 106.4459 8.132e-16 7.266e-16 2.51e-16 130.3882 -529.92
DG0464 265.8887 106.5296 6.749e-16 6.474e-16 1.85e-16 117.9134 -529.48
DG0465 265.9491 106.5547 6.371e-16 3.696e-16 1.971e-16 148.4912 -531.17
DG0466 266.1104 106.7486 7.988e-16 5.575e-16 2.305e-16 101.7782 -531.65
DG0467 266.448 106.529 7.298e-16 5.673e-16 2.808e-16 151.8414 -528.0
DG0468 265.9069 106.5954 6.978e-16 5.781e-16 2.808e-16 157.0232 -530.59
DG2436 281.69 91.5016 5.167e-16 4.237e-16 1.313e-16 177.5056 -535.79
DG2437 281.7866 91.5401 5.256e-16 7.275e-16 3.215e-16 122.7614 -535.75
DG2438 281.7906 91.4388 6.082e-16 4.349e-16 2.737e-16 110.0641 -536.43
DG2988 274.6323 71.7023 3.526e-16 2.828e-16 1.561e-16 115.1375 -546.72
