Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1490 212.206 62.282 7.152e-15 3.803e-15 2.897e-15 426.1246 -175.13
DG5488 205.2518 72.5879 3.007e-15 2.224e-15 9.415e-16 801.895 -196.51
DG5489 206.0184 72.5263 4.168e-15 2.319e-15 1.425e-15 321.7138 -196.74
DG5490 204.7999 72.5068 3.234e-15 2.838e-15 1.673e-15 264.5547 -197.95
DG5491 204.8843 73.0262 7.028e-15 4.222e-15 2.418e-15 311.6294 -196.16
DG5492 206.3333 72.9483 4.82e-15 3.407e-15 1.445e-15 251.0984 -197.64
DG5493 205.6989 72.343 3.971e-15 3.215e-15 1.718e-15 298.25 -198.84
DG5494 204.4377 73.4637 5.989e-15 2.795e-15 1.266e-15 384.0611 -196.8
DG5495 204.7346 71.7808 3.826e-15 4.422e-15 1.757e-15 270.6769 -196.51
DG5496 205.0175 72.1845 5.047e-15 3.028e-15 1.947e-15 352.4249 -198.25
