Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6100 315.2317 98.6356 7.808e-16 6.899e-16 1.937e-16 230.0804 -829.81
DG6101 315.2432 98.8394 1.963e-16 2.048e-16 8.376e-17 168.691 -829.74
DG6102 315.3023 98.7688 2.191e-16 1.826e-16 6.891e-17 136.5231 -827.77
DG6103 315.4224 99.1164 2.795e-16 2.666e-16 1.201e-16 75.5439 -830.15
DG6104 314.7977 99.079 4.267e-16 3.345e-16 1.627e-16 85.1107 -827.74
DG6105 314.8282 98.6937 2.183e-16 1.665e-16 8.411e-17 131.6647 -829.34
DG6106 315.214 99.3179 2.8e-16 2.229e-16 1.025e-16 75.0191 -829.56
DG6107 315.3367 98.3789 3.628e-16 2.093e-16 1.237e-16 96.0092 -828.08
DG6108 315.6157 98.4479 2.057e-16 1.718e-16 8.344e-17 71.4557 -830.15
DG6109 315.1233 97.9916 3.474e-16 2.885e-16 1.35e-16 71.3002 -829.11
DG6110 315.1757 98.6272 4.773e-16 3.584e-16 1.426e-16 87.1234 -827.85
DG6111 315.5836 98.6165 2.637e-16 2.183e-16 1.388e-16 73.3453 -830.66
DG6112 314.9765 98.7283 4.259e-16 3.576e-16 1.612e-16 93.7577 -827.4
DG6113 315.3835 98.0044 3.066e-16 2.466e-16 1.366e-16 83.9183 -829.56
DG6114 315.5373 98.7451 3.714e-16 2.989e-16 1.134e-16 91.7216 -827.55
DG6115 315.643 98.5871 2.068e-16 1.742e-16 6.647e-17 94.9562 -827.97
DG6116 315.0582 98.8441 3.986e-16 2.855e-16 1.546e-16 83.2498 -827.61
DG6117 314.7094 99.0121 2.767e-16 2.788e-16 1.599e-16 90.3279 -830.35
DG6118 314.7668 98.5332 3.984e-16 3.712e-16 1.381e-16 94.1533 -829.38
DG6119 315.5829 98.532 1.932e-16 1.942e-16 9.357e-17 88.415 -830.49
DG6120 315.5535 99.1797 3.401e-16 2.95e-16 1.104e-16 72.8092 -829.57
