Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1605 55.3114 155.883 4.731e-16 3.343e-16 1.337e-16 186.2292 -1108.49
DG1606 55.0351 155.4088 1.587e-16 1.447e-16 5.498e-17 60.4436 -1107.33
DG1607 54.5337 155.9487 1.772e-16 1.347e-16 8.227e-17 70.2476 -1108.09
DG1608 55.3448 155.7593 1.09e-16 9.531e-17 4.962e-17 117.8467 -1109.24
DG1609 54.0704 155.4915 2.385e-16 1.858e-16 6.71e-17 61.7986 -1107.16
DG1610 55.3996 155.9254 1.289e-16 8.331e-17 5.487e-17 130.631 -1108.6
DG1611 54.8874 155.7016 1.598e-16 1.717e-16 8.494e-17 58.9981 -1108.16
DG1612 55.6271 155.5002 1.689e-16 1.328e-16 5.152e-17 51.0333 -1107.63
DG1613 54.4099 156.0545 1.798e-16 1.594e-16 7.155e-17 59.8424 -1105.86
DG1614 54.565 156.068 1.603e-16 1.786e-16 6.163e-17 59.3017 -1107.97
DG1615 55.6508 155.7913 1.18e-16 9.397e-17 4.565e-17 123.0753 -1107.98
DG1616 56.2762 156.0706 1.686e-16 1.562e-16 5.321e-17 61.4814 -1107.4
DG1617 55.4389 155.999 1.197e-16 7.597e-17 4.212e-17 116.2283 -1107.47
DG1618 56.6559 155.7932 1.493e-16 1.308e-16 5.466e-17 50.5767 -1108.08
DG1619 55.0754 155.8492 1.069e-16 1.056e-16 6.211e-17 98.191 -1108.58
DG1620 55.3285 156.3815 1.373e-16 1.346e-16 5.436e-17 48.9978 -1108.33
DG1621 56.0299 155.7276 1.365e-16 8.43e-17 4.533e-17 73.5704 -1107.53
DG1622 55.2224 156.0712 1.278e-16 7.288e-17 4.541e-17 60.2227 -1107.39
DG1623 56.159 155.7791 1.672e-16 1.402e-16 5.423e-17 68.5527 -1108.75
DG1624 56.1564 155.5946 1.859e-16 1.342e-16 5.287e-17 63.1256 -1108.43
DG1625 55.2136 155.8113 1.426e-16 1.259e-16 3.846e-17 58.2341 -1107.8
DG1626 55.8942 155.8474 8.508e-17 8.873e-17 4.378e-17 125.0024 -1108.87
DG1627 56.5457 155.9798 1.432e-16 1.065e-16 7.268e-17 50.2763 -1107.64
DG1628 55.0111 155.4941 2.002e-16 1.379e-16 7.37e-17 62.4867 -1108.29
DG1629 54.5524 155.8024 1.595e-16 1.256e-16 4.736e-17 55.0756 -1108.59
