Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0995 298.72 129.3887 1.716e-16 1.135e-16 5.044e-17 95.6836 -858.13
DG0996 298.5546 129.4526 1.95e-16 1.592e-16 5.587e-17 120.6833 -857.37
DG0997 298.6323 129.4125 4.503e-16 3.011e-16 1.018e-16 72.0181 -857.56
DG3554 302.5942 163.0284 2.196e-16 2.419e-16 9.976e-17 104.3685 -891.8
DG4692 299.835 148.2075 2.261e-16 1.429e-16 6.963e-17 216.5617 -883.43
DG4693 299.7081 148.057 3.071e-16 1.728e-16 1.206e-16 81.9084 -883.14
DG4694 299.8113 148.1812 3.76e-16 2.669e-16 9.202e-17 65.7329 -883.25
DG4695 300.2359 148.3416 2.792e-16 3.627e-16 1.866e-16 91.2754 -882.6
DG4696 299.708 148.3719 3.481e-16 2.499e-16 9.562e-17 101.1947 -883.05
DG4697 299.8178 147.9627 3.189e-16 2.478e-16 1.139e-16 98.8673 -884.21
DG4698 299.817 148.5687 3.069e-16 2.811e-16 1.124e-16 109.0162 -883.67
DG4699 300.1679 148.4232 3.218e-16 2.921e-16 1.317e-16 115.7645 -884.22
