Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6676 270.2896 38.2238 1.67e-15 1.203e-15 4.971e-16 194.5061 -597.24
DG6677 269.261 38.8114 6.912e-16 5.839e-16 2.454e-16 109.4743 -596.94
DG6678 268.8619 38.777 6.138e-16 2.58e-16 1.997e-16 130.865 -597.76
DG6679 270.0163 38.4541 7.905e-16 5.226e-16 2.405e-16 122.5276 -597.01
DG6680 269.2715 38.0407 6.126e-16 4.886e-16 2.358e-16 78.8342 -598.22
DG6681 270.1133 38.2088 4.874e-16 3.041e-16 1.318e-16 239.6355 -598.67
DG6682 271.3665 38.5885 5.536e-16 5.373e-16 2.561e-16 111.4351 -597.34
DG6683 270.8711 38.5783 5.727e-16 3.346e-16 2.086e-16 110.6389 -596.9
DG6684 269.6677 38.5294 3.984e-16 3.68e-16 1.01e-16 142.7373 -596.67
DG6685 271.1491 38.563 6.144e-16 5.138e-16 2.239e-16 142.6223 -596.98
DG6686 268.9858 38.2765 5.3e-16 6.309e-16 2.857e-16 128.4234 -597.1
DG6687 270.5744 37.7053 7.447e-16 5.661e-16 2.409e-16 126.8681 -597.61
DG6688 270.2258 37.9885 4.64e-16 2.161e-16 1.513e-16 141.9673 -597.1
DG6689 269.9548 38.0666 3.399e-16 3.029e-16 1.338e-16 240.0656 -597.95
DG6690 269.2779 38.0224 6.599e-16 6.218e-16 2.453e-16 137.4717 -596.76
DG6691 270.1863 38.0849 4.167e-16 3.948e-16 1.072e-16 140.6645 -597.15
DG6692 269.8637 38.2488 5.527e-16 5.685e-16 1.726e-16 130.4532 -597.62
DG6693 270.1711 38.7203 4.884e-16 3.131e-16 1.863e-16 203.4391 -597.77
DG6694 270.1019 38.0613 4.896e-16 3.847e-16 1.531e-16 236.1756 -597.07
