Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0111 172.8754 72.5792 2.819e-16 2.38e-16 1.13e-16 74.4739 -754.79
DG0112 173.1155 72.6628 3.38e-16 3.377e-16 1.041e-16 68.1887 -754.32
DG0113 172.9099 72.6524 2.544e-16 1.869e-16 6.261e-17 89.0236 -755.22
DG0114 172.9924 72.6124 3.469e-16 2.841e-16 1.316e-16 79.3436 -754.66
DG5726 175.5502 76.3483 3.6e-16 3.592e-16 1.233e-16 117.0688 -731.38
DG5727 175.7063 76.2844 4.362e-16 2.979e-16 1.589e-16 84.0841 -730.66
DG5728 175.4919 76.3512 4.689e-16 3.365e-16 1.371e-16 115.6195 -730.84
DG5729 175.4281 76.1659 4.296e-16 3.612e-16 1.497e-16 92.6622 -730.71
DG6151 178.4359 88.5092 4.277e-16 3.464e-16 1.132e-16 83.8354 -724.92
DG6152 178.3763 88.5974 4.633e-16 3.616e-16 1.149e-16 74.4785 -725.13
