Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S271116 167.6957 157.7198 6.465e-18 1.144e-17 2.592e-17 0.0 38.69 0.0
S271117 167.6578 157.7434 2.779e-17 2.289e-17 1.068e-17 0.0 37.3 0.0
S271119 167.7378 157.8165 6.366e-19 6.601e-19 5.023e-19 0.0 37.26 0.0
S271120 167.5534 157.6757 1.524e-18 2.942e-18 8.332e-18 0.0 42.75 0.0
S271121 167.6579 157.6822 1.863e-18 1.751e-18 1.15e-18 0.0 39.81 0.0
S271123 167.7095 157.7343 2.333e-18 2.207e-18 1.347e-18 0.0 37.11 0.0
S271124 167.5636 157.8038 5.728e-20 7.310000000000001e-20 8.580000000000001e-20 0.0 38.87 0.0
S271125 167.6869 157.7044 3.988e-18 7.145e-18 1.671e-17 0.0 40.52 0.0
S271127 167.7645 157.7001 1.2789999999999998e-22 2.7729999999999996e-22 1.027e-21 0.0 40.23 0.0
S271128 167.6746 157.7448 1.0409999999999999e-22 2.295e-22 8.463e-22 0.0 37.85 0.0
S271129 167.5919 157.7081 1.38e-18 1.318e-18 8.912e-19 0.0 39.52 0.0
S271130 167.5229 157.7169 2.1200000000000003e-20 2.872e-20 3.954e-20 0.0 40.48 0.0
S271132 167.5282 157.7876 7.218999999999999e-22 1.356e-21 3.468e-21 0.0 39.71 0.0
S271133 167.6927 157.7159 3.435e-20 4.6900000000000004e-20 6.243e-20 0.0 38.68 0.0
S271134 167.4964 157.7283 2.879e-21 4.969e-21 1.0770000000000002e-20 0.0 38.43 0.0
S271135 167.605 157.7573 8.253e-21 1.225e-20 2.008e-20 0.0 39.27 0.0
S271136 167.6305 157.7555 3.771e-22 7.165999999999999e-22 1.957e-21 0.0 40.17 0.0
S271137 167.7721 157.7474 4.731e-18 4.2e-18 2.438e-18 0.0 41.17 0.0
S271138 167.4928 157.7305 2.767e-20 3.933e-20 5.777e-20 0.0 37.24 0.0
S271139 167.7909 157.707 4.1479999999999997e-22 8.479999999999999e-22 2.714e-21 0.0 42.65 0.0
S271140 167.648 157.8171 1.214e-19 1.45e-19 1.521e-19 0.0 41.06 0.0
S271141 167.5996 157.7322 1.782e-18 2.937e-18 5.837e-18 0.0 38.49 0.0
S271142 167.5109 157.7154 4.4160000000000004e-21 6.992e-21 1.282e-20 0.0 38.49 0.0
S271143 167.6502 157.7105 1.495e-19 1.722e-19 1.708e-19 0.0 41.41 0.0
S271145 167.4442 157.702 6.561e-20 8.135e-20 9.313000000000001e-20 0.0 41.21 0.0
S271146 167.6635 157.7992 2.1690000000000002e-20 2.939e-20 3.8800000000000006e-20 0.0 41.68 0.0
S271147 167.6047 157.7464 6.457e-22 1.15e-21 2.817e-21 0.0 37.68 0.0
S271148 167.7214 157.8097 2.407e-22 4.676e-22 1.297e-21 0.0 41.78 0.0
S271149 167.3891 157.759 2.956e-18 4.41e-18 7.341e-18 0.0 36.71 0.0
S271150 167.7974 157.6905 5.993999999999999e-22 1.215e-21 3.783e-21 0.0 37.5 0.0
S271151 167.7753 157.7092 1.2780000000000001e-20 1.8060000000000003e-20 2.629e-20 0.0 35.9 0.0
S271153 167.6437 157.7212 4.01e-14 2.669e-14 8.74e-15 0.0 37.68 0.0
S271154 167.5733 157.7439 7.19e-17 5.616e-17 2.411e-17 0.0 38.51 1.0
S271155 167.5119 157.78 6.522e-18 5.625e-18 3.106e-18 0.0 38.88 0.0
S271156 167.5559 157.7078 5.11e-19 5.455e-19 4.415e-19 0.0 38.98 0.0
S271157 167.8577 157.7447 1.57e-17 1.304e-17 6.447e-18 0.0 38.93 0.0
S271158 167.477 157.7801 1.6790000000000002e-20 2.35e-20 3.3850000000000004e-20 0.0 40.41 0.0
S271159 167.5804 157.704 3.7509999999999995e-22 7.438e-22 2.201e-21 0.0 37.36 0.0
S271161 167.6312 157.723 2.389e-19 2.665e-19 2.385e-19 0.0 40.88 0.0
S271162 167.5725 157.7009 1.075e-19 1.274e-19 1.31e-19 0.0 36.71 0.0
S271163 167.69 157.7441 3.012e-18 2.778e-18 1.763e-18 0.0 38.45 0.0
S271164 167.6942 157.7137 7.460000000000001e-20 9.798e-20 1.209e-19 0.0 37.51 0.0
S271165 167.7198 157.7678 3.577e-21 6.049e-21 1.275e-20 0.0 40.68 1.0
S271167 167.6383 157.6804 3.2179999999999996e-22 6.657999999999999e-22 2.184e-21 0.0 36.71 0.0
S271168 167.5986 157.7931 4.382e-22 8.263999999999999e-22 2.269e-21 0.0 38.26 0.0
S271170 167.5982 157.7801 8.627e-21 1.254e-20 2.05e-20 0.0 40.2 0.0
S271171 167.6084 157.7648 6.859e-21 1.0240000000000001e-20 1.6200000000000002e-20 0.0 41.31 0.0
S271172 167.5661 157.6885 9.234e-14 6.484e-14 2.315e-14 0.0 36.93 0.0
S271173 167.5299 157.718 3.061e-19 3.442e-19 3.172e-19 0.0 41.34 0.0
S271174 167.6073 157.7625 1.765e-18 3.242e-18 8.142e-18 0.0 35.96 0.0
S271175 167.6105 157.6854 2.253e-19 2.536e-19 2.388e-19 0.0 36.18 0.0
S271176 167.6859 157.6987 6.764e-17 1.918e-16 1.168e-15 0.0 39.99 1.0
S271177 167.5412 157.7 1.399e-18 1.349e-18 9.171e-19 0.0 38.26 0.0
S271178 167.8495 157.7174 3.378e-14 2.267e-14 7.344e-15 0.0 41.11 0.0
S271179 167.7314 157.7331 1.683e-19 2.044e-19 2.171e-19 0.0 36.92 0.0
S271180 167.5624 157.7199 4.499e-22 3.111e-22 1.0709999999999998e-22 0.0 40.09 0.0
S271181 167.5919 157.675 3.312e-18 3.019e-18 1.816e-18 0.0 38.99 0.0
S271184 167.7934 157.751 1.388e-19 1.65e-19 1.67e-19 0.0 41.72 0.0
S271186 167.5327 157.7487 6.493e-21 9.952e-21 1.77e-20 0.0 40.19 0.0
S271187 167.7885 157.7901 9.243e-21 1.3340000000000002e-20 2.0960000000000002e-20 0.0 38.94 0.0
S271188 167.6149 157.7958 4.994999999999999e-22 3.3729999999999995e-22 1.1519999999999998e-22 0.0 39.44 0.0
S271190 167.5332 157.8067 4.3e-17 1.063e-16 5.242e-16 0.0 38.42 1.0
S271191 167.5265 157.7576 2.724e-18 4.861e-18 1.163e-17 0.0 39.94 0.0
S271193 167.611 157.7779 4.613e-17 3.441e-17 1.363e-17 0.0 37.42 0.0
S271195 167.4569 157.71 1.035e-18 1.645e-18 3.099e-18 0.0 36.26 0.0
S271196 167.6297 157.8101 1.854e-17 1.471e-17 6.892e-18 0.0 40.46 0.0
S271197 167.6315 157.7789 9.901e-19 9.418e-19 6.101e-19 0.0 41.66 0.0
S271198 167.7658 157.7031 6.706999999999999e-22 1.351e-21 4.158e-21 0.0 40.67 0.0
S271199 167.6926 157.7293 1.935e-18 1.755e-18 1.08e-18 0.0 39.56 0.0
S271200 167.5488 157.7815 6.848e-19 6.819e-19 4.864e-19 0.0 36.41 0.0
S271201 167.4667 157.7781 6.22e-22 1.2260000000000001e-21 3.553e-21 0.0 39.79 0.0
S271202 167.571 157.7609 1.415e-16 1.07e-16 4.382e-17 0.0 39.5 0.0
S271203 167.5633 157.7787 2.52e-18 4.688e-18 1.222e-17 0.0 38.34 0.0
S271205 167.8198 157.7519 4.335e-22 3.0319999999999996e-22 1.0639999999999999e-22 0.0 38.22 0.0
S271206 167.4449 157.7473 1.053e-17 9.301e-18 5.101e-18 0.0 39.2 0.0
S271208 167.5449 157.7592 5.5690000000000004e-21 8.55e-21 1.491e-20 0.0 36.36 0.0
S271210 167.7233 157.8274 2.032e-19 2.356e-19 2.285e-19 0.0 39.52 0.0
S271211 167.6483 157.7531 7.548e-18 1.357e-17 3.243e-17 0.0 40.0 0.0
S271212 167.6434 157.7238 4.738e-22 3.2249999999999996e-22 1.1369999999999998e-22 0.0 39.28 0.0
S271213 167.6101 157.763 4.709e-22 3.297e-22 1.1309999999999999e-22 0.0 40.3 0.0
S271214 167.7054 157.8349 1.71e-17 1.389e-17 6.832e-18 0.0 37.09 0.0
S271215 167.6586 157.7459 8.06e-18 2.066e-17 1.047e-16 0.0 40.63 1.0
S271216 167.6941 157.7944 1.421e-22 3.0469999999999996e-22 1.072e-21 0.0 42.12 0.0
S271217 167.5988 157.793 5.209e-22 9.633999999999998e-22 2.546e-21 0.0 39.53 0.0
S271218 167.5362 157.7433 5.142e-18 4.679e-18 2.7e-18 0.0 37.73 0.0
S271219 167.6108 157.695 1.254e-19 1.493e-19 1.531e-19 0.0 39.3 0.0
S271220 167.5685 157.7261 5.854e-19 6.514e-19 5.59e-19 0.0 40.07 0.0
S271221 167.6854 157.7594 1.567e-18 1.555e-18 1.086e-18 0.0 38.68 0.0
S271222 167.6076 157.7094 2.074e-21 3.983e-21 1.1190000000000001e-20 0.0 37.28 0.0
