Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S373894 290.12 41.0867 7.027000000000001e-20 9.683e-20 1.39e-19 0.0 63.22 0.0
S373895 290.118 41.0561 9.733e-24 2.9589999999999997e-23 2.2169999999999997e-22 0.0 64.53 0.0
S373896 290.1578 41.0247 8.092e-22 1.737e-21 6.0930000000000004e-21 0.0 66.08 0.0
S373897 290.1544 41.0529 7.233e-24 2.007e-23 1.169e-22 0.0 64.89 0.0
S373898 290.144 41.0091 2.482e-19 2.957e-19 3.065e-19 0.0 67.11 0.0
S373899 290.1374 41.0667 2.452e-24 9.156e-24 9.996999999999999e-23 0.0 63.42 0.0
S373900 290.1434 41.0322 9.938e-23 2.5369999999999998e-22 1.299e-21 0.0 66.54 0.0
S373901 290.1371 41.0226 4.634e-21 8.275000000000001e-21 1.9310000000000002e-20 0.0 66.13 0.0
S373902 290.1422 41.0437 8.145000000000001e-20 1.172e-19 1.771e-19 0.0 65.09 0.0
S373903 290.176 41.104 3.038e-18 2.936e-18 2.025e-18 0.0 64.26 0.0
S373904 290.1078 41.0637 7.573999999999999e-23 1.6599999999999997e-22 6.244999999999999e-22 0.0 64.34 0.0
S373905 290.1122 41.0008 2.826e-21 5.335e-21 1.453e-20 0.0 66.23 0.0
S373906 290.2067 41.095 6.298e-22 1.4460000000000001e-21 5.612e-21 0.0 64.74 0.0
S373907 290.1304 41.0409 3.2400000000000004e-20 5.093e-20 9.114000000000001e-20 0.0 65.54 0.0
S373908 290.2041 40.9591 1.635e-23 5.2299999999999995e-23 4.1829999999999996e-22 0.0 66.41 0.0
S373909 290.1452 41.0301 4.095e-23 1.0789999999999999e-22 6.033999999999999e-22 0.0 66.63 0.0
S373910 290.1248 41.0723 2.873e-21 5.612e-21 1.5820000000000002e-20 0.0 63.32 0.0
S373911 290.1371 41.0446 3.654e-21 6.6520000000000005e-21 1.6650000000000002e-20 0.0 64.19 0.0
S373912 290.1325 41.0497 3.592e-18 3.473e-18 2.33e-18 0.0 64.3 0.0
S373913 290.1362 41.0417 3.11e-17 7.895e-17 3.985e-16 0.0 65.82 1.0
S373914 290.1422 41.0712 2e-19 2.468e-19 2.844e-19 0.0 63.89 0.0
S373915 290.1272 41.0544 2.575e-25 1.101e-24 1.625e-23 0.0 63.78 0.0
S373916 290.1169 41.0861 2.194e-23 5.601e-23 2.8159999999999996e-22 0.0 63.76 0.0
S373917 290.1519 41.0291 1.492e-21 1.04e-21 3.6569999999999996e-22 0.0 66.21 0.0
S373918 290.1482 41.0169 1.3420000000000001e-21 2.867e-21 9.826e-21 0.0 66.82 0.0
S373919 290.1281 41.0387 8.171999999999999e-23 2.118e-22 1.144e-21 0.0 65.34 0.0
S373920 290.1408 41.0384 1.236e-16 9.312e-17 3.89e-17 0.0 65.92 0.0
S373921 290.1338 41.0261 3.684e-24 1.461e-23 1.8129999999999998e-22 0.0 66.74 0.0
S373922 290.1346 41.0247 5.231e-13 4.828e-13 2.985e-13 0.0 66.63 1.0
S373923 290.1365 41.0438 2.0629999999999999e-22 4.808e-22 1.925e-21 0.0 63.59 0.0
S373924 290.1462 41.0252 7.098e-19 7.898e-19 6.952e-19 0.0 66.73 0.0
S373925 290.1356 41.1372 3.9170000000000004e-21 7.374e-21 1.8850000000000003e-20 0.0 63.19 0.0
S373926 290.1459 41.0379 1.442e-19 1.854e-19 2.208e-19 0.0 65.57 0.0
S373927 290.1373 41.0408 6.07e-26 3.173e-25 7.342e-24 0.0 67.32 0.0
S373928 290.158 40.9544 5.069e-19 5.74e-19 5.521e-19 0.0 67.36 0.0
S373929 290.1209 41.0724 3.645e-23 8.636e-23 3.7689999999999997e-22 0.0 63.71 0.0
