Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S321387 341.2903 135.5672 1.168e-15 3.429e-15 2.237e-14 0.0 -2.99 1.0
S321388 341.4024 135.566 9.478e-19 1.315e-18 1.853e-18 0.0 -3.28 0.0
S321389 341.4092 135.7391 1.7620000000000002e-20 1.225e-20 4.275e-21 0.0 -3.41 0.0
S321390 341.4639 135.6074 1.629e-16 3.299e-16 1.013e-15 0.0 -4.37 0.0
S321391 341.2844 135.8982 6.24e-21 1.3000000000000001e-20 4.2480000000000004e-20 0.0 -3.1 0.0
S321392 341.3376 135.5702 4.193e-21 9.822e-21 4.21e-20 0.001 -3.15 0.0
S321393 341.15 135.9606 2.272e-17 2.453e-17 2.025e-17 0.0 -2.9 0.0
S321394 341.4198 135.4979 7.496e-19 1.031e-18 1.424e-18 0.0 -4.88 0.0
S321395 341.4347 135.6251 6.262000000000001e-20 1.161e-19 3e-19 0.0 -3.75 0.0
S321396 341.3253 135.5645 1.913e-21 4.527e-21 1.932e-20 0.0 -3.06 0.0
S321397 341.4306 135.5145 2.141e-18 2.666e-18 3.112e-18 0.0 -4.95 0.0
S321398 341.62 135.666 7.544e-21 1.6230000000000003e-20 5.814e-20 0.0 -4.58 0.0
S321399 341.3544 135.5742 2.1139999999999998e-22 6.541999999999999e-22 4.901e-21 0.0 -3.28 0.0
S321400 341.496 135.5449 1.7729999999999998e-22 5.134e-22 3.425e-21 0.0 -5.32 0.0
S321401 341.3208 135.6913 3.027e-18 3.998e-18 5.13e-18 0.0 -2.89 0.0
S321402 341.3226 135.3247 1.0369999999999999e-22 2.9139999999999996e-22 1.818e-21 0.0 -4.43 0.0
S321403 341.3347 135.5079 4.498e-18 5.47e-18 5.787e-18 0.0 -4.01 0.0
S321404 341.5929 135.6649 4.0819999999999997e-22 1.193e-21 8.041e-21 0.0 -4.58 0.0
S321405 341.3589 135.4588 2.0069999999999998e-22 5.759e-22 3.815e-21 0.0 -4.4 0.0
S321406 341.2706 135.5793 2.891e-23 9.794e-23 8.964e-22 0.001 -2.8 0.0
S321407 341.4731 135.4123 1.79e-21 4.67e-21 2.4780000000000004e-20 0.0 -5.03 0.0
S321408 341.4507 135.62 1.925e-20 1.3310000000000001e-20 4.563e-21 0.0 -4.05 0.0
S321409 341.4951 135.5056 7.881e-12 5.828e-12 2.232e-12 0.0 -5.44 0.0
S321410 341.4059 135.5666 3.3959999999999996e-22 8.729e-22 4.371e-21 0.0 -3.88 0.0
S321411 341.5304 135.5456 7.976e-20 1.376e-19 3.081e-19 0.0 -5.34 0.0
S321412 341.4562 135.4915 3.986e-17 3.976e-17 2.847e-17 0.0 -5.16 0.0
S321413 341.4672 135.6063 1.791e-16 2.932e-16 5.861e-16 0.0 -4.34 0.0
S321414 341.4637 135.5679 5.448e-22 1.4370000000000001e-21 7.525e-21 0.0 -4.86 0.0
S321415 341.4191 135.5582 4.429e-16 3.508e-16 1.575e-16 0.0 -4.84 0.0
S321416 341.4146 135.5747 9.936e-17 9.07e-17 5.524e-17 0.0 -4.1 0.0
S321417 341.436 135.5126 2.022e-20 3.8870000000000006e-20 1.084e-19 0.001 -5.12 0.0
S321418 341.3037 135.6723 6.34e-22 1.797e-21 1.0830000000000001e-20 0.0 -2.64 0.0
S321419 341.4177 135.5686 1.467e-18 1.869e-18 2.221e-18 0.0 -4.49 0.0
S321420 341.4347 135.5049 7.208e-18 8.769e-18 9.338e-18 0.0 -5.01 0.0
S321421 341.411 135.5705 3.405e-21 8.309e-21 3.649e-20 0.0 -4.09 0.0
S321422 341.5572 135.4053 5.779e-21 1.2740000000000001e-20 4.6760000000000004e-20 0.0 -5.52 0.0
S321423 341.5007 135.5514 6.425e-26 4.235e-25 1.596e-23 0.0 -5.36 0.0
S321424 341.3637 135.5512 4.819e-17 4.664e-17 3.197e-17 0.0 -3.64 0.0
S321425 341.4304 135.5869 3.221e-22 7.5849999999999995e-22 3.27e-21 0.0 -4.18 0.0
S321426 341.3509 135.6168 1.202e-17 1.281e-17 1.033e-17 0.0 -2.84 0.0
