Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S331619 345.7382 133.7521 6.798e-23 2.0409999999999999e-22 1.498e-21 0.0 -7.72 0.0
S331620 345.9251 133.634 6.688e-23 2.0039999999999999e-22 1.42e-21 0.0 -5.1 0.0
S331621 346.0873 133.6065 2.612e-16 2.204e-16 1.181e-16 0.0 -4.95 0.0
S331622 346.007 133.5957 4.921e-21 9.852e-21 2.962e-20 0.0 -5.38 0.0
S331623 345.9731 133.5951 2.143e-15 6.112e-15 3.873e-14 0.0 -5.39 1.0
S331624 345.6709 133.7668 4.547e-24 2.255e-23 4.681e-22 0.0 -7.78 0.0
S331625 345.9001 133.6246 5.7e-22 1.4280000000000001e-21 6.916e-21 0.0 -6.73 0.0
S331626 345.8754 133.6467 1.68e-16 2.97e-16 7.011e-16 0.0 -7.7 0.0
S331627 345.8606 133.6311 7.121e-19 1.037e-18 1.63e-18 0.0 -7.29 0.0
S331628 345.9301 133.6119 6.344999999999999e-22 1.583e-21 7.51e-21 0.0 -6.12 0.0
S331629 345.8386 133.6917 1.05e-21 2.36e-21 9.177000000000001e-21 0.0 -7.87 0.0
S331630 346.216 133.54 7.375e-18 8.452e-18 8.199e-18 0.0 -4.71 0.0
S331631 345.9331 133.6343 4.317e-21 1.023e-20 4.3710000000000005e-20 0.0 -5.23 0.0
S331632 345.9841 133.6191 1.5990000000000002e-20 1.085e-20 3.797e-21 0.0 -5.06 0.0
S331633 345.59 133.749 1.617e-15 4.098e-15 1.986e-14 0.0 -8.51 1.0
S331634 345.9633 133.6559 3.075e-23 9.294999999999999e-23 6.715999999999999e-22 0.0 -6.21 0.0
S331635 345.8917 133.6121 7.371e-18 8.875e-18 9.631e-18 0.0 -6.68 0.0
S331636 345.8124 133.6577 5.494e-22 1.36e-21 6.5570000000000005e-21 0.0 -8.11 0.0
S331637 345.9383 133.6553 1.6979999999999998e-22 4.710999999999999e-22 2.834e-21 0.0 -6.35 0.0
S331638 346.0384 133.567 2.2320000000000002e-21 4.9160000000000004e-21 1.7400000000000003e-20 0.0 -5.62 0.0
S331639 346.0176 133.6445 4.044e-21 8.97e-21 3.3510000000000004e-20 0.0 -5.44 0.0
S331640 346.0441 133.6244 4.968e-17 4.697e-17 2.969e-17 0.0 -5.09 0.0
S331641 345.9296 133.6396 4.828e-22 1.167e-21 5.441e-21 0.0 -5.9 0.0
S331642 345.897 133.6646 2.069e-18 2.466e-18 2.522e-18 0.0 -7.21 0.0
S331643 346.03 133.6421 8.893000000000001e-21 6.383e-21 2.491e-21 0.0 -5.76 0.0
S331644 346.3296 133.5228 4.759e-21 1.049e-20 3.8110000000000006e-20 0.0 -4.33 0.0
S331645 345.9402 133.6238 1.168e-20 2.353e-20 7.191000000000001e-20 0.0 -6.11 0.0
S331646 345.9403 133.6318 3.0019999999999996e-22 8.200999999999999e-22 4.825e-21 0.0 -5.49 0.0
S331647 345.7549 133.657 1.182e-19 1.876e-19 3.493e-19 0.0 -7.71 0.0
S331648 345.9695 133.6215 4.003e-21 8.620000000000001e-21 3.175e-20 0.0 -5.29 0.0
S331649 345.8787 133.6447 1.0259999999999999e-22 2.8409999999999997e-22 1.705e-21 0.0 -7.65 0.0
S331650 346.1923 133.5755 1.274e-19 2.01e-19 3.929e-19 0.0 -4.41 0.0
S331651 345.2999 133.7826 2.054e-23 7.008e-23 6.709e-22 0.0 -8.64 0.0
S331652 345.963 133.5288 6.612e-19 9.874e-19 1.609e-18 0.0 -6.24 0.0
S331653 345.9825 133.6251 2.167e-20 3.783e-20 8.459000000000001e-20 0.001 -5.04 0.0
S331654 345.9101 133.6279 1.3080000000000002e-20 2.5520000000000002e-20 7.569e-20 0.0 -7.2 0.0
S331655 345.942 133.6173 5.981999999999999e-23 1.689e-22 1.039e-21 0.0 -5.35 1.0
S331656 345.9103 133.6297 5.35e-18 6.063e-18 5.464e-18 0.0 -7.83 0.0
S331657 346.1506 133.5393 5.841e-19 8.1e-19 1.155e-18 0.0 -4.79 0.0
S331658 345.9267 133.6421 6.0989999999999995e-22 1.378e-21 5.549e-21 0.0 -5.87 0.0
S331659 345.9349 133.6387 5.808e-19 8.278e-19 1.236e-18 0.0 -5.93 0.0
S331660 345.9208 133.644 2.3e-21 5.502e-21 2.3450000000000002e-20 0.0 -6.72 0.0
S331661 345.9238 133.6207 5.844e-18 6.879e-18 6.72e-18 0.0 -6.32 0.0
S331662 345.9218 133.6478 2.631e-19 3.943e-19 6.611e-19 0.0 -6.99 0.0
S331663 345.8263 133.6717 3.948e-24 1.622e-23 2.272e-22 0.0 -8.03 0.0
S331664 345.8655 133.6354 1.027e-21 2.475e-21 1.132e-20 0.0 -7.06 0.0
S331665 345.9557 133.6282 3.649e-19 5.344e-19 8.485e-19 0.0 -5.32 0.0
S331666 346.0646 133.5674 1.953e-18 2.52e-18 3.01e-18 0.0 -5.5 0.0
