Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S070290 27.1803 80.2497 1.564e-19 2.345e-19 3.84e-19 0.0 39.61 0.0
S070291 27.1126 80.2177 2.3619999999999999e-23 7.500999999999999e-23 6.035999999999999e-22 0.0 37.62 0.0
S070292 27.2223 80.2551 1.087e-22 2.6909999999999996e-22 1.253e-21 0.0 40.06 0.0
S070293 27.1202 80.2141 5.824e-21 1.0340000000000001e-20 2.4900000000000002e-20 0.0 38.05 0.0
S070294 27.2951 80.2975 1.8509999999999998e-22 5.0889999999999995e-22 3.102e-21 0.0 40.03 0.0
S070295 27.0149 80.3929 6.917e-17 1.65e-16 7.357e-16 0.0 37.63 1.0
S070296 27.0276 80.2484 8.809e-23 2.322e-22 1.265e-21 0.0 36.89 0.0
S070297 27.1306 80.2213 2.2109999999999998e-24 8.69e-24 1.107e-22 0.0 38.24 0.0
S070298 27.1418 80.2202 1.582e-23 4.3719999999999995e-23 2.649e-22 0.0 39.37 0.0
S070299 27.1305 80.2285 1.3020000000000001e-20 2.3620000000000002e-20 5.682000000000001e-20 0.0 38.36 0.0
S070300 27.194 80.2087 1.663e-20 3.0460000000000005e-20 7.615000000000001e-20 0.0 40.05 0.0
S070301 27.2168 80.195 1.385e-22 4.069e-22 2.722e-21 0.0 40.13 0.0
S070302 27.1523 80.2134 5.123e-22 1.2200000000000001e-21 5.212e-21 0.0 39.46 0.0
S070303 27.1086 80.2415 8.789000000000001e-20 1.252e-19 1.966e-19 0.0 37.55 0.0
S070304 27.0924 80.2086 2.552e-21 5.449e-21 1.929e-20 0.0 37.36 0.0
S070305 27.185 80.1847 4.818999999999999e-22 1.171e-21 5.259e-21 0.0 39.9 0.0
S070306 27.1304 80.257 3.829e-17 3.41e-17 1.991e-17 0.0 38.43 0.0
S070307 27.1932 80.2249 2.964e-19 4.039e-19 5.277e-19 0.0 40.14 0.0
S070308 27.1092 80.2429 3.7650000000000004e-20 6.270000000000001e-20 1.309e-19 0.0 37.75 0.0
S070309 27.0825 80.2213 2.374e-23 6.922e-23 4.552999999999999e-22 0.0 37.1 0.0
S070310 27.1409 80.2436 1.6509999999999999e-22 4.416999999999999e-22 2.442e-21 0.0 38.79 0.0
S070311 27.0528 80.2616 5.1530000000000004e-20 7.599e-20 1.284e-19 0.0 37.1 0.0
S070312 27.1267 80.2202 3.265e-21 6.655e-21 2.011e-20 0.0 37.79 0.0
S070313 27.1912 80.1684 3.691e-23 1.2149999999999998e-22 1.0180000000000001e-21 0.0 39.65 0.0
S070314 27.1702 80.2036 2.563e-19 3.332e-19 4.159e-19 0.0 39.73 0.0
S070315 27.1238 80.2543 3.783e-18 4.081e-18 3.343e-18 0.0 38.11 0.0
S070316 27.1129 80.069 3.523e-21 7.109000000000001e-21 2.294e-20 0.0 38.48 0.0
S070317 27.1529 80.1577 1.4529999999999998e-22 4.257e-22 2.914e-21 0.0 39.02 0.0
S070318 27.0853 80.101 8.306e-21 1.395e-20 3.062e-20 0.0 38.44 0.0
S070319 27.2486 80.3204 4.3979999999999995e-23 1.426e-22 1.165e-21 0.0 39.74 0.0
S070320 27.0394 80.3729 5.2919999999999996e-23 1.6499999999999998e-22 1.27e-21 0.0 37.81 0.0
S070321 27.1392 80.2149 3.39e-21 6.91e-21 2.1730000000000002e-20 0.0 39.34 0.0
S070322 27.2111 80.1913 1.249e-20 2.2440000000000003e-20 5.1500000000000006e-20 0.0 40.07 0.0
S070323 27.01 80.2037 2.0279999999999998e-22 4.610999999999999e-22 1.907e-21 0.0 36.93 0.0
S070324 27.1298 80.2148 1.819e-20 3.1790000000000003e-20 7.306000000000001e-20 0.0 38.15 0.0
S070325 27.104 80.2134 9.523999999999999e-22 2.204e-21 8.744e-21 0.0 37.52 0.0
S070326 27.0869 80.2446 5.05e-13 3.35e-13 1.088e-13 0.0 37.16 0.0
S070327 27.1777 80.2281 5.502e-21 1.068e-20 3.174e-20 0.0 39.92 0.0
S070328 27.1603 80.2401 1.4909999999999999e-22 3.9359999999999994e-22 2.162e-21 0.001 39.28 0.0
S070329 27.1907 80.2597 2.508e-22 5.748e-22 2.3330000000000002e-21 0.0 39.79 0.0
S070330 27.1501 80.2418 1.166e-22 2.9569999999999995e-22 1.486e-21 0.0 39.19 0.0
S070331 27.1387 80.2279 1.774e-21 3.455e-21 9.852e-21 0.0 39.24 0.0
S070332 27.1591 80.2209 1.198e-21 2.675e-21 1.056e-20 0.0 39.67 0.0
S070333 27.0809 80.2373 5.649e-20 8.351000000000001e-20 1.287e-19 0.0 37.03 0.0
S070334 26.9763 80.2135 5.018e-18 5.41e-18 4.626e-18 0.0 36.76 0.0
S070335 27.1553 80.1398 4.653e-21 3.206e-21 1.1250000000000001e-21 0.0 38.88 0.0
S070336 27.2561 80.178 1.4529999999999998e-22 3.6119999999999996e-22 1.787e-21 0.0 40.24 0.0
S070337 27.1016 80.2426 1.319e-21 2.824e-21 9.381e-21 0.0 37.43 0.0
S070338 27.118 80.3253 1.066e-23 3.582e-23 3.1309999999999997e-22 0.0 38.16 0.0
S070339 27.0341 80.2343 1.944e-19 2.654e-19 3.794e-19 0.0 36.79 0.0
S070340 27.1342 80.2144 1.525e-17 2.6e-17 5.39e-17 0.0 38.73 0.0
S070341 27.1577 80.2396 4.8090000000000004e-21 3.3200000000000002e-21 1.15e-21 0.0 39.46 0.0
S070342 27.0938 80.0931 3.578e-22 9.398999999999999e-22 4.9040000000000004e-21 0.0 38.44 0.0
S070343 27.1401 80.231 2.887e-21 5.844e-21 1.7850000000000003e-20 0.0 38.91 0.0
S070344 27.0671 80.1867 1.1240000000000001e-20 2.0070000000000002e-20 4.707e-20 0.0 37.54 0.0
S070345 27.1232 80.2221 1.635e-21 3.4e-21 1.1310000000000001e-20 0.0 37.84 0.0
S070346 27.1049 80.2199 1.959e-21 1.5260000000000001e-21 6.806999999999999e-22 0.0 37.46 0.0
S070347 27.2054 80.2221 3.6139999999999997e-22 8.624999999999999e-22 3.871e-21 0.0 40.29 0.0
S070348 27.0869 80.1574 1.672e-23 4.848e-23 3.2189999999999997e-22 0.0 37.97 0.0
S070349 27.1309 80.2182 5.507000000000001e-20 8.550000000000001e-20 1.588e-19 0.0 38.06 0.0
S070350 27.1515 80.2381 2.318e-22 5.572999999999999e-22 2.497e-21 0.0 39.2 0.0
S070351 27.072 80.2511 8.178e-17 7.257e-17 4.094e-17 0.0 37.09 0.0
S070352 27.1629 80.2482 2.097e-24 7.855e-24 8.62e-23 0.0 39.5 0.0
S070353 27.1154 80.2339 4.039e-23 1.0259999999999999e-22 5.187999999999999e-22 0.0 37.72 0.0
S070354 27.3666 80.1153 3.327e-20 5.697e-20 1.245e-19 0.0 40.44 0.0
S070355 27.1238 80.2288 9.657e-21 1.784e-20 4.554e-20 0.0 37.9 0.0
S070356 27.1083 80.1969 2.2899999999999996e-22 6.175e-22 3.521e-21 0.0 37.8 0.0
S070357 26.8187 80.279 1.023e-18 1.2e-18 1.177e-18 0.0 36.68 0.0
S070358 27.1558 80.2103 2.467e-18 2.737e-18 2.461e-18 0.0 39.5 0.0
S070359 27.1361 80.2256 5.381999999999999e-22 1.184e-21 4.515e-21 0.0 39.03 0.0
S070360 27.1028 80.2629 2.189e-19 3.267e-19 5.5e-19 0.0 37.86 0.0
S070361 26.9602 80.0594 1.332e-12 9.437e-13 3.448e-13 0.0 37.74 0.0
S070362 27.094 80.2424 1.289e-19 1.913e-19 3.048e-19 0.0 37.28 0.0
