Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S026097 97.6642 23.0087 3.94e-21 8.599e-21 3.1840000000000005e-20 0.0 36.81 0.0
S026098 97.9881 22.7889 2.499e-18 3.313e-18 4.196e-18 0.0 33.69 0.0
S026099 97.9191 22.9099 2.89e-18 3.574e-18 3.927e-18 0.0 33.68 0.0
S026100 97.6353 23.0286 1.9349999999999997e-22 5.115999999999999e-22 2.84e-21 0.0 37.0 0.0
S026101 98.0186 22.9093 4.058e-17 4.207e-17 3.203e-17 0.0 34.03 0.0
S026102 97.6715 22.9566 4.27e-12 2.913e-12 9.737e-13 0.0 35.82 1.0
S026103 97.9416 22.9379 1.078e-21 2.734e-21 1.3290000000000002e-20 0.0 34.3 0.0
S026104 97.7122 23.0011 6.4249999999999996e-24 2.455e-23 2.9579999999999996e-22 0.0 36.7 0.0
S026105 97.8597 22.9429 3.913e-23 1.2829999999999999e-22 1.09e-21 0.0 34.41 0.0
S026106 97.7215 22.9902 1.026e-16 9.732e-17 6.237e-17 0.0 36.68 0.0
S026107 97.9521 22.9692 1.928e-20 3.8120000000000005e-20 1.173e-19 0.0 34.92 0.0
S026108 97.8422 22.9037 5.199e-21 1.1910000000000001e-20 4.921e-20 0.0 34.42 1.0
S026109 97.0961 23.1393 8.42e-19 1.213e-18 1.871e-18 0.0 36.65 0.0
S026110 98.1224 22.7831 2.857e-19 4.349e-19 7.65e-19 0.0 33.28 0.0
S026111 98.0193 22.8699 1.3710000000000003e-20 2.913e-20 1.04e-19 0.0 33.34 0.0
S026112 97.8538 22.9262 8.249e-19 1.235e-18 2.038e-18 0.0 34.3 0.0
S026113 97.8342 22.9448 9.659e-16 2.553e-15 1.399e-14 0.0 34.77 1.0
S026114 97.9125 22.9795 2.146e-17 2.209e-17 1.655e-17 0.0 35.34 0.0
S026115 97.7871 22.9678 8.353e-21 1.7100000000000002e-20 5.704e-20 0.0 36.48 0.0
S026116 98.0704 22.7647 1.2819999999999998e-22 4.1339999999999997e-22 3.523e-21 0.0 33.52 0.0
S026117 97.9401 22.8811 8.188e-21 1.7410000000000002e-20 5.895000000000001e-20 0.0 33.65 0.0
S026118 97.9892 22.9888 2.783e-16 2.464e-16 1.376e-16 0.0 35.12 0.0
S026119 97.905 22.9347 2.76e-22 7.462999999999999e-22 4.406e-21 0.0 33.78 0.0
S026120 97.8294 22.9432 4.64e-17 4.476e-17 3.123e-17 0.0 35.12 0.0
S026121 97.8282 22.9345 1.463e-17 1.618e-17 1.462e-17 0.0 34.75 0.0
S026122 97.7386 23.053 3.278e-16 2.691e-16 1.311e-16 0.0 36.51 0.0
S026123 97.8045 22.9866 1.505e-21 3.5960000000000004e-21 1.6130000000000002e-20 0.0 36.13 0.0
S026124 97.9428 22.9492 5.584e-17 5.625e-17 4.053e-17 0.0 34.45 0.0
S026125 97.8647 22.9508 4.597e-20 8.786000000000001e-20 2.433e-19 0.0 34.73 0.0
S026126 97.6284 23.0075 5.778e-19 7.948e-19 1.131e-18 0.0 36.92 0.0
S026127 97.8961 22.9333 5.952999999999999e-23 2.3789999999999996e-22 3.003e-21 0.0 34.07 0.0
S026128 97.8354 22.9466 1.964e-20 3.725e-20 9.801000000000001e-20 0.0 35.2 0.0
S026129 97.8594 23.0158 7.03e-21 1.507e-20 5.384000000000001e-20 0.0 35.91 0.0
S026130 97.9058 22.9587 3.857e-21 8.18e-21 2.752e-20 0.0 34.99 0.0
S026131 97.8303 22.9429 5.989e-18 7.279e-18 7.895e-18 0.0 34.97 0.0
S026132 97.7462 22.9743 1.527e-21 3.754e-21 1.833e-20 0.001 36.44 0.0
S026133 98.0229 22.937 5.316e-21 1.1600000000000001e-20 4.2460000000000006e-20 0.0 34.45 0.0
S026134 97.9374 22.8428 1.419e-19 2.364e-19 4.97e-19 0.0 33.66 0.0
S026135 97.8961 22.9492 5.619e-24 2.4799999999999997e-23 4.0129999999999996e-22 0.001 33.91 0.0
S026136 97.7216 23.0683 1.787e-20 3.3430000000000005e-20 8.609000000000001e-20 0.0 37.0 0.0
S026137 97.8673 22.9369 1.001e-17 1.17e-17 1.133e-17 0.0 34.75 0.0
S026138 98.3388 22.9855 1.539e-21 3.263e-21 1.1390000000000002e-20 0.0 34.68 0.0
S026139 97.6536 23.2473 2.067e-16 1.829e-16 1.023e-16 0.0 36.59 0.0
S026140 97.7245 22.9815 1.379e-18 1.856e-18 2.423e-18 0.0 36.49 0.0
