Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S443731 207.9013 147.4119 1.273e-22 3.2679999999999995e-22 1.68e-21 0.0 -5.96 0.0
S443732 206.5505 148.0856 6.774999999999999e-22 1.677e-21 8.29e-21 0.0 -4.82 0.0
S443733 205.7955 148.3863 3.315e-16 5.321e-16 9.932e-16 0.0 -4.57 0.0
S443735 207.5691 148.0775 1.993e-19 3.031e-19 5.086e-19 0.0 -5.23 0.0
S443736 207.0356 147.4095 9.92e-22 2.426e-21 1.128e-20 0.0 -4.66 0.0
S443738 208.1881 147.3011 1.9809999999999998e-22 5.539e-22 3.463e-21 0.0 -6.51 0.0
S443739 208.3518 147.633 1.918e-21 4.764e-21 2.367e-20 0.001 -6.42 0.0
S443740 208.0015 147.2462 2.792e-18 3.263e-18 3.188e-18 0.001 -6.11 0.0
S443741 209.268 146.7492 1.384e-19 2.182e-19 4.093e-19 0.0 -6.57 0.0
S443743 207.804 147.5359 4.0740000000000006e-20 6.788e-20 1.397e-19 0.001 -5.16 0.0
S443744 207.2588 147.6349 1.098e-18 1.432e-18 1.811e-18 0.0 -4.47 0.0
S443745 208.1881 147.348 2.184e-17 2.16e-17 1.552e-17 0.0 -6.58 0.0
S443746 207.9735 148.5227 2.065e-21 4.739e-21 1.9990000000000003e-20 0.0 -5.62 0.0
S443747 207.3651 147.2972 1.525e-16 1.292e-16 6.778e-17 0.001 -4.97 0.0
S443748 208.03 147.507 1.3679999999999998e-22 3.7549999999999997e-22 2.18e-21 0.0 -6.19 0.0
S443750 207.6258 147.86 1.977e-17 2.092e-17 1.738e-17 0.0 -5.25 0.0
S443751 207.0969 147.2394 1.03e-16 9.564e-17 5.937e-17 0.0 -4.94 0.0
S443752 207.8082 147.5572 1.283e-21 3.081e-21 1.388e-20 0.001 -5.41 0.0
S443753 208.162 147.5269 8.650000000000001e-20 1.532e-19 3.475e-19 0.0 -6.59 0.0
S443754 207.7905 147.6437 4.493e-19 6.574e-19 1.043e-18 0.001 -5.34 0.0
S443755 207.8575 147.5172 1.0150000000000001e-20 1.9830000000000002e-20 5.750000000000001e-20 0.0 -5.64 0.0
S443757 209.409 146.9458 6.328999999999999e-22 1.462e-21 6.054e-21 0.0 -6.67 0.0
S443758 207.6909 146.9518 7.464999999999999e-22 2.003e-21 1.13e-20 0.0 -5.69 0.0
S443759 207.3895 147.5212 1.033e-17 1.149e-17 1.049e-17 0.0 -4.56 0.0
S443760 208.3644 147.5658 5.605000000000001e-20 9.704e-20 2.15e-19 0.0 -6.7 0.0
S443761 207.903 148.5348 2.5289999999999997e-22 6.209999999999999e-22 2.831e-21 0.0 -5.44 0.0
S443762 208.4212 147.4322 1.788e-19 2.786e-19 5.07e-19 0.001 -6.84 0.0
S443764 207.446 147.4353 3.441e-12 3.52e-12 2.603e-12 0.0 -4.66 1.0
S443765 207.629 147.4466 1.025e-19 1.676e-19 3.337e-19 0.001 -4.86 0.0
S443766 208.357 147.2634 4.188e-20 7.414e-20 1.708e-19 0.0 -6.79 0.0
S443767 206.2765 147.4688 1.66e-16 1.516e-16 8.856e-17 0.0 -4.53 0.0
S443768 208.0419 147.454 8.937e-22 2.216e-21 1.0810000000000001e-20 0.0 -6.56 0.0
S443770 207.8372 147.5558 2.725e-21 5.532e-21 1.753e-20 0.0 -5.42 0.0
S443771 208.2348 147.4458 6.293000000000001e-20 1.138e-19 2.687e-19 0.0 -6.87 0.0
S443772 208.3419 147.6464 5.52e-18 6.478e-18 6.506e-18 0.0 -6.35 0.0
S443773 208.6675 147.056 2.1340000000000002e-20 3.9520000000000004e-20 1.016e-19 0.0 -6.57 0.0
S443774 207.7608 147.3802 1.552e-22 3.95e-22 2.019e-21 0.0 -5.47 0.0
S443775 207.8425 147.461 2.135e-18 2.594e-18 2.729e-18 0.0 -5.63 0.0
S443776 207.7138 147.0833 1.07e-19 1.786e-19 3.64e-19 0.0 -5.58 0.0
S443777 208.1731 147.7466 8.912e-18 9.533e-18 8.2e-18 0.001 -6.0 0.0
S443778 207.9275 147.4749 2.0909999999999997e-22 5.512999999999999e-22 3.081e-21 0.001 -6.15 0.0
S443779 207.8641 147.4946 1.452e-17 1.54e-17 1.211e-17 0.001 -6.05 0.0
S443781 207.9666 147.7756 9.645e-22 2.511e-21 1.2910000000000002e-20 0.0 -5.7 0.0
S443782 209.4596 147.2605 1.668e-18 2.173e-18 2.724e-18 0.0 -6.86 0.0
S443783 207.7729 147.3741 2.854e-21 6.114e-21 2.1660000000000002e-20 0.0 -5.59 0.0
S443784 207.8108 147.5559 4.683e-17 4.378e-17 2.749e-17 0.0 -5.18 0.0
S443786 207.91 147.8971 1.904e-16 2.884e-16 4.868e-16 0.0 -5.71 0.0
S443787 208.1254 147.5767 1.274e-21 2.853e-21 1.1030000000000001e-20 0.0 -6.36 0.0
S443788 207.7496 147.2922 1.244e-16 2.438e-16 7.012e-16 0.0 -5.59 0.0
S443789 208.0097 147.2886 1.667e-20 2.8460000000000005e-20 6.119e-20 0.0 -6.18 0.0
S443790 207.7196 147.4981 2.264e-18 2.935e-18 3.526e-18 0.0 -4.93 0.0
S443791 207.5875 147.2788 4.168e-18 4.984e-18 5.074e-18 0.0 -5.31 0.0
S443792 207.3708 147.4112 6.725e-17 6.345e-17 3.998e-17 0.0 -4.77 0.0
S443793 206.8626 147.2333 2.8180000000000005e-20 5.169e-20 1.272e-19 0.0 -4.77 0.0
