Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S340482 254.3038 34.0518 2.243e-21 4.742e-21 1.6410000000000002e-20 0.0 66.25 0.0
S340483 254.3056 34.1238 2.0689999999999998e-22 4.1899999999999995e-22 1.312e-21 0.0 67.62 0.0
S340484 254.3531 34.1365 2.319e-21 4.579e-21 1.3050000000000001e-20 0.0 70.2 0.0
S340485 254.3705 34.0554 2.52e-21 1.836e-21 7.063999999999999e-22 0.0 70.35 0.0
S340486 254.3298 34.1041 8.116e-18 8.09e-18 5.658e-18 0.0 68.6 0.0
S340487 254.2446 34.0583 2.308e-21 5.075e-21 1.839e-20 0.0 68.97 0.0
S340488 254.2989 34.1492 9.969e-16 7.238e-16 2.728e-16 0.0 67.45 0.0
S340489 254.3415 34.068 6.493e-20 1.026e-19 1.979e-19 0.0 67.59 0.0
S340490 254.4144 34.093 9.341e-18 8.696e-18 5.46e-18 0.001 71.84 0.0
S340491 254.363 34.0913 2.813e-17 5.021e-17 1.212e-16 0.0 71.06 0.0
S340492 254.3065 34.077 3.09e-21 2.191e-21 7.890999999999999e-22 0.0 70.37 0.0
S340493 254.3472 34.1157 7.36e-17 1.065e-16 1.626e-16 0.0 70.47 0.0
S340494 254.2976 34.0868 1.519e-19 2.024e-19 2.674e-19 0.0 68.82 0.0
S340495 254.2812 34.109 1.622e-17 2.619e-17 4.938e-17 0.0 71.38 0.0
S340496 254.2816 34.1561 5.946e-20 8.992000000000001e-20 1.516e-19 0.0 68.98 0.0
S340497 254.2878 34.0917 5.395e-17 4.889e-17 2.967e-17 0.0 68.82 0.0
S340498 254.3181 34.1416 3.624e-18 3.751e-18 2.781e-18 0.0 66.81 0.0
S340499 254.3329 34.1598 3.869e-17 7.765e-17 2.34e-16 0.0 65.64 0.0
S340500 254.3331 34.0737 6.665e-19 8.514e-19 9.761e-19 0.0 67.35 0.0
S340501 254.3075 34.0843 1.168e-18 1.327e-18 1.248e-18 0.0 69.28 0.0
S340502 254.2573 34.0983 6.273e-18 6.292e-18 4.742e-18 0.0 67.15 0.0
S340503 254.3356 34.0864 3.872e-21 2.685e-21 9.182e-22 0.0 70.69 0.0
S340504 254.3576 34.0987 1.907e-16 1.514e-16 6.863e-17 0.0 68.38 0.0
S340505 254.2705 34.0908 3.467e-21 2.438e-21 8.607e-22 0.0 68.73 0.0
S340506 254.3737 34.0948 3.124e-18 3.397e-18 2.859e-18 0.0 66.12 0.0
S340507 254.2428 34.0622 5.168e-19 6.443e-19 7.293e-19 0.0 70.73 0.0
S340508 254.3692 34.0998 8.786e-22 1.995e-21 7.804e-21 0.0 68.62 0.0
S340509 254.4047 34.1286 1.7119999999999997e-22 4.51e-22 2.437e-21 0.0 68.46 0.0
S340510 254.3841 34.1378 3.696e-21 2.5830000000000002e-21 8.837999999999999e-22 0.0 71.21 0.0
S340511 254.274 34.1241 1.594e-16 1.432e-16 8.27e-17 0.0 69.0 0.0
S340512 254.3593 34.0915 4.805e-15 3.269e-15 1.11e-15 0.0 68.72 0.0
S340513 254.2973 34.1023 3.022e-20 4.7930000000000005e-20 9.121000000000001e-20 0.0 67.22 0.0
S340514 254.3202 34.109 1.957e-17 2.513e-17 3.19e-17 0.0 68.33 0.0
S340515 254.2948 34.1149 2.612e-19 3.448e-19 4.317e-19 0.0 68.95 0.0
S340516 254.345 34.0659 1.793e-18 2.046e-18 1.998e-18 0.0 69.86 0.0
S340517 254.3393 34.0934 8.245999999999999e-22 1.852e-21 7.028e-21 0.0 68.85 0.0
S340518 254.3701 34.0953 1.47e-12 1.019e-12 3.655e-13 0.0 69.5 0.0
S340519 254.2919 34.1103 7.672e-18 7.828e-18 5.73e-18 0.0 70.44 0.0
S340520 254.3653 34.124 1.915e-19 2.59e-19 3.521e-19 0.0 68.3 0.0
S340521 254.3057 34.0936 1.209e-19 1.736e-19 2.57e-19 0.0 67.76 0.0
S340522 254.3519 34.1265 7.864e-21 1.497e-20 3.9720000000000004e-20 0.0 69.13 0.0
S340523 254.3905 34.0843 1.261e-12 9.208e-13 3.588e-13 0.0 70.34 0.0
