Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S078179 40.6845 72.5639 3.957e-17 5.832e-17 9.392e-17 0.0 44.85 0.0
S078180 40.6797 72.5675 2.923e-19 4.063e-19 5.57e-19 0.0 44.93 0.0
S078181 40.6926 72.5735 1.712e-17 1.728e-17 1.218e-17 0.0 44.38 0.0
S078182 40.5998 72.3839 4.324e-21 8.277e-21 2.298e-20 0.0 47.31 0.0
S078183 40.7094 72.5744 1.006e-22 2.724e-22 1.566e-21 0.0 44.52 0.0
S078184 40.6799 72.6318 5.477e-22 1.24e-21 4.899e-21 0.0 43.81 0.0
S078185 40.702 72.6079 1.931e-19 2.636e-19 3.637e-19 0.0 43.41 0.0
S078186 40.6035 72.591 1.888e-21 3.799e-21 1.1620000000000001e-20 0.0 45.39 0.0
S078187 40.6784 72.5682 4.5019999999999995e-23 1.1679999999999999e-22 6.206e-22 0.0 44.13 0.0
S078188 40.5828 72.5153 1.574e-19 2.248e-19 3.361e-19 0.0 46.47 0.0
S078189 40.7464 72.4799 1.4990000000000002e-20 2.776e-20 7.283e-20 0.0 45.83 0.0
S078190 40.5739 72.6246 4.5600000000000003e-20 7.193000000000001e-20 1.353e-19 0.0 45.2 0.0
S078191 40.6675 72.5653 2.302e-12 1.879e-12 8.87e-13 0.0 45.54 1.0
S078192 40.6994 72.6882 6.07e-20 9.549000000000001e-20 1.727e-19 0.0 43.62 0.0
S078193 40.6346 72.4959 1.0950000000000001e-20 1.9970000000000002e-20 5.0320000000000007e-20 0.0 47.17 0.0
S078194 40.7212 72.5916 3.009e-19 4.231e-19 6.099e-19 0.0 43.86 0.0
S078195 40.6631 72.6507 2.078e-21 4.22e-21 1.3210000000000001e-20 0.0 44.11 0.0
S078196 40.6448 72.5367 1.121e-18 1.294e-18 1.292e-18 0.0 46.57 0.0
S078197 40.7002 72.6008 2.915e-18 3.191e-18 2.786e-18 0.0 43.55 0.0
S078198 40.7802 72.7876 1.191e-17 2.123e-17 4.988e-17 0.0 42.97 0.0
S078199 40.6841 72.5985 1.397e-17 2.302e-17 4.614e-17 0.0 43.59 0.0
S078200 40.609 72.6057 1.034e-17 9.992e-18 6.835e-18 0.0 45.23 0.0
S078201 40.68 72.5461 9.029e-21 1.557e-20 3.573e-20 0.0 46.18 0.0
S078202 40.7738 72.7268 3.661e-18 3.878e-18 3.077e-18 0.0 43.2 0.0
S078203 40.6843 72.5299 2.2990000000000003e-20 4.0810000000000005e-20 9.445e-20 0.0 46.68 0.0
S078204 40.6708 72.604 8.183e-18 8.277e-18 6.132e-18 0.0 44.23 0.0
S078205 40.9316 72.7928 1.1310000000000001e-20 1.9780000000000003e-20 4.6070000000000004e-20 0.0 43.51 0.0
S078206 40.6606 72.5517 1.632e-21 3.295e-21 1.0640000000000001e-20 0.001 46.36 0.0
S078207 40.6991 72.5257 1.887e-21 3.598e-21 1.006e-20 0.0 46.15 0.0
S078208 40.6753 72.5515 1.774e-21 3.5960000000000004e-21 1.132e-20 0.0 46.66 0.0
S078209 40.677 72.5671 1.156e-23 3.649e-23 2.933e-22 0.0 45.05 0.0
S078210 40.6992 72.5614 1.224e-12 1.26e-12 9.765e-13 0.0 44.99 1.0
S078211 40.6494 72.5996 1.184e-24 5.571e-24 9.806999999999999e-23 0.0 44.77 0.0
S078212 40.545 72.6006 1.273e-21 2.698e-21 9.161e-21 0.0 45.5 0.0
S078213 40.6715 72.6023 8.381000000000001e-20 1.278e-19 2.184e-19 0.0 44.06 0.0
S078214 40.6824 72.5068 1.1679999999999999e-22 2.8849999999999997e-22 1.403e-21 0.0 46.65 0.0
S078215 40.7329 72.6163 2.148e-21 1.686e-21 7.173999999999999e-22 0.0 43.65 0.0
S078216 40.6711 72.5825 2.359e-22 6.081999999999999e-22 3.228e-21 0.0 44.39 0.0
S078217 40.6715 72.6365 1.403e-22 3.481e-22 1.621e-21 0.0 43.96 0.0
