Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S235003 148.7475 96.9447 1.261e-20 2.5300000000000003e-20 7.886000000000001e-20 0.0 69.84 0.0
S235004 148.7275 96.8033 2.466e-19 4.111e-19 8.108e-19 0.0 71.49 0.0
S235005 148.631 96.9166 8.539e-24 3.621e-23 5.209e-22 0.0 70.1 0.0
S235006 148.5159 96.9286 1.359e-21 3.002e-21 1.1640000000000001e-20 0.0 70.94 0.0
S235007 148.7005 96.8226 2.543e-17 2.526e-17 1.78e-17 0.0 71.48 0.0
S235008 148.7501 96.9574 2.873e-19 4.656e-19 9.352e-19 0.0 69.88 0.0
S235009 148.6203 96.9138 2.891e-19 4.4e-19 7.225e-19 0.0 70.73 0.0
S235010 148.6332 96.9026 2.6309999999999996e-22 7.519999999999999e-22 4.658e-21 0.0 70.9 0.0
S235011 148.6513 96.9056 1.732e-23 6.055e-23 5.839999999999999e-22 0.0 70.74 0.0
S235012 148.6342 96.9888 2.769e-18 3.296e-18 3.469e-18 0.0 69.73 0.0
S235013 148.522 96.4627 2.825e-18 3.492e-18 3.82e-18 0.0 72.32 0.0
S235014 148.666 96.9976 2.665e-17 2.884e-17 2.374e-17 0.0 69.54 0.0
S235015 148.6722 96.9428 7.321e-25 3.84e-24 8.925e-23 0.0 69.79 0.0
S235016 148.6682 96.9647 1.806e-21 4.13e-21 1.6410000000000002e-20 0.0 69.58 0.0
S235017 148.6895 96.8528 1.1600000000000001e-20 2.5100000000000003e-20 8.787e-20 0.0 71.3 0.0
S235018 148.6734 96.897 2.3879999999999999e-23 8.607999999999999e-23 8.533999999999998e-22 0.0 70.83 0.0
S235019 148.6277 96.9132 4.224e-21 9.269e-21 3.4620000000000003e-20 0.0 70.75 0.0
S235020 148.6685 96.8269 4.029e-21 8.501e-21 2.755e-20 0.0 71.81 0.0
S235021 148.6246 96.9229 1.39e-16 2.101e-16 3.717e-16 0.0 70.44 0.0
