Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S197311 293.2437 68.4918 1.2119999999999998e-22 2.419e-22 7.483e-22 0.0 99.19 0.0
S197312 293.1257 68.5068 1.237e-22 2.6029999999999997e-22 8.895999999999999e-22 0.0 98.42 0.0
S197313 293.2369 68.4897 1.2020000000000001e-20 1.508e-20 1.7440000000000002e-20 0.0 99.65 0.0
S197314 293.2356 68.4991 3.646e-22 6.932e-22 1.886e-21 0.0 98.82 0.0
S197315 293.2235 68.4521 1.575e-18 1.431e-18 8.385e-19 0.0 99.49 0.0
S197316 293.2276 68.5117 1.7529999999999997e-22 3.4119999999999997e-22 1.025e-21 0.0 98.18 0.0
S197317 293.2484 68.5026 4.365e-19 4.346e-19 3.071e-19 0.0 98.85 0.0
S197319 293.15 68.5147 2.4759999999999997e-22 4.352e-22 1.027e-21 0.0 98.42 0.0
S197322 293.2862 68.4323 3.547e-21 5.773e-21 1.1330000000000001e-20 0.0 99.74 0.0
S197324 293.2617 68.4813 3.616e-18 7.817e-18 2.82e-17 0.0 99.4 0.0
S197327 293.2262 68.5082 1.404e-21 2.306e-21 4.609e-21 0.0 98.32 0.0
S197329 293.2301 68.4916 1.8100000000000002e-20 2.395e-20 3.1720000000000003e-20 0.0 99.14 0.0
S197330 293.0884 68.3606 7.47e-21 1.0220000000000001e-20 1.381e-20 0.0 99.01 0.0
S197331 293.2543 68.4899 5.405e-22 9.706e-22 2.33e-21 0.0 99.31 0.0
S197334 293.2829 68.5298 7.492e-19 6.967e-19 4.449e-19 0.0 98.75 0.0
S197335 293.2323 68.4956 2.403e-21 3.815e-21 7.303e-21 0.0 98.97 0.0
S197338 293.2444 68.5075 1.997e-18 1.804e-18 1.061e-18 0.0 98.58 0.0
S197340 293.2086 68.5027 3.187e-21 4.837e-21 7.927e-21 0.0 98.45 0.0
S197343 293.2222 68.5065 4.204e-18 3.61e-18 1.935e-18 0.0 98.24 0.0
S197346 293.2211 68.4947 1.9850000000000003e-20 2.6320000000000002e-20 3.2670000000000005e-20 0.0 98.79 0.0
S197348 293.2389 68.5016 1.24e-22 2.407e-22 6.761999999999999e-22 0.0 98.66 0.0
S197349 293.2486 68.4739 2.551e-19 2.847e-19 2.462e-19 0.0 99.73 0.0
S197350 293.2494 68.4991 1.147e-22 2.5129999999999997e-22 8.903e-22 0.0 98.98 0.0
S197352 293.238 68.4959 1.041e-18 9.487e-19 5.767e-19 0.0 99.24 0.0
S197353 293.2757 68.5283 1.225e-19 1.352e-19 1.19e-19 0.0 98.68 0.0
S197354 293.2449 68.5093 6.115e-21 8.631000000000001e-21 1.268e-20 0.0 98.58 0.0
S197355 293.2346 68.4935 6.2950000000000004e-21 9.52e-21 1.5930000000000002e-20 0.0 99.68 0.0
S197356 293.2274 68.4991 8.918e-18 7.392e-18 3.649e-18 0.0 98.27 0.0
S197357 293.2408 68.537 1.148e-22 2.337e-22 7.473999999999999e-22 0.0 97.96 0.0
S197358 293.2185 68.528 5.567e-21 7.882000000000001e-21 1.123e-20 0.0 97.89 0.0
S197359 293.2027 68.5036 8.466999999999999e-22 1.404e-21 2.98e-21 0.0 98.42 0.0
S197361 293.1574 68.4899 8.873e-21 1.2070000000000001e-20 1.6790000000000002e-20 0.0 98.62 0.0
S197366 293.1886 68.4917 2.096e-21 3.434e-21 6.593e-21 0.0 98.64 1.0
